Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
1,1,27.50000,388,APK,R2,14/08/2019,22.54,22.1,2.75,PERUZZI BOLONEY (22.74),9.95,1111,1111SAMP,1.45,MH,
2,1,27.40000,388,APK,R2,25/08/2019,22.44,22.35,0.75,PERUZZI BOLONEY (22.39),10,2222,2222,1.45,MF,
2,8,28.10000,400,GAW,R2,30/08/2019,23.2,22.9,0.75,SPEED CRAZY (23.14),8.82,3222,3222,3.7,J,
1,2,28.60000,400,GAW,R3,06/09/2019,22.91,22.87,10.50,TEX LEE (23.65),8.57,1111,1111,1.5,6,
2,2,28.40000,395,MBR,R2,08/09/2019,22.82,22.18,4.75,CONNER PERUZZI (22.48),5.03,1C22,1C22,2.3,J,
1,7,28.80000,388,APK,R2,16/09/2019,22.49,22.14,01.00,TOORA ZIGGY (22.57),10.07,1111,1111,1.65,J,
1,1,28.80000,400,GAW,R2,20/09/2019,22.53,22.53,9.25,GOLDEN KRUGER (23.17),8.52,1111,1111,1.45,J,
1,7,27.80000,395,MBR,R10,29/09/2019,22.4,22.4,2.25,HOT DESERT STORM (22.57),4.95,111,111,1.5,6,
1,8,28.00000,388,APK,R12,02/10/2019,22.32,22.1,5.25,LONG GULLY DON (22.70),10.08,2111,2111SAMP,1.4,6,
1,4,27.40000,395,MBR,R5,06/10/2019,22.48,22.48,2.25,WINSOME BAILEY (22.65),,0,211,1.55,6,
2,8,28.00000,400,GAW,R5,15/10/2019,23.36,22.72,0.50,VICTA BRAYDEN (23.33),8.78,3232,3C2C32,1.18,6,
4,3,27.80000,400,GAW,R10,25/10/2019,23.13,22.67,6.50,VICTA KYLIE (22.67),8.83,7534,S/O7534,5,O,
3,4,28.00000,400,GAW,R12,03/11/2019,23.26,22.71,3.00,VICTA NASH (23.04),9.09,4433,4C433,2.25,5,
1,5,28.10000,400,GAW,R5,08/11/2019,22.61,22.61,2.75,PERUZZI BOLONEY (22.81),8.59,1111,1111,2.7,5,
1,1,28.10000,388,APK,R10,11/11/2019,22.13,22.13,7.00,YEAH NAH GARY (22.63),10.02,1111,1111,1.5,6,
S,,,455,MBR,R7,17/11/2019,,25.4,-,BAILEY ROCKS (25.81),,,,,5,
1,7,28.80000,515,APK,R6,28/11/2019,30.15,29.51,0.75,,4.42,11111,11111SAMP,3.5,5,
1,7,28.60000,515,APK,R8,09/12/2019,30.19,29.78,1.50,MISSY CRANE (30.29),4.5,22211,22211,2.6,5,
3,4,28.40000,515,SAP,R7,15/12/2019,30.087,29.33,8.13,DESIREE DEVERE (29.52),5.1075,2222,M  R  C2,11.4,SH,
