Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
2,8,26.60000,400,GEL,R2,20/09/2019,22.712,22.331,5.44,WALLBANGER (22.33),8.46,22,M,6,MH,
4,7,26.70000,400,GEL,R3,27/09/2019,22.775,22.362,5.90,WALLBANGER (22.36),8.73,44,M,17.9,MF,
6,2,27.00000,500,BEN,R2,04/10/2019,28.871,28.225,7.43,TRUE SURVIVOR (28.35),6.9375,666,M  C5,2.6,MH,
1,8,27.00000,460,GEL,R1,10/10/2019,26.054,25.439,6.00,EMPOWERED (26.47),6.76,211,M  SW,1.4,M,
7,5,27.20000,525,MEP,R2,16/10/2019,31.119,29.651,18.94,HARD STYLE RICO (29.79),5.32125,7888,S  C7,25.7,X67H,
7,7,27.00000,515,SAP,R3,20/10/2019,30.673,29.554,11.79,BRONSKI BEAT (29.85),5.21675,5888,M  C7,8.1,X67,
2,4,26.80000,460,GEL,R3,25/10/2019,25.984,25.306,3.44,THISTLE SMOKE (25.74),6.73625,642,M,11.2,X67,
6,1,27.00000,520,GEL,R3,01/11/2019,30.617,29.979,9.11,WONDERFUL WORLD (29.98),5.5775,3566,M  W  C9,2.8,RW,
7,8,26.90000,595,SAP,R3,05/11/2019,35.47,34.088,12.11,REPERCUSSIONS (34.62),9.74925,8877,M  C2,3.6,N7,
4,1,27.30000,525,MEP,R10,13/11/2019,30.661,30.129,2.99,WINLOCK WINNER (30.45),5.3025,4333,M  C1,4.3,RW,
A,4,,460,GEL,R4,21/11/2019,,,-,,,,,2.4,RW,
1,6,27.30000,460,GEL,R7,26/11/2019,26.169,26.159,7.61,SLINGSHOT LILHAM (26.70),6.68,111,M,2.5,7,
5,6,27.00000,515,SAP,R3,01/12/2019,30.585,29.404,6.19,DEBBIE'S DESTINY (30.15),5.34,6777,M  C9,5.9,6G,
5,1,26.70000,515,SAN,R2,05/12/2019,30.259,29.453,4.33,GINO GAMBINO (29.96),5.2805,7654,M  C5,4.3,6G,
3,1,26.90000,485,HOR,R7,10/12/2019,27.703,27.308,1.03,KALYEEDA (27.63),6.79625,544,S  C5,2.8,RW,
5,1,26.90000,515,SAP,R11,15/12/2019,30.015,29.33,9.30,HARDAWAY WINNIE (29.36),5.30425,6666,S  C4,13.2,SH,
