Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
5,5,26.60000,460,WGL,R4,30/04/2019,26.774,25.949,5.57,MEPUNGA MAGGIE (26.38),6.7425,444,M  C1,24.2,MH,
5,8,26.50000,460,WGL,R1,07/05/2019,26.89,25.793,8.33,REVOLUTION HOOK (26.31),6.64,155,M  C5,6.9,M,
1,3,26.70000,440,SLE,R1,12/05/2019,25.483,24.995,1.39,ALISHA HOOK (25.58),5.267,223,Q  C4,3.6,M,
1,1,26.40000,400,WGL,R3,16/05/2019,23.01,22.747,0.99,DELTA'S TIARA (23.08),8.51,11,M  SW,2.2,T3-7,
3,5,26.00000,460,WGL,R3,21/05/2019,26.464,25.598,6.73,LIGHTNING BLAST (25.99),6.6025,243,M  C1,16.8,X67,
4,3,26.20000,515,SAP,R7,26/05/2019,30.57,29.448,9.61,WHY NOT POCKETS (29.90),5.1,1133,Q,20.7,RW,
2,4,26.40000,520,CRN,R4,03/06/2019,31.397,31.202,1.36,SWEET GABRIELLA (31.30),5.48,1111,M  C1,11.3,RWAPM,
7,5,26.50000,460,WGL,R7,07/06/2019,26.815,25.992,11.76,MANDIBLE (25.99),6.64175,367,Q  C2,16.2,RW,
1,5,26.70000,520,CRN,R5,12/06/2019,31.378,30.719,2.91,BAYONET (31.58),5.5,1111,Q,14,X67,
R,,,400,WGL,R12,18/06/2019,,22.601,-,GOLDRUSH ROSE (22.86),,,,0,5,
7,2,26.40000,460,WGL,R5,21/06/2019,26.649,25.663,13.00,ASTON PEREGRINE (25.74),6.797,788,M  C1,31.3,RW,
2,7,26.30000,515,SAN,R10,27/06/2019,30.485,29.487,5.56,CUSTOM MADE (30.10),5.25,1222,M  C9,20.4,5,
S,,,515,SAN,R1,04/07/2019,,29.432,-,ASHLEY'S ENTITY (29.70),,,,0,RW,
5,3,26.90000,515,SAN,R2,18/07/2019,30.62,29.394,17.51,WAGING WAR (29.39),5.31,6655,M  C4,52.7,RW,
S,,,595,SAN,R3,25/07/2019,,34.653,-,RIPPLEBROOK JESS (34.65),,,,0,5,
8,7,26.70000,520,SLE,R8,04/08/2019,30.519,29.533,14.09,WAR CREEK (29.53),10.527,568,M,29,5H,
S,,,520,CRN,R6,07/08/2019,,30.115,-,CHILLIN (30.67),,,,0,X45,
R,,,400,WGL,R12,20/08/2019,,22.677,-,ASTON REINE (23.02),,,,0,5,
4,7,27.10000,400,WGL,R11,27/08/2019,23.278,22.558,3.14,CRICKETS DASH (23.06),8.71,45,M  C1,21.4,5,
5,8,27.30000,400,WGL,R10,30/08/2019,23.089,22.639,4.54,COSMIC CHIEFTAIN (22.77),8.5445,55,M,17.7,5,
2,2,27.30000,440,SLE,R10,08/09/2019,25.698,24.883,0.11,ISHMY LADY (25.69),5.37,122,Q,6.3,RW,
5,2,27.30000,400,WGL,R12,15/09/2019,23.142,22.405,4.60,FIERCE AN' FANCY (22.82),8.48,55,M,17,5,
3,6,27.10000,520,CRN,R8,20/09/2019,31.152,30.835,4.53,PICCOLO FRATELLO (30.84),5.527,2222,M  V5,5.6,T3-RW,
1,3,27.20000,520,CRN,R8,28/09/2019,30.926,30.89,1.27,BLACK BEAUTY (31.02),5.37,1111,Q,4.9,T3-RW,
4,6,27.00000,520,SLE,R5,04/10/2019,30.254,29.563,9.87,KNOCK THE CLOCK (29.56),9.725,454,M  C1,7.4,5NP,
2,1,27.00000,515,SAN,R12,10/10/2019,30.103,29.59,4.46,SUDDEN FORCE (29.79),5.224,5322,M,5.4,5,
3,6,27.10000,520,CRN,R8,14/10/2019,31.437,30.611,11.73,PINK FLOYD (30.62),5.65,3333,M  C1,1.7,T3-5,
S,,,440,SLE,R5,17/10/2019,,24.928,-,ROSE ROSE (25.29),,,,0,5,
S,,,515,SAN,R12,31/10/2019,,29.075,-,ROCKSTAR MELODY (29.77),,,,0,5,
4,1,27.50000,515,SAP,R7,05/11/2019,30.077,29.49,6.63,ALPINE COWBOY (29.61),5.1925,4444,M  C1,19.6,RWH,
4,1,28.00000,515,SAP,R4,10/11/2019,30.146,29.381,7.11,MY DEWANA PENNY (29.65),5.1575,2444,M,33.2,RWF,
2,3,27.80000,440,SLE,R12,15/11/2019,25.409,24.88,2.34,MADALIA MAGGIE (25.25),5.365,344,M  C1,11.9,RW,
3,3,27.60000,400,WGL,R12,22/11/2019,22.967,22.551,3.80,SWEET SWAGGER (22.70),8.58425,44,M  C5,12.7,5,
5,4,27.70000,460,WGL,R6,03/12/2019,26.304,25.856,3.10,IMPENDING (26.09),6.6225,566,M  C1,32.4,X45,
5,4,28.00000,400,WGL,R10,06/12/2019,23.314,22.563,5.06,PATRICIA MAUREEN (22.96),8.6125,77,M  C7,23.1,RW,
6,8,28.00000,515,SAN,R2,12/12/2019,30.422,29.401,12.41,KRAKEN BUSTER (29.55),5.2245,4555,M  C12,58.3,5,
2,4,28.00000,515,SAP,R10,15/12/2019,29.904,29.33,6.93,IT'S NOT FUN (29.42),5.0975,2332,M  C1,47,SH,
-,3,,515,SAN,R4,19/12/2019,,,-,,,,,,RW,
