Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
4,7,36.40000,400,WGL,R11,07/12/2018,23.739,22.938,8.84,ROJO OLLIE (23.12),8.7225,36,M  C8,5.1,M,
5,4,36.70000,450,BAL,R1,12/12/2018,26.279,25.453,10.21,EYE WILL REIGN (25.56),6.81625,787,M  C1,56.8,M,
5,1,36.70000,525,MEP,R1,19/12/2018,30.874,29.751,10.97,ASHLEY'S ENTITY (30.11),5.33,7555,M  C3,37.8,MH,
4,1,36.20000,450,BAL,R2,30/12/2018,26.484,25.372,10.11,YAALA ECLIPSE (25.78),6.77,235,M  C1,3.5,T3-M,
R,,,460,WGL,R1,06/01/2019,,26.037,-,ZIPPING CAESAR (26.41),,,,0,T3-M,
2,4,36.40000,460,WGL,R2,10/01/2019,26.461,25.949,2.04,VICTORY POST (26.32),6.789,764,M  C5  SW,3.9,T3-M,
S,,,520,CRN,R4,04/02/2019,,30.615,-,ABSTRACT MISS (31.24),,,,0,M,
S,,,450,BAL,R3,27/02/2019,,25.101,-,BATTERED SAV (25.53),,,,0,M,
7,3,37.00000,350,HVL,R1,28/04/2019,20.244,19.296,7.27,SIDE SPLITTING (19.74),7.0295,8,S  C4,6.9,M,
1,5,36.80000,460,WGL,R2,02/05/2019,26.363,26.363,4.07,MY ATTITUDE (26.65),6.715,222,Q  C1  SW,5,MAPM,
S,,,440,SLE,R2,03/05/2019,,24.996,-,JILLISSA (25.30),,,,0,M,
R,,,520,CRN,R7,08/05/2019,,30.368,-,LADY BANG BANG (30.54),,,,0,RW,
1,5,36.20000,520,SLE,R9,11/05/2019,29.749,29.74,6.83,MIDNIGHT MARZY (30.23),9.58,111,M  SW,3.4,RW,
8,7,35.70000,520,CRN,R5,15/05/2019,31.357,30.691,9.51,LADY BANG BANG (30.69),5.6765,8888,M  C8  V5,11.9,X67,
2,6,36.60000,515,SAP,R4,14/07/2019,30.05,29.404,0.96,GOLDEN YEARS (29.98),5.22,2222,M,5.6,RWH,
7,7,36.40000,515,SAP,R9,21/07/2019,30.567,29.292,8.34,ROJO OLLIE (29.98),5.24925,5666,Q  C6,6,RWF,
3,3,36.40000,520,CRN,R7,31/07/2019,30.979,30.469,1.03,OFF TO MONACO (30.91),5.565,2222,Q  C1,11.7,X67,
2,6,36.20000,520,CRN,R4,05/08/2019,31.074,30.656,2.59,PRINCESS PULSE (30.89),5.6235,2332,M  C2,1.5,RWAPM,
S,,,595,SAP,R2,25/08/2019,,34.303,-,ASK YOURSELF (35.01),,,,0,RW,
S,,,460,WGL,R2,10/09/2019,,25.789,-,STEPPENWOLF (25.99),,,,0,X67H,
6,5,36.60000,400,WGL,R3,22/11/2019,23.18,22.551,8.99,IT'S NOT FUN (22.55),8.682,88,M  C5,41.9,X67,
7,1,36.10000,440,SLE,R9,29/11/2019,26.005,24.953,14.01,DR. HEADLEY (25.02),5.53125,788,M  C5,16.8,X67,
2,5,36.10000,460,WGL,R4,06/12/2019,26.061,25.546,7.36,DARK ARROW (25.55),6.755,554,M  C1,22.2,X67,
3,8,35.90000,515,SAP,R2,15/12/2019,30.314,29.33,4.46,ZIPPING WADE (30.00),5.2,1333,M  C1,4.2,X67,
