Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
2,4,28.40000,525,MEP,R3,19/06/2019,30.618,30.075,1.39,MAX DYNAMO (30.52),5.255,2222,M  C8,11.3,MH,
8,6,28.40000,525,MEA,R1,29/06/2019,31.328,29.706,17.30,YINDI GIRL TURBO (30.12),5.246,7888,M  C11,12.8,MF,
2,1,28.10000,515,SAP,R3,07/07/2019,30.21,29.801,4.71,MEPUNGA PEGASUS (29.88),5.14,1122,M  C6,2,MH,
7,5,28.10000,515,SAN,R1,11/07/2019,30.894,29.3,17.44,ASTON CHANDON (29.67),5.24675,4777,M  C8  V0,24.9,MF,
4,7,28.20000,525,MEP,R1,17/07/2019,30.708,30.083,4.64,ROUTE SIXTY SIX (30.38),5.25,1123,M  C6,3.8,MH,
R,,,525,MEA,R1,27/07/2019,,29.534,-,LOOKS LIKE TURBO (30.59),,,,0,MF,
1,2,28.10000,515,SAP,R2,28/07/2019,29.732,29.396,3.07,VIGOROUS (29.95),5.08,1111,M  SW,2.1,M,
5,5,27.80000,525,MEA,R12,03/08/2019,31.01,29.71,15.19,ROPER RIVER JAKE (29.95),5.3345,5555,M  C8,8.6,RW,
2,3,27.70000,515,SAN,R1,09/08/2019,29.915,29.515,1.64,SECURITY CODE (29.80),5.08,1111,M  W  C1,4.3,7,
2,3,27.90000,515,SAN,R1,15/08/2019,29.795,29.255,1.61,AVALANCHE (29.68),5.07,1111,Q,7.1,7,
1,4,28.10000,515,SAN,R1,22/08/2019,29.763,29.282,0.87,IYLEE BALE (29.82),5.07,1111,M  SW,2.8,7,
F,1,28.40000,515,APK,R11,29/08/2019,,29.73,-,OAKVALE THRILL (30.16),,4,4CHRFELLVNAI,1.75,6,
3,7,28.10000,515,SAN,R3,05/09/2019,29.883,29.357,0.31,MOD SQUAD (29.86),5.1475,2222,M  C1,4.5,6G,
6,2,28.40000,515,APK,R10,12/09/2019,30.47,29.5,3.75,COORONG LUCY (30.21),4.48,46566,4E65E66VINJ(7),5.5,SH,
7,8,28.30000,515,SAN,R3,19/09/2019,30.363,29.543,8.39,IYLEE BALE (29.78),5.2175,5667,S,14.9,RW,
1,8,28.80000,460,GEL,R3,04/10/2019,25.987,25.607,1.94,INGENUITY (26.12),6.6325,221,M  C1,8.4,X67,
6,3,28.50000,460,GEL,R5,10/10/2019,26.24,25.439,9.80,WALLBANGER (25.55),6.775,566,M  C5,3.2,S,
1,2,28.60000,515,SAP,R11,20/10/2019,29.95,29.554,2.23,BLUE MASCARA (30.11),5.125,2221,M  C1,7.8,RWH,
7,3,28.30000,515,SAN,R3,24/10/2019,30.403,29.252,13.53,WEBLEC HAZE (29.46),5.2275,4788,M  W  C8  SW,4.6,RWF,
8,2,28.30000,515,SAN,R7,31/10/2019,30.267,29.075,16.04,WHO TOLD STEVIE (29.14),5.2095,6888,M  C4,35,S,
1,8,28.30000,460,GEL,R5,08/11/2019,25.812,25.628,1.39,MIDNIGHT TURBO (25.91),6.675,222,M  C1,7.2,5H,
8,1,28.40000,460,GEL,R6,15/11/2019,26.358,25.446,8.91,BANDWAGON (25.73),6.73675,578,M,4.4,5F,
F,3,28.60000,525,MEP,R8,20/11/2019,,29.906,-,INCREDIBLE HERO (29.95),5.13375,6777,S  C9  V0,7.4,X45,
5,1,28.80000,515,SAP,R10,15/12/2019,30.286,29.33,12.39,IT'S NOT FUN (29.42),5.25675,6755,M  C8,6.1,SH,
