Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
4,1,30.60000,515,SAP,R4,30/04/2017,30.354,29.271,7.16,COUNTING PENNIES (29.85),5.412,6755,M  C11,1.9,MH,
R,,,515,SAP,R3,07/05/2017,,29.372,-,ALBERTO (30.52),,,,0,MSF,
6,6,30.50000,525,MEP,R2,07/06/2017,30.998,29.896,15.74,DIRK BALE (29.90),5.202,4877,M  C1,6.5,MH,
1,2,30.10000,515,SAP,R2,02/07/2017,30.067,29.469,3.27,MISS JUDGE (30.30),5.1,1111,M  SW,4.2,M,
S,,,525,MEP,R1,05/07/2017,,30.071,-,XAVA ALLEN (30.87),,,,0,M,
1,6,30.20000,515,SAP,R4,16/07/2017,29.932,29.356,0.33,ICE COOL KAEDYN (29.96),5.1375,2222,M  SW,4.3,X67H,
6,1,30.20000,515,SAN,R2,20/07/2017,30.903,29.457,20.66,ZARA'S ENTITY (29.46),5.478,8886,M  C6,7.8,X67F,
S,,,525,MEP,R3,26/07/2017,,30.203,-,XENON BALE (30.54),,,,0,X67H,
6,6,30.40000,525,MEP,R12,23/08/2017,30.741,29.908,11.90,LILA BALE (29.91),5.155,3666,M  C1,7,X67H,
2,2,30.00000,515,SAP,R9,27/08/2017,30.113,29.681,0.10,UMBRIDGE BALE (30.11),5.257,6222,M  C2,4.4,X67,
7,5,30.00000,515,SAP,R9,07/09/2017,30.437,29.39,6.30,SLINGSHOT SAMBO (30.00),5.185,2345,M  C3,10.2,X67H,
2,7,30.40000,515,SAP,R10,24/09/2017,30.082,29.749,0.07,NEWFIRE DREWIE (30.08),5.137,2222,M,2.8,RW,
R,,,525,MEA,R3,30/09/2017,,29.703,-,FLYING SPARKLES (30.08),,,,0,6G,
1,8,30.40000,525,MEP,R9,04/10/2017,30.434,30.026,1.73,TAHLEIA BRAE (30.56),5.10175,2211,M  SW,11.6,6G,
2,8,30.10000,515,SAP,R7,08/10/2017,30.087,29.403,1.90,BEN NEVIS (29.95),5.167,2454,M  W  C1,6.7,S,
4,5,29.70000,525,MEA,R3,14/10/2017,30.659,29.951,10.11,HONE IN (29.95),5.1925,4444,M  C2,8.2,5,
2,1,29.90000,525,MEA,R3,21/10/2017,30.858,30.143,1.23,DYNA NEITZ (30.77),5.26425,7322,M  C5,3.9,RW,
3,7,30.00000,515,SAN,R1,07/12/2017,29.921,29.488,2.81,DEGANI (29.72),5.165,2334,M  C1,18.2,RW,
