Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
3,7,31.10000,400,GEL,R1,15/02/2019,23.396,22.299,8.76,THROUGH THE DARK (22.78),8.9475,55,S  C5,2.7,M,
1,3,30.90000,410,HOR,R4,05/03/2019,23.731,23.496,2.71,TICKLE MY FANCY (23.92),10.617,44,M  C1  SW,6.2,MH,
5,1,30.70000,410,HOR,R3,09/03/2019,23.954,23.21,6.27,FIERCE AN' FANCY (23.52),11.075,76,M  C4,3.6,MF,
1,1,31.10000,515,SAP,R2,17/03/2019,29.613,29.223,5.29,LIGHTWOOD LASS (29.98),5.1975,2111,S  SW,1.7,X67,
1,8,30.90000,460,GEL,R3,22/03/2019,25.754,25.589,4.96,DYNA ZAYLEE (26.10),6.6125,211,M,2.4,X67,
3,5,30.50000,515,SAN,R12,28/03/2019,29.758,29.448,3.39,EMBOSSED (29.52),5.23,2444,M  C1,2,5,
6,6,30.40000,515,SAN,R7,04/04/2019,30.351,29.422,9.54,DOLLY MAC (29.68),5.1895,4466,M  C8,33.4,SH,
4,2,30.50000,515,SAN,R9,11/04/2019,30.057,29.166,6.46,STREET OUTLAW (29.61),5.24675,5544,M  C4,9.2,SH,
1,6,31.40000,400,GEL,R12,05/07/2019,22.503,22.387,2.00,MEDINA (22.64),8.395,21,M  C1  SW,6,RWH,
3,1,31.10000,400,GEL,R7,12/07/2019,22.821,22.559,2.07,MEDINA (22.68),8.7225,44,M  C4,2.9,RWF,
1,2,31.20000,460,GEL,R7,19/07/2019,25.821,25.533,1.59,DIEGO FERNANDO (25.93),6.6525,333,M  W  C2  SW,1.5,5H,
4,3,31.00000,460,GEL,R8,26/07/2019,25.82,25.519,4.30,NERVOUS AN WEIRD (25.52),6.7775,655,M  C1,13.3,5F,
1,3,30.70000,515,SAN,R11,01/08/2019,29.558,29.558,1.79,CROWDZA DANCIN' (29.68),5.1575,2221,M  SW,2.4,5,
4,1,30.40000,460,WGL,R5,06/08/2019,26.097,25.658,5.97,SHIMA SHINE (25.68),6.721,565,M  C1,9.9,SH,
6,4,30.80000,520,CRN,R7,16/08/2019,30.837,29.919,11.53,WAGING WAR (30.03),5.789,6666,M  C4,6.9,SH,
2,6,30.70000,525,MEA,R10,24/08/2019,30.183,29.984,0.89,COURTING (30.12),5.20675,5443,S  C2,8.4,5H,
5,5,30.70000,525,MEA,R6,31/08/2019,30.324,29.65,4.36,COURTING (30.02),5.3075,8866,M  C7,10.1,5F,
6,6,30.60000,515,APK,R6,05/09/2019,30.93,29.73,17.25,MEPUNGA MAGGIE (29.73),4.57,66766,CD/D66766VINJ(14),4.2,4,
3,4,31.40000,450,WBL,R8,14/11/2019,25.543,25.415,1.60,CAISHEN (25.43),6.70675,433,M  C1,7.3,X45,
A,8,,460,GEL,R8,21/11/2019,,,-,,,,,21,FFA,
3,3,31.20000,525,MEA,R12,30/11/2019,30.538,29.786,1.73,SPECIAL KIRST (30.42),5.2645,4443,M  C13,2.9,5,
1,3,31.10000,525,MEA,R9,07/12/2019,30.015,29.938,7.50,WINLOCK DYNO (30.54),5.15175,2111,M  C1,3.4,5,
1,1,31.10000,515,SAP,R5,15/12/2019,29.339,29.33,2.21,SWIFT CURRENT (29.49),5.055,2222,M  SW,2.2,SH,
-,8,,515,SAN,R6,19/12/2019,,,-,,,,,,GRP2,
