Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
2,5,29.40000,400,WGL,R1,18/12/2018,23.027,22.53,1.04,WEEONA PETE (22.95),8.545,22,M,7.4,M,
2,3,29.20000,440,SLE,R1,23/12/2018,25.511,24.899,3.34,ISHMY BARRY (25.28),5.397,333,M,7.3,M,
1,4,29.50000,440,SLE,R1,26/12/2018,25.355,24.549,3.09,AKINA SPICE (25.57),5.27,111,Q  SW,4.4,M,
1,6,29.00000,400,WGL,R9,01/01/2019,22.834,22.635,0.31,MENZIES AVENUE (22.86),8.325,22,Q,5.3,7,
3,4,28.20000,440,SLE,R2,13/01/2019,25.437,24.891,3.89,MIDNIGHT TESS (25.17),5.3,222,M,2.8,X67H,
4,6,27.70000,440,SLE,R3,20/01/2019,25.346,24.766,3.47,ISHMY BARRY (25.10),5.327,344,M  C1  V14,7.7,X67F,
S,,,311,CRN,R2,23/01/2019,,17.737,-,PIPARAE (17.95),,,,0,X67,
A,6,27.80000,440,SLE,R10,03/02/2019,,,-,,,,M,6,6G,
F,5,27.80000,440,SLE,R3,08/02/2019,,24.874,-,ZIPPING KIERA (25.37),5.3695,4,M  C5  V10,4.6,X67,
S,,,311,CRN,R4,13/02/2019,,17.552,-,DAN'S HOPEFUL (18.19),,,,0,X67,
4,8,27.80000,400,WGL,R1,19/02/2019,23.058,22.701,5.10,ALLY OOP KEATS (22.70),8.4985,44,M  C1,6.3,X67,
3,2,27.40000,440,SLE,R9,24/02/2019,25.254,24.811,1.97,CRANBERRY MISS (25.12),5.38,233,M,3.7,RW,
3,3,27.50000,440,SLE,R2,03/03/2019,25.467,24.716,6.16,WEEONA PETE (25.04),5.29,145,Q  C7,10.7,6G,
2,7,27.40000,400,WGL,R1,08/03/2019,22.89,22.521,1.13,ASTON SAMSON (22.81),8.43425,43,Q  C5,3.9,6G,
1,1,27.70000,440,SLE,R3,22/03/2019,25.126,24.971,3.04,SODA MAXI (25.34),5.29,111,Q,1.8,X67,
F,2,27.40000,440,SLE,R11,31/03/2019,,24.776,-,JACK WHELAN (24.96),5.43,3,M  C7  V10,3.6,5,
2,1,27.10000,311,CRN,R10,10/04/2019,18.056,17.597,0.56,LET'S ROLL (18.02),9.8625,33,M  C1,3,RWH,
6,2,27.30000,311,CRN,R9,17/04/2019,18.159,17.602,6.13,POLO PETE (17.73),9.9645,66,M  C4,5.6,RWF,
2,5,27.70000,400,WGL,R11,23/04/2019,22.87,22.479,1.30,CRICKETS DASH (22.78),8.53425,44,M,5.6,5,
4,3,27.70000,440,SLE,R7,28/04/2019,25.497,24.806,6.54,FERNANDO'S BOY (25.04),5.4875,465,M  C1,6.4,5,
4,4,27.70000,440,SLE,R9,19/05/2019,25.415,24.962,2.57,SUPERIOR PRIMO (25.24),5.37,255,Q  C4,6.6,RWH,
8,3,27.70000,440,SLE,R5,26/05/2019,25.584,24.769,9.20,ONE AN' SIX (24.94),5.4145,488,M  C4,10,RWF,
2,5,27.80000,440,SLE,R9,02/06/2019,25.418,24.894,4.30,PERFECT ROCKY (25.12),5.297,233,M  C5,6.9,RWH,
7,2,27.40000,440,SLE,R4,09/06/2019,25.485,24.877,7.23,PERFECT ROCKY (24.98),5.3095,477,M  C8,9.3,RWF,
8,4,27.60000,400,WGL,R12,18/06/2019,23.282,22.601,6.07,GOLDRUSH ROSE (22.86),8.51925,57,M  C1,19.9,5,
