Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
8,1,31.90000,450,BAL,R2,19/07/2017,26.585,25.147,11.11,NICKY JO (25.81),6.7795,455,M  C3  V0,2.9,MH,
2=,8,32.00000,425,BEN,R1,28/07/2017,24.71,23.764,3.69,SALVAROTTI (24.45),6.75,111,M  C2,5.2,M,
3,6,32.20000,400,GEL,R1,03/08/2017,23.216,22.788,3.56,MONSIEUR DUBOS (22.97),8.762,63,S  C5,8.4,M,
4,3,32.10000,425,BEN,R1,18/08/2017,24.702,24.01,6.56,MRS. ERM (24.24),6.7145,344,S,6,M,
R,,,400,GEL,R1,25/08/2017,,22.358,-,SPUDTACULAR (22.41),,,,0,M,
1,2,32.30000,400,GEL,R2,29/08/2017,22.962,22.706,0.60,REVVED UP DEE (23.00),8.66,11,M  SW,2.6,T3-M,
5,8,32.40000,400,WGL,R2,05/09/2017,23.621,22.994,2.69,BLAZIN' ROMEO (23.43),8.51425,33,M  C1,5.7,7,
5,7,32.50000,400,GEL,R10,15/09/2017,23.339,22.733,4.20,BILLY DEEDS (23.05),8.7435,57,M  C4,13.3,7,
5,7,32.70000,400,GEL,R10,22/09/2017,23.054,22.443,4.10,DYNA BOBBI (22.77),8.61625,65,M  SW,40.7,X67,
7,3,32.60000,410,HOR,R3,26/09/2017,24.193,23.193,6.26,ROCKIN' IN (23.76),10.57425,33,M  C6,6.4,7,
1,1,33.10000,400,GEL,R9,03/10/2017,22.712,22.712,3.40,GREY GROUSE (22.95),8.31,11,Q  SW,4,T3-7,
5,5,33.30000,390,BAL,R11,11/10/2017,23.227,22.502,9.13,KALANI AMY (22.59),8.861,86,M  C5,12.3,RW,
1,5,33.40000,390,BAL,R10,17/11/2017,22.121,22.121,1.47,IN THE NET (22.22),8.36,11,M,16.6,RW,
5,1,34.00000,425,BEN,R12,23/11/2017,24.563,23.754,4.39,MARLOW'S ANGEL (24.26),6.595,244,M  C4,4.6,5,
7,4,34.20000,390,BAL,R12,29/11/2017,22.605,22.014,6.04,WE WISH (22.18),9.0775,88,M  C11,3.4,5,
R,,,311,CRN,R11,06/12/2017,,17.594,-,BIG BUBBLES (17.83),,,,0,5,
R,,,425,BEN,R11,08/12/2017,,23.825,-,KISS ME NICKI (24.14),,,,0,RWH,
R,,,400,WGL,R12,12/12/2017,,22.635,-,GO GO GURU (22.83),,,,0,5,
1,7,34.40000,390,BAL,R12,13/12/2017,22.262,21.987,1.54,DESTINI CHEETAH (22.37),8.49,22,M  C1,5.7,5,
8,4,34.60000,400,GEL,R9,22/12/2017,23.353,22.372,8.01,WINLOCK CASPER (22.79),8.5425,58,M  C8  SW,3,RWH,
7,8,34.00000,390,BAL,R11,01/01/2018,22.504,22.145,5.13,NOONBARRA WIND (22.15),8.4445,56,M  C5,27.2,X45,
7,7,34.20000,425,BEN,R11,05/01/2018,24.459,23.936,6.10,QUINK (24.03),6.749,767,S  C4,8.1,5,
5,4,34.20000,400,GEL,R12,12/01/2018,23.295,22.436,10.91,DESTINI PEGASUS (22.53),8.6075,35,M  C5,11.5,5,
2,5,34.00000,390,BAL,R11,17/01/2018,22.14,22.062,1.11,ANOTHER WHAT (22.06),8.385,22,M,41.9,X45,
5,4,34.30000,390,BAL,R4,20/01/2018,22.547,22.012,4.97,VANDERVILLE (22.20),8.73675,77,M  C8,23.7,X34,
1,8,34.10000,390,BAL,R3,25/01/2018,22.059,21.994,3.14,STORM SEARCH (22.28),8.33,11,Q,2.6,5,
1,7,34.20000,400,GEL,R11,02/02/2018,22.663,22.629,6.13,HARVEY MILLS (23.09),8.4025,21,M  C1,2.4,5,
7,8,34.30000,450,BAL,R2,07/02/2018,25.792,25.152,6.46,DYNA CHANCER (25.34),6.677,355,M  C5,19,SH,
1,4,34.30000,425,BEN,R11,16/02/2018,23.905,23.684,4.87,BROULEE MISS (24.25),6.53,111,Q,3.8,5,
4,4,34.40000,450,BAL,R5,28/02/2018,25.635,24.975,4.39,DREAM FUTURE (25.33),6.53,121,M,7.5,5,
5,4,33.80000,390,BAL,R10,07/03/2018,22.355,21.981,5.34,TRIANNA (21.98),8.622,85,M  C8,9.3,X45,
S,,,450,BAL,R6,12/03/2018,,25.346,-,IMA RUBY (25.64),,,,0,5,
7,7,32.80000,315,TRA,R12,23/03/2018,18.696,18.013,7.09,WHY NOT CORY (18.20),4.921,57,M  C4,5.6,5,
5,4,33.00000,315,TRA,R9,27/03/2018,18.484,17.991,7.04,CANYA WILBER (17.99),4.911,35,M,12.8,X45,
3,3,33.00000,311,CRN,R10,03/04/2018,18.134,17.775,5.13,TOOKA HALF (17.78),9.9125,33,M  C1,5.1,X45,
3,3,32.90000,311,CRN,R9,11/04/2018,18.341,17.681,1.96,MINNIE WIZARD (18.20),9.9475,33,M  C4,10.6,X45,
7,7,32.80000,395,TRA,R12,20/04/2018,23.724,23.027,6.03,PHILLIP KEEPING (23.30),5.07925,466,M  C8,7.4,5,
1,5,33.00000,395,TRA,R12,27/04/2018,22.881,22.7,1.40,EDUARDO ROSE (22.98),4.9175,221,M,4.8,5,
6,2,32.70000,400,WGL,R9,01/05/2018,23.091,22.326,10.93,MONSTER FISH (22.33),8.5245,53,M  C1  SW,26.6,5,
6,3,33.10000,395,TRA,R9,11/05/2018,23.485,22.787,4.69,LUCAS ROSE (23.16),5.018,686,M  C5,6.1,FFA,
2,1,33.30000,400,WGL,R2,15/05/2018,22.806,22.636,1.63,WHY NOT BAZZAR (22.69),8.3975,22,M,7.8,5H,
1,6,33.10000,400,WGL,R9,22/05/2018,22.775,22.614,1.91,MARCELLO (22.91),8.397,42,M  SW,21.8,5F,
