Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
S,,,400,GEL,R4,25/01/2019,,22.152,-,MARCUS WILL (22.54),,,,0,MH,
S,,,450,BAL,R1,30/01/2019,,25.202,-,DYNA WINK (25.82),,,,0,M,
4,2,32.10000,450,WBL,R1,31/01/2019,26.245,25.134,11.44,SALUTED (25.44),6.89,432,M,39.2,M,
3,8,32.40000,390,BAL,R1,06/02/2019,23.139,22.039,5.77,WHITEHART MAGIC (22.74),8.7445,32,M  C1,18.9,M,
1,4,32.20000,390,BAL,R10,18/02/2019,22.583,22.188,1.37,BLUE PHANTOM (22.68),8.49,11,M  C1  SW,7.8,M,
1,4,31.60000,390,WBL,R2,23/02/2019,22.509,22.343,2.71,NIMBLE REBEL (22.70),8.64,21,M  C1,5,X67,
4,5,31.70000,400,GEL,R3,01/03/2019,23.342,22.22,8.03,MINI YAALA (22.78),8.85,64,M  C8,4.6,X67H,
8,5,31.50000,390,WBL,R4,07/03/2019,23.141,21.902,12.60,CEE MAGIC (22.26),8.83125,67,M  C12,9.3,X67H,
6,8,31.80000,400,GEL,R3,05/04/2019,23.453,22.414,10.24,REFRESH (22.74),8.83,46,S  C2,15.8,X67,
S,,,390,WBL,R1,10/04/2019,,21.862,-,TIME TWISTER (22.06),,,,0,X67,
3,2,31.80000,400,GEL,R4,14/05/2019,23.282,22.605,3.79,FIDGET SPINNER (23.02),8.7175,32,M  W,6.3,T3-6,
2,7,31.60000,400,GEL,R4,21/05/2019,23.226,22.781,2.37,MAYHEM FLYER (23.06),8.75025,72,M  C1,5,T3-RW,
2,4,31.70000,390,WBL,R3,25/05/2019,22.779,22.173,1.17,ZIPPING CHANCE (22.70),8.96,33,M  C1,9.1,6G,
6,4,32.40000,400,GEL,R2,31/05/2019,23.337,22.446,11.63,ASTON IMPERIAL (22.52),8.79875,76,M  C5,13.4,X67,
3,2,31.40000,390,BAL,R4,12/07/2019,23.204,22.543,3.03,DEVIL'S CARTEL (22.99),8.82,22,M  C1,6,6APM,
6,4,32.40000,390,WBL,R9,18/07/2019,23.043,21.959,6.33,THOMELI BOY (22.60),9.07,44,M  C6,8.6,RW,
6,4,31.90000,460,GEL,R4,26/07/2019,26.582,25.519,9.17,MILWAUKEE MISS (25.94),6.89,544,M  C6,25.2,RW,
3,8,31.90000,390,WBL,R4,08/08/2019,22.816,22.184,4.36,CASH NO BOUNCE (22.51),8.96,33,M  C4,9.3,RW,
2,4,31.90000,390,BAL,R4,26/08/2019,22.708,22.403,2.60,SUPER RAGE (22.53),8.6725,22,M  C1,6.3,T3-6,
1,2,31.60000,390,BAL,R10,01/09/2019,22.726,22.387,1.76,SHOTGUN SALLY (22.85),8.635,21,Q  C4,13.9,T3-RW,
8,8,31.60000,450,WBL,R5,05/09/2019,26.482,25.04,15.21,GIGGLING GERTY (25.42),6.775,454,M  C2,34.4,RW,
1,5,32.10000,400,GEL,R12,20/09/2019,23.085,22.331,1.84,EQUALS TWO (23.21),8.46,11,M  C1  SW,7.8,RW,
5,6,32.10000,390,BAL,R11,02/10/2019,22.551,21.759,5.63,JOHN'S LAST (22.16),8.7625,55,M  C1,22.5,X45,
6,4,32.00000,440,SLE,R6,17/10/2019,25.883,24.928,10.36,KINGFISHER ROSE (25.16),5.49275,555,M  C7,37.5,5,
4,7,31.40000,400,WGL,R5,29/10/2019,23.131,22.413,4.90,LIGHTNING BEACH (22.79),8.41,34,M,15.2,5,
4,8,32.20000,440,SLE,R12,05/11/2019,25.528,24.972,3.46,AKINA DEE JAY (25.29),5.557,743,S,24.2,5,
3,1,32.30000,440,SLE,R12,10/11/2019,25.772,24.899,8.86,ALLY OOP KEATS (25.15),5.3375,222,M  C8,15.8,5,
5,2,32.30000,440,SLE,R6,15/11/2019,25.561,24.88,6.44,JAYVILLE ROMAN (25.11),5.582,755,M  C2,13.6,5,
2,5,32.30000,460,WGL,R8,21/11/2019,26.506,26.241,0.23,GELLER ALLEN (26.49),6.655,222,M  C1,13.4,T3-5,
R,,,440,SLE,R11,24/11/2019,,24.798,-,BUMBLE BEE BOLTO (25.40),,,,0,5,
8,1,32.20000,440,SLE,R12,29/11/2019,26.213,24.953,14.06,MASTER FAITH (25.23),5.497,566,M  C4,24,5H,
7,2,31.80000,440,SLE,R11,01/12/2019,25.938,24.916,9.53,KRAKEN CHAMP (25.27),5.504,577,M  C8,31.6,5,
5,8,32.10000,440,SLE,R10,08/12/2019,25.594,24.841,6.90,SPRING HUMMER (25.11),5.5755,844,S,30.2,5H,
S,,,460,WGL,R8,12/12/2019,,26.144,-,DOWN MEXICO WAY (26.31),,,,0,T3-5,
S,,,440,SLE,R5,15/12/2019,,24.67,-,QUILLAN BALE (24.94),,,,0,5F,
