Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
4,6,31.80000,390,WBL,R1,11/04/2017,22.717,21.762,6.33,PENNY WORTH (22.27),8.827,32,M  C1,12.1,M,
2,3,31.70000,390,WBL,R1,19/04/2017,22.74,21.93,7.43,SHAKEY SALLY (22.22),8.93,22,M  C1,6.9,M,
3,3,31.90000,400,GEL,R1,28/04/2017,23.132,22.412,1.80,EFFECTIVE SPIRIT (23.01),8.5925,34,M  C1,9.8,M,
1,8,31.90000,390,WBL,R1,03/05/2017,22.493,21.882,3.01,MEPUNGA DASHA (22.70),8.88,21,M  C1  SW,13.7,M,
2,3,32.20000,390,BAL,R2,10/05/2017,22.657,21.884,11.04,GENTLE GIANT (21.88),8.6075,22,M  C1,14.6,7,
5,4,31.70000,390,BAL,R3,17/05/2017,22.728,21.87,7.16,RELETHOR BALE (22.23),8.6045,58,M  C8,13.1,X67,
8,3,32.10000,450,BAL,R1,23/05/2017,26.82,25.222,15.67,RATED (25.72),6.8425,487,M  C4,53.4,7,
4,7,32.00000,390,WBL,R9,01/06/2017,22.578,22.089,5.14,DYNA GREG (22.22),8.9025,55,M  C5,14.2,X67,
R,,,400,GEL,R9,06/06/2017,,22.87,-,MISS SHIEKA (late SHIEKA) (23.01),,,,0,T3-7,
R,,,390,WBL,R9,08/06/2017,,22.363,-,TIGER BITE TURBO (22.53),,,,0,X67,
S,,,390,BAL,R9,12/06/2017,,22.453,-,PILLAR CREEK (22.73),,,,0,T3-7,
5,1,31.30000,390,BAL,R3,26/06/2017,22.995,22.358,3.40,RIVERDALE TARZAN (22.76),8.7975,58,M  C8,2.6,T3-7,
7,1,31.50000,400,GEL,R3,30/06/2017,23.393,22.514,11.43,LUKE'S GIFT (22.59),8.9145,88,M  C4,21.9,X67,
7,8,31.70000,425,BEN,R4,05/07/2017,24.977,23.931,7.91,AVATAR MINTY (24.42),6.8715,788,M  C4,41.1,7,
4,6,31.50000,425,BEN,R4,12/07/2017,24.658,24.308,1.17,IMA TERROR (24.58),6.8515,755,M  C1,10.1,7,
4,3,31.00000,400,GEL,R9,20/07/2017,23.14,22.503,3.16,BIG KENNY BOBO (22.92),8.815,54,M,38.1,7,
7,2,30.80000,450,SHP,R3,29/07/2017,26.406,25.053,9.53,AGED BADLY (25.74),6.9975,466,M  C6,16.9,X67,
S,,,425,BEN,R9,02/08/2017,,24.079,-,NO GUARANTEES (24.51),,,,0,7,
4,3,30.80000,390,BAL,R10,02/10/2017,23.019,22.326,4.86,DUTY SHEET (22.68),9.2125,66,M  C5,11.2,T3-RW,
R,,,450,BAL,R4,09/10/2017,,25.773,-,MABUTI MISS (25.99),,,,0,7,
8,4,31.00000,425,BEN,R3,13/10/2017,24.656,23.996,9.27,BURNOUT (24.01),6.825,668,M  C4,30.4,X67H,
2,3,31.10000,450,BAL,R4,16/10/2017,25.912,25.468,3.11,KING'S FURY (25.69),6.7775,232,M,5.9,T3-7,
2,8,31.00000,450,BAL,R4,23/10/2017,25.998,25.456,2.56,MAHLO NACHO (25.82),6.76,132,Q  C2  SW,1.7,T3-7,
7,6,30.60000,450,BAL,R4,30/10/2017,26.55,25.769,7.90,TERRY TOWELLING (26.00),7.068,777,M  C9,5.2,7,
6,2,30.90000,450,SHP,R4,02/11/2017,26.262,25.586,5.76,PANDA REBEL (25.86),7.0135,777,M  C8,7.8,T3-7,
2,5,30.70000,450,SHP,R7,08/11/2017,26.014,25.598,3.03,WELSHMAN (25.80),6.85425,532,M  C4,6.8,7,
4,6,30.70000,450,SHP,R7,13/11/2017,25.982,25.68,3.94,GREY GROUSE (25.71),6.875,334,M,6,X67,
3,7,30.90000,450,BAL,R3,20/11/2017,26.2565,25.689,5.25,ASTON LOLA (25.89),6.8945,544,M,6.8,7,
5,7,31.20000,500,BEN,R2,23/11/2017,29.137,28.496,7.53,HEADLINE NEWS (28.61),7.0825,555,M  C4,20.6,X67,
5,2,30.90000,500,BEN,R2,01/12/2017,28.911,27.969,5.54,AGENT PA (28.52),6.89,455,M,45.2,X67,
A,4,,425,BEN,R9,13/12/2017,,,-,,,,,5,T3-7,
8,2,31.00000,450,BAL,R4,18/12/2017,26.88,25.468,12.01,ARK LIGHTNING (26.04),6.8325,488,M  C4,7.5,T3-7,
7,3,31.20000,500,BEN,R4,27/12/2017,29.892,28.488,19.81,PINCIOTTI (28.51),6.88625,678,M  C8  V0,14.7,7,
S,,,545,BAL,R2,01/01/2018,,31.072,-,TIGER FROST (31.53),,,,0,X67,
5,3,31.10000,425,BEN,R4,17/01/2018,24.822,24.201,7.56,LONESOME SPRING (24.29),6.867,565,M  C5,16.5,7,
5,8,31.00000,450,BAL,R3,22/01/2018,26.506,25.465,9.33,MAXIMUM JAN (25.85),7.0675,455,M  C1,13.4,7,
R,,,450,SHP,R4,29/01/2018,,25.491,-,DYNA MAPLE (25.49),,,,0,T3-7,
2,1,31.20000,450,SHP,R8,31/01/2018,26.523,25.647,0.67,KRISBAR BLUE FOX (26.48),6.855,442,M  C1,29.4,7,
F,2,31.20000,450,SHP,R4,05/02/2018,,25.427,-,TRAPEZIUS (25.62),6.8675,5,M  C4  V0,20,T3-7,
7,4,30.40000,425,BEN,R3,11/04/2018,24.864,24.063,11.44,BLACK VALENTINE (24.06),6.9985,878,M,16,7,
5,7,29.90000,450,WBL,R9,19/04/2018,26.19,25.133,15.10,KINLOCH MOSS (25.13),6.885,554,M,12.8,X67H,
R,,,450,SHP,R4,23/04/2018,,25.335,-,BLACK VALENTINE (25.52),,,,0,X67,
R,,,485,HOR,R3,26/04/2018,,27.488,-,ASH STAR (27.49),,,,0,X67,
5,8,30.60000,450,SHP,R5,30/04/2018,26.38,25.702,8.43,MISS FLOWER (25.79),6.98925,656,M  C1,28.1,T3-RW,
5,1,31.00000,450,BAL,R5,07/05/2018,26.784,26.054,10.43,KNUCKLES KERLEY (26.05),6.9475,456,M  C1,20.9,7,
2,2,30.80000,400,GEL,R3,15/05/2018,23.116,22.783,1.91,MONKEY MITE (22.98),8.751,53,M  C5,32.2,7,
4,5,30.80000,390,BAL,R9,21/05/2018,23.055,22.423,7.07,HOT DEVIL (22.56),8.717,44,M  C1,21.1,T3-7,
4,4,30.40000,390,SHP,R9,28/05/2018,22.501,22.235,3.04,SPRITELY BOB (22.29),8.9075,44,M  C5,13.1,7,
6,1,30.30000,450,SHP,R4,31/05/2018,26.032,24.934,8.74,STERLING ARCHER (25.42),6.81625,667,M  C4,50.4,X67H,
3,7,30.30000,425,BEN,R4,06/06/2018,24.374,24.156,1.96,ZAMBORA ANDY (24.24),6.845,444,M  C1,11.2,T3-7,
S,,,410,HOR,R9,12/06/2018,,23.446,-,SHANNON ALLEN (23.61),,,,0,7,
7,1,30.80000,425,BEN,R1,04/07/2018,24.918,23.878,8.19,PRITIL MANILA (24.35),6.8575,568,M  C2,5.8,7,
5,6,30.70000,390,SHP,R9,09/07/2018,23.291,22.202,10.89,WEETBIX TALENT (22.53),8.92675,67,M  C5,7.2,7,
R,,,425,BEN,R2,13/07/2018,,23.894,-,CHARLIE MAC (23.97),,,,0,7,
5,1,30.50000,425,BEN,R2,20/07/2018,24.712,24.039,9.61,KRAKEN LIGHTNING (24.04),6.985,565,M  C2,37.7,X67H,
S,,,390,SHP,R9,23/07/2018,,22.322,-,SWEET POTATO (22.44),,,,0,T3-7,
7,4,30.00000,400,GEL,R3,28/08/2018,23.669,22.618,8.49,COCONUT GLORIA (23.08),8.9975,87,M  C8,7.2,7,
4,7,29.50000,400,GEL,R9,04/09/2018,23.354,22.781,5.19,GREAT SUCCESS (22.99),8.8025,64,M,16.1,7APM,
5,1,29.50000,390,SHP,R2,08/09/2018,22.871,21.882,4.10,BLAZIN' RUBY (22.58),8.78675,45,Q  C1,26.6,7,
5,3,29.70000,425,BEN,R3,12/09/2018,24.906,24.1,2.36,FLYING ROSE (24.74),6.7775,355,M  C1,6.4,T3-7,
2,1,30.10000,450,BAL,R3,17/09/2018,26.768,25.921,4.09,I'M CIRCUS (26.48),6.9,111,M  C1,14.7,7,
2,7,30.20000,460,GEL,R10,25/09/2018,26.537,26.04,0.01,KEISHA'S BOY (26.54),6.73,111,M  C1,13.6,7,
7,3,30.40000,450,BAL,R5,01/10/2018,26.333,25.637,9.44,BALL BEARING (25.67),6.7935,677,M  C4,8.8,7APM,
4,4,30.60000,425,BEN,R2,10/10/2018,24.854,24.314,6.40,MARVELETTE (24.41),6.68,256,M  C2,18.9,7,
3,3,30.80000,450,SHP,R4,15/10/2018,26.37,25.672,4.27,AVATAR WITCH (26.07),6.89,243,M  C1,27.1,T3-7,
3,3,30.40000,450,SHP,R7,22/10/2018,26.041,25.565,2.06,AQUALITE (25.90),6.88175,322,M  C1,29,7,
7,7,30.50000,410,HOR,R4,25/10/2018,23.951,23.047,6.07,SEDAKA (23.53),10.897,88,M,27.8,X67H,
S,,,390,SHP,R3,01/11/2018,,22.293,-,CATFISH FOZZ (22.82),,,,0,T3-7,
5,4,30.80000,485,HOR,R5,04/11/2018,28.314,27.445,7.37,ASTON RANZA (27.80),6.6755,555,M  C7,36.5,RW,
S,,,450,SHP,R7,19/11/2018,,25.637,-,SODA GEOFF (25.72),,,,0,T3-7,
5,3,31.20000,485,HOR,R5,22/11/2018,28.196,27.446,7.66,KRAKEN SMILES (27.66),6.625,334,M  C4,25.1,RW,
2,8,31.20000,450,SHP,R9,26/11/2018,25.937,25.547,1.51,RAMBLE TAMBLE (25.83),6.8575,212,Q,5.7,T3-7,
4,2,31.40000,450,SHP,R3,03/12/2018,25.788,25.335,6.19,ROCKET JAX (25.36),6.87,444,M  C1,13.7,T3-7,
S,,,460,WGL,R5,04/12/2018,,25.671,-,ROCK JOHNSON (26.05),,,,0,RW,
3,5,31.10000,450,SHP,R9,10/12/2018,26.061,25.601,4.50,SO SAY (25.75),6.90175,543,Q,14.4,7APM,
3,1,31.30000,460,WGL,R5,13/12/2018,26.978,26.351,4.64,DYNA REAVER (26.65),6.757,444,M  C2  SW,12,X67,
3,5,30.90000,450,SHP,R4,17/12/2018,25.717,25.22,2.23,ROCKET STRIKE (25.56),6.7775,233,M  C1,17.7,T3-7,
7,3,30.80000,390,WBL,R9,29/12/2018,23.015,22.071,8.01,DYNAMIC ROSS (22.45),9.04125,77,M  C5,15.9,RW,
1,1,30.60000,460,GEL,R5,01/01/2019,26.187,26.187,0.87,BOMBORA ROCKET (26.25),6.62,111,M,3.5,7,
5,6,30.60000,425,BEN,R2,05/01/2019,24.53,23.931,5.77,RIDE HIGH (24.13),6.8435,787,M,13,X67,
3,8,31.00000,450,SHP,R4,19/01/2019,26.209,25.074,11.11,PERFECT MARSHALL (25.43),6.949,753,S,39.1,6G,
8,3,31.30000,450,SHP,R7,31/01/2019,26.382,25.261,10.59,BACK YA SELF (25.64),7.10925,888,M  C4,26.7,X67,
S,,,450,SHP,R5,04/02/2019,,25.175,-,KRAKEN GRETA (25.95),,,,0,T3-6,
8,5,31.70000,350,HVL,R5,08/02/2019,20.107,19.478,2.94,JAGGERED STONE (19.90),6.812,5,M  C1,17.7,X67,
6,8,31.50000,450,BAL,R7,13/02/2019,26.345,25.75,7.11,THEME TUNE (25.85),6.87,756,M,24.6,T3-RW,
7,7,31.60000,500,BEN,R8,20/02/2019,29.466,28.402,10.73,LIMBURG PATRICK (28.72),6.83,355,M  C1,19.1,RW,
4,2,31.80000,500,BEN,R6,27/02/2019,28.915,28.583,3.90,TASVILLA (28.64),6.8625,344,S,34.3,T3-6,
4,7,32.00000,500,BEN,R6,06/03/2019,29.217,28.67,7.81,VINTAGE STORM (28.67),6.972,544,M  C2,93.1,RWAPM,
3,1,32.10000,500,BEN,R5,13/03/2019,29.002,28.535,5.11,TOTAL MAYHEM (28.64),6.91925,433,M  C1,30.2,RWAPM,
8,4,31.90000,545,BAL,R5,18/03/2019,32.252,31.424,9.89,WICKED REASON (31.56),6.9925,2235,M  C5,66.9,RWAPM,
7,8,31.80000,545,BAL,R6,25/03/2019,32.072,31.534,7.69,VANZANT (31.53),7.156,5667,M  C1,31,RWAPM,
7,7,31.40000,500,BEN,R5,03/04/2019,29.485,28.512,9.61,LUCAS THE GREAT (28.81),7.0835,787,M  C12,29.4,RWAPM,
S,,,485,HOR,R4,09/04/2019,,27.56,-,BOB'S BREW (27.59),,,,0,X67,
4,7,30.90000,450,SHP,R7,22/04/2019,26.353,25.93,5.00,MAXIMUM LARA (26.00),6.8775,444,M,29.6,6APM,
T,5,30.90000,460,GEL,R6,07/05/2019,,25.653,-,MISS VONSHAE (25.97),7.0315,888,M  C4  V60,33.6,RWAPM,
