Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
1,3,27.80000,440,SLE,R4,17/03/2019,25.28,24.772,0.10,DOUBLE DIVA (25.29),5.28,112,Q,16,MH,
3,7,27.80000,440,SLE,R4,24/03/2019,25.315,24.715,2.50,MAS PLUM JAM (25.14),5.285,225,M,21.6,MF,
4,8,28.00000,525,MEP,R3,03/04/2019,30.806,29.848,13.69,JULANA (29.85),5.1375,2433,M  W  C5,6.1,X67H,
2,2,28.40000,460,WGL,R2,09/04/2019,26.497,25.662,1.36,GO TWENTY TWO (26.40),6.55,111,M  C3,5.9,7,
8,1,28.70000,400,WGL,R10,16/04/2019,23.617,22.46,14.10,SOLE ELUSION (22.63),9.1425,88,M  C7,11.5,RWH,
4,6,28.50000,425,BEN,R2,21/04/2019,24.44,23.757,2.59,JONATHAN'S ROSE (24.26),6.64,114,M  W,5.2,X67,
A,2,29.00000,460,WGL,R9,26/04/2019,,,-,,,,,9,X67,
6,4,28.70000,440,SLE,R4,03/05/2019,25.421,24.996,6.07,BIG BELLA (25.00),5.437,555,M  C1,24.5,RW,
8,6,28.30000,440,SLE,R4,31/05/2019,26.618,24.955,19.67,RED BERYL (25.24),5.425,258,M  W  C4  V10,3.8,RW,
6,5,28.80000,400,WGL,R3,19/07/2019,23.592,22.336,6.56,PATRICIA MAUREEN (23.13),8.615,56,M  C8,13.4,X67,
6,2,29.20000,440,SLE,R3,26/07/2019,25.849,25.14,9.26,DOWNTOWN DOLLY (25.20),5.392,345,M  C4,3.2,RW,
5,8,28.50000,440,SLE,R3,11/08/2019,26.54,24.841,13.46,SHAGGY ROSE (25.60),5.595,545,S,1.5,RW,
R,,,440,SLE,R7,13/09/2019,,25.094,-,CURIOUSER (25.09),,,,0,RW,
8,3,28.60000,440,SLE,R9,19/09/2019,25.864,24.865,6.27,HARMONY HALL (25.43),5.31,168,M  V0,14,X67H,
3,6,28.20000,520,SLE,R9,29/09/2019,30.378,30.286,1.31,DR. RAYNA (30.29),9.57,125,M,9.7,RW,
5,5,29.20000,520,SLE,R10,06/10/2019,30.649,29.854,7.44,SAMP DE KEATS (30.13),9.697,345,M  W  C1,4.7,RW,
S,,,440,SLE,R3,13/10/2019,,24.828,-,RUSTY MODEL (25.36),,,,0,X67H,
S,,,400,WGL,R3,25/10/2019,,22.563,-,XALYNN BALE (22.68),,,,0,X67,
S,,,440,SLE,R2,05/11/2019,,24.972,-,HONOURS (25.40),,,,0,7,
R,,,440,SLE,R4,29/11/2019,,24.953,-,STORMCAST (25.35),,,,0,7,
8,3,29.40000,440,SLE,R9,01/12/2019,26.599,24.916,15.29,CRAZY HAPPY (25.53),5.47,268,M  W  C4,12.5,7,
R,,,440,SLE,R3,15/12/2019,,24.67,-,DR. HEADLEY (24.81),,,,0,X67H,
