Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
3,3,33.20000,400,GEL,R1,09/08/2019,23.105,22.418,5.41,RED WINE FEVER (22.73),8.59,22,M  C1,6.2,M,
1,6,33.10000,400,GEL,R2,16/08/2019,22.751,22.395,3.46,MOONIE CONVOY (22.99),8.4,11,M,4.3,M,
2,5,32.90000,440,SLE,R3,01/09/2019,25.27,24.85,6.00,OKAWA ON FIRE (24.85),5.31,222,M,3.7,7,
5,7,33.10000,440,SLE,R3,05/09/2019,25.531,24.987,2.99,ANNIE ROSE (25.32),5.39775,546,M  C4,3.5,7,
1,7,32.80000,440,SLE,R5,13/09/2019,25.362,25.094,5.46,ANNIE ROSE (25.74),5.472,411,M  R  C1  SW,3.7,X67,
2,1,32.80000,440,SLE,R10,19/09/2019,25.45,24.865,2.80,GO TANGO (25.25),5.465,333,M  C1,2.7,X67H,
6,5,32.70000,400,WGL,R9,24/09/2019,23.608,22.733,6.10,SWIFT ELLIE (23.18),8.6295,56,M,4.5,X67,
2,5,32.70000,440,SLE,R4,29/09/2019,25.477,24.881,2.40,GO TANGO (25.31),5.465,322,M  C1,8.6,X67F,
5,1,32.70000,440,SLE,R10,04/10/2019,25.559,24.954,2.24,TERREN'S CLOSE (25.40),5.352,365,M  C4,3.1,X67,
3,8,32.70000,440,SLE,R11,13/10/2019,25.397,24.828,3.07,CONFRONT (25.18),5.48,433,M  C4,3.9,X67H,
1,7,32.70000,440,SLE,R4,17/10/2019,25.434,24.928,0.70,FLINDERS (25.48),5.4445,421,M  SW,4.3,X67,
R,,,440,SLE,R7,20/10/2019,,25.027,-,BONAFIDE (25.13),,,,0,X67F,
3,4,32.40000,400,WGL,R11,25/10/2019,23.256,22.563,8.50,ANTS IN PANTS (22.66),8.7045,76,M  C4,9.1,5H,
7,2,32.70000,400,WGL,R11,29/10/2019,23.311,22.413,11.11,MEPUNGA BONNIE (22.53),8.615,87,M  C8,14.6,5,
F,8,32.70000,440,SLE,R6,29/11/2019,,24.953,-,ALMAPA BERISHA (25.40),5.35125,5,M  C7  V0,10,X45,
4,2,32.60000,440,SLE,R12,08/12/2019,25.616,24.841,6.20,SELECT TEEMAN (25.18),5.417,355,M  C5,2.8,5,
R,,,440,SLE,R12,15/12/2019,,24.67,-,SEGOVIA'S DREAM (24.98),,,,0,5,
