Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
5,1,32.10000,350,HVL,R1,15/07/2018,20.235,18.928,6.64,ALMAPA GALLUCCI (19.77),6.95125,7,S  C1,7.9,M,
7,2,31.20000,350,HVL,R3,27/07/2018,20.258,19.399,4.73,COVFEFE (19.93),6.889,7,S  C5,21.2,M,
5,3,31.20000,390,BAL,R9,30/07/2018,23.089,22.788,3.71,CRACKERJACK DES (22.83),8.88675,63,M  SW,16.1,M,
R,,,350,HVL,R3,03/08/2018,,19.163,-,SOOKI LA RICO (19.73),,,,0,M,
5,7,30.80000,425,BEN,R10,08/08/2018,25.315,24.12,13.14,FERAL SWIPER (24.40),7.0445,766,S,30.4,M,
4,7,31.20000,350,HVL,R2,17/08/2018,20.045,19.329,4.33,MASTER WINSLOW (19.74),6.911,4,S  C1,43.7,M,
R,,,350,HVL,R2,24/08/2018,,19.413,-,STAR HENNESSY (19.60),,,,0,M,
5,3,31.20000,390,BAL,R1,27/08/2018,23.051,22.403,3.16,PARIS MARIE (22.83),8.615,22,M  C3,18.6,T3-M,
1,2,30.30000,390,BAL,R9,10/09/2018,23.603,22.598,0.07,NIGHT SKY (23.61),8.9125,42,M  C9  SW,6.3,M,
8,5,30.30000,350,HVL,R4,14/09/2018,20.169,19.368,8.56,TOTAL DIVA (19.57),6.799,7,M  C1  SW,41.8,X67,
6,5,30.30000,425,BEN,R11,19/09/2018,24.972,24.075,7.53,FAIRLY LEGAL (24.45),6.91575,777,M  C1,44.3,7,
R,,,400,GEL,R11,25/09/2018,,22.584,-,UNWANTED LADY (22.58),,,,0,7,
5,5,31.20000,390,BAL,R3,22/10/2018,23.187,22.39,0.73,SKIDLISHA (23.14),9.037,53,M  V10,40.9,7,
4,8,31.50000,400,GEL,R4,13/11/2018,23.1,22.78,2.84,OCTO FLASH (22.90),8.602,54,M,18.1,T3-7,
3,6,31.70000,300,HVL,R2,16/11/2018,17.265,16.68,2.40,RUBY'S BOY (17.10),4.041,3,M  C8,17.7,7,
R,,,400,GEL,R3,20/11/2018,,22.649,-,CHARLIE BEAR (23.17),,,,0,7,
A,1,31.60000,350,HVL,R10,23/11/2018,,19.719,-,,,,M,16,7,
2,4,31.10000,350,HVL,R4,30/11/2018,19.898,19.342,6.00,BY YOUR SIDE (19.48),6.766,3,M  C4,41.5,7,
3,5,31.60000,350,HVL,R4,07/12/2018,19.824,19.277,1.41,MERL'S MICHU (19.73),6.8075,4,M  C1,5.1,7,
5,7,31.00000,400,GEL,R3,11/12/2018,23.785,22.82,2.01,MADONYA (23.64),8.66425,56,S  C1,9.4,7,
5,8,31.30000,450,BAL,R2,17/12/2018,26.203,25.398,5.89,MAXIMUM TIFF (25.79),6.87925,865,M  C1,14,7,
2,1,31.30000,450,BAL,R4,30/12/2018,26.267,25.372,1.27,MIDNIGHT TITAN (26.18),6.775,211,M,5.7,T3-7,
5,7,31.50000,350,HVL,R5,05/01/2019,20.111,19.642,6.70,INTER SANTINA (19.64),6.82625,5,M  C1,10.4,X67,
7,4,31.40000,450,BAL,R6,07/01/2019,26.546,25.559,8.06,WHY NOT FLETCH (25.98),6.8815,875,M  C4,39.2,7,
8,7,31.70000,450,BAL,R3,14/01/2019,26.732,25.63,7.27,CHILLING STORY (26.22),6.99,866,S,21.9,7,
4,4,31.30000,460,GEL,R7,22/01/2019,26.813,25.897,4.70,CRUISING BETTY (26.48),6.805,331,M  C5  SW,33.4,X67,
4,7,31.20000,460,GEL,R7,29/01/2019,26.752,25.923,5.64,FLOSSY LEE (26.36),6.85775,743,M  C4,49.1,X67,
5,8,31.20000,400,GEL,R3,05/02/2019,23.083,22.693,4.53,YAALA ECLIPSE (22.77),8.74675,74,S,24.8,T3-7,
5,1,31.30000,350,HVL,R5,08/02/2019,20.043,19.478,2.03,JAGGERED STONE (19.90),6.8645,7,M  C5,8.2,X67,
3,1,30.90000,400,GEL,R3,12/02/2019,23.186,22.857,3.70,POPPY YAALA (22.93),8.795,22,M  C1,11.4,X67,
4,5,30.10000,450,BAL,R8,18/02/2019,26.117,25.805,1.24,POPPY YAALA (26.03),6.865,422,M,22.4,X67,
R,,,450,BAL,R4,25/02/2019,,25.521,-,CANYON COUNTY (25.60),,,,0,7,
S,,,460,GEL,R4,26/02/2019,,26.107,-,GALLOPING NIKKI (26.38),,,V10,0,T3-7,
3,4,36.30000,390,BAL,R9,16/10/2019,22.944,22.191,4.67,BRYLEE (22.62),8.75125,43,S  SW,116.8,X67,
S,,,460,GEL,R2,18/10/2019,,25.481,-,RAZOR SHARP (25.83),,,,0,X67,
7,6,36.40000,400,GEL,R12,01/11/2019,23.683,22.5,10.40,JOE'S GOLD (22.96),8.763,77,S  C2,27.4,RW,
5,1,36.00000,460,GEL,R1,06/11/2019,27.245,26.163,12.61,RESOUNDING (26.36),6.636,444,M  C6  SW,23.7,RW,
5,7,36.00000,300,HVL,R3,18/11/2019,17.083,16.606,1.53,MONACO LIGHTS (16.98),4.0895,6,M,43.7,X67,
4,6,36.40000,400,GEL,R4,28/11/2019,23.294,22.276,9.06,BRACE AND BITS (22.66),8.6075,45,M  C4,110.6,RW,
S,,,400,GEL,R3,03/12/2019,,22.704,-,NOBEL PRIZE (22.88),,,,0,RW,
R,,,400,GEL,R4,13/12/2019,,22.638,-,FYODOR BALE (22.91),,,,0,7,
S,,,350,HVL,R3,15/12/2019,,19.042,-,THUNDERBOLT JACK (19.26),,,V0,0,7,
