Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
6,8,30.80000,515,SAP,R9,29/09/2019,30.977,29.503,16.21,ROLLO RAGNAR (29.84),5.18,2456,M  C1,22.8,MH,
2,1,30.60000,515,SAP,R2,06/10/2019,30.187,29.389,3.27,WHODAT LOOKIN' (29.96),5.09,1112,Q,7,M,
2,2,30.60000,515,SAP,R3,13/10/2019,30.094,29.557,2.43,CELL BLOCK TANGO (29.92),5.295,2211,M,2,M,
3,7,30.80000,515,SAP,R3,27/10/2019,30.743,29.586,4.06,ZEN PRINCE (30.46),5.15,1122,Q  C10  SW,12.3,MH,
1,6,30.60000,515,SAP,R2,05/11/2019,29.84,29.49,3.93,MISS CAITLYN (30.12),5.15,1111,Q  SW,6.2,M,
5,4,30.30000,525,MEA,R1,09/11/2019,31.067,29.736,9.64,NESSA'S YASMIN (30.39),5.24,3555,M  C8,4.4,7,
7,7,30.50000,525,MEA,R2,16/11/2019,31.472,29.879,16.57,RUN BABA RUN (30.31),5.22675,6888,M  C4  V7,20.5,7,
S,,,515,SAP,R10,17/11/2019,,29.334,-,ROCK ME DAVID (29.96),,,,0,X67,
3,2,30.40000,515,SAP,R3,24/11/2019,30.12,29.551,3.97,MISS TOY (29.84),5.166,4223,M  C1,2.8,7,
3,1,29.80000,460,WGL,R5,03/12/2019,26.307,25.856,4.39,ASTON CAIRN (26.00),6.605,333,M,8.2,RW,
1,7,30.10000,515,SAP,R2,08/12/2019,30.326,29.695,1.59,NOVA WILLOW (30.44),5.232,3111,M  C2,10.2,X67,
4,2,30.70000,515,SAP,R12,15/12/2019,30.142,29.33,11.60,OAKVALE BEAUTY (29.33),5.17925,5333,M  C5,18.1,SH,
-,8,,515,SAN,R2,19/12/2019,,,-,,,,,,6G,
