Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
5,8,28.30000,440,SLE,R4,04/10/2019,25.973,24.954,11.74,FLINDERS (25.15),5.537,555,M  C4,8.4,MH,
4,4,28.30000,460,WGL,R1,08/10/2019,26.901,25.59,10.14,STRIVING (26.19),6.6675,244,M  C2,17.8,M,
2,8,28.90000,311,CRN,R2,14/10/2019,18.429,17.936,2.16,ANY LUCK (18.28),10.145,32,M  V0  SW,4.9,T3-M,
3,5,29.20000,400,WGL,R2,18/10/2019,23.153,22.952,0.94,BEARING GOLD (23.09),8.4525,22,M  C1,10.7,T3-M,
3,3,29.40000,460,WGL,R3,22/10/2019,26.374,25.694,6.26,AEROPLANE ERIC (25.94),6.5805,332,M  C4,60.1,MH,
4,2,29.20000,460,WGL,R3,29/10/2019,26.37,25.677,9.61,AEROPLANE ERIC (25.70),6.6225,343,M  C4,19.7,MF,
2,1,29.50000,440,SLE,R2,03/11/2019,25.387,24.828,0.94,JAYVILLE SLICK (25.32),5.36,122,Q,2.8,MH,
4,3,29.30000,440,SLE,R3,10/11/2019,25.549,24.899,2.36,QUICK PAWS (25.38),5.332,344,M  C1,28.8,MF,
2,8,29.70000,400,WGL,R2,12/11/2019,22.975,22.487,2.30,GELLAR BALE (22.81),8.545,33,M  R,3.6,M,
2,5,29.40000,400,WGL,R2,19/11/2019,23.051,22.533,0.27,MASAMUNE (23.03),8.53,11,M  C1,3.1,MH,
2,2,29.40000,400,WGL,R1,22/11/2019,23.016,22.551,0.10,ROLLIN' IN (23.01),8.561,32,M  C5,2.3,M,
5,1,29.60000,400,WGL,R3,26/11/2019,23.212,22.494,10.26,MICK'S MULTI (22.49),8.57075,75,Q  C1,10.9,MF,
1,7,29.70000,400,WGL,R2,03/12/2019,23.315,22.612,4.19,DON'T SAY DO (23.61),8.49,11,M  C1,10.5,M,
S,,,400,WGL,R2,06/12/2019,,22.563,-,BAG OF TRICKS (22.77),,,,0,M,
S,,,440,SLE,R3,08/12/2019,,24.841,-,LOCKWOOD LAD (25.10),,,,0,7,
4,1,29.50000,350,HVL,R3,15/12/2019,19.862,19.042,8.54,THUNDERBOLT JACK (19.26),6.7685,5,S,9.2,7,
