Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
5,2,34.80000,440,SLE,R3,28/10/2018,25.831,24.975,9.34,SPOLLY'S FLYER (25.18),5.662,776,S  C1,11.2,MH,
R,,,440,SLE,R2,04/11/2018,,24.726,-,MISS INQUISITIVE (25.89),,,,0,MSF,
4,8,35.70000,440,SLE,R1,25/11/2018,25.678,24.871,9.70,JEDA'S GIRL (25.00),5.4505,834,S  C1,6.8,M,
2,4,35.80000,440,SLE,R2,30/11/2018,25.335,24.871,1.80,SPOLLY JAMES (25.21),5.404,443,M  C4,15.5,M,
1,4,35.90000,440,SLE,R1,02/12/2018,25.412,24.837,7.66,ZIPPING BRYNN (25.95),5.4,311,M,3.7,M,
1,1,35.90000,440,SLE,R2,05/12/2018,25.323,24.81,1.67,SPOLLY'S FLYER (25.44),5.34,111,M,4.9,7,
3,5,36.00000,440,SLE,R11,15/12/2018,25.412,24.57,2.34,WHAT'S UP SKIP (25.25),5.446,874,S,9.2,RWH,
S,,,440,SLE,R2,23/12/2018,,24.899,-,OHANA LAD (24.98),,,,0,RWH,
S,,,400,WGL,R4,04/01/2019,,22.582,-,THUMBS (22.75),,,V0,0,RW,
S,,,440,SLE,R3,08/01/2019,,24.867,-,PICCOLO FRATELLO (25.42),,,,0,X67,
1,8,35.00000,440,SLE,R7,18/01/2019,25.272,24.694,0.80,LOCKED IN (25.33),5.355,211,S  C1  SW,5.5,RW,
6,1,35.20000,440,SLE,R9,20/01/2019,25.95,24.766,6.90,TWICE BLESSED (25.47),5.307,235,M  C12,1.8,X67,
6,8,35.20000,440,SLE,R7,27/01/2019,25.86,24.908,12.36,DUKE OF AIRLY (25.00),5.42,346,M  C1  V0,9.3,RWH,
1,4,34.30000,440,SLE,R4,15/03/2019,24.972,24.774,3.07,SELECT ALL (25.19),5.26,111,M  SW,7.9,RWH,
7,5,34.10000,440,SLE,R4,22/03/2019,25.576,24.971,6.43,SPARKLE MOTION (25.13),5.47,667,M  C4,8.6,RWF,
3,6,33.80000,400,WGL,R11,26/03/2019,22.995,22.354,2.86,WHAT'S UP SKIP (22.80),8.4675,33,M,8.6,5,
4,4,33.70000,520,SLE,R7,31/03/2019,30.127,29.853,1.21,MEEHAN BARNEY (30.04),9.595,322,M,2.7,5,
5,6,34.00000,520,SLE,R5,07/04/2019,30.486,29.907,8.27,ZIPPING SADIE (29.91),9.67,222,M  C5,6,X45,
6,3,34.20000,440,SLE,R10,14/04/2019,25.328,24.836,5.96,MINDY'S GIRL (24.91),5.33,234,M  C4,13.2,RWH,
2,5,34.00000,440,SLE,R4,21/04/2019,25.003,24.781,3.17,MY AMERICAN GIRL (24.78),5.247,222,M,22.9,5H,
2,1,34.00000,440,SLE,R5,28/04/2019,25.121,24.806,4.50,MY AMERICAN GIRL (24.81),5.237,222,M  C1,26,5F,
2,7,34.10000,440,SLE,R5,03/05/2019,25.183,24.996,0.53,VELOCITY WHISPER (25.15),5.31,111,M  C1,1.8,5,
3,8,34.40000,400,WGL,R12,07/05/2019,23.093,22.555,4.41,SNOOP A LOOP (22.78),8.5175,33,M  C1,4.7,5,
1,4,34.50000,440,SLE,R11,12/05/2019,25.014,24.995,4.01,WINSOME FERNANDO (25.30),5.3,111,M  SW,3.4,5H,
2,8,34.20000,440,SLE,R4,19/05/2019,25.371,24.962,0.74,PAT MALONE (25.32),5.4025,722,S,3,5F,
1,1,34.30000,400,WGL,R7,24/05/2019,22.831,22.714,0.64,ROSE ROSE (22.88),8.33,22,M,3.1,X45,
8,3,34.20000,400,WGL,R11,28/05/2019,23.56,22.771,9.61,INTER PHILLIP (22.89),8.8375,88,S  C8,5.3,5,
5,2,34.40000,440,SLE,R6,31/05/2019,25.304,24.955,4.99,NAVAJO BEAR (24.96),5.3885,665,M  C4,21.2,FFA,
4,6,34.40000,400,WGL,R7,04/06/2019,22.769,22.546,3.19,INTER PHILLIP (22.55),8.4275,33,M  C1,34.3,FFA,
2,7,34.70000,400,WGL,R10,11/06/2019,22.907,22.548,0.24,CEE ME IGNITE (22.89),8.44,11,M  C4,2.2,X45,
8,5,34.80000,440,SLE,R8,14/06/2019,25.627,24.793,11.91,NAVAJO BEAR (24.79),5.5945,888,S,12.6,FFA,
1,3,34.90000,400,WGL,R12,18/06/2019,22.857,22.601,2.40,INTER MIMI (23.03),8.29,11,M,5.5,5,
