Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
5,7,31.90000,300,HVL,R3,16/09/2019,17.469,16.942,6.24,MIST (17.03),4.01925,4,M  C3,4.4,MH,
1,6,31.10000,300,HVL,R1,27/10/2019,16.742,16.579,2.89,EXPLOSIVE AVATAR (16.94),3.96,1,M  C1,2.2,M,
6,3,30.60000,400,WGL,R9,01/11/2019,23.785,22.119,17.44,IT'S A DRAMA (22.56),8.5465,55,M  C8,4,RW,
1,7,30.70000,350,HVL,R4,10/11/2019,19.326,18.89,1.80,ANNIHILATION (19.45),6.55,1,M,7.7,X67,
8,5,30.50000,390,SHP,R10,14/11/2019,23.345,21.875,12.01,TOUGH LIKE ATOM (22.50),9.0245,78,M  C5,5.4,RW,
1,6,31.10000,350,HVL,R5,18/11/2019,19.659,19.077,0.99,SPLIT PEA (19.73),6.77,2,S  C5,1.6,6G,
5,5,31.10000,400,WGL,R9,26/11/2019,23.294,22.494,8.64,SWEET SWAGGER (22.69),8.36,22,M  R  C1,8.6,5,
4,3,30.90000,350,HVL,R6,02/12/2019,19.853,19.252,1.39,STRAALJAGER (19.76),6.721,4,M  C2  SW,3.4,5,
2,2,31.10000,350,HVL,R11,08/12/2019,19.53,19.23,0.54,AUDACIOUS GRACE (19.49),6.69925,4,M  V5,1.2,5,
1,1,31.10000,300,HVL,R12,15/12/2019,16.794,16.34,3.21,DAN'S HOPEFUL (17.02),3.9625,2,S,1.3,5,
