Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
5,6,28.50000,425,BEN,R1,28/06/2019,24.41,23.698,5.03,COME ON AILEEN (24.06),6.727,556,M  W  C4,11.2,MH,
1,2,28.70000,425,BEN,R1,05/07/2019,24.136,23.615,2.17,LOOKS LIKE TURBO (24.29),6.53,111,Q  W  C1  SW,3.2,M,
3,5,28.70000,460,GEL,R5,12/07/2019,26.28,25.994,4.09,MEPUNGA DANIEL (25.99),6.776,443,M  W  C1,8.1,RW,
6,8,28.50000,450,WBL,R3,18/07/2019,25.978,25.367,5.97,GIGGLING GERTY (25.56),6.88675,655,S  C2  V7  SW,1.4,RWH,
1,3,28.90000,410,HOR,R9,30/07/2019,23.444,23.209,2.34,DEWANA NO SECRET (23.61),10.47,11,M,2.5,RW,
3,1,29.00000,515,SAP,R4,04/08/2019,30.079,29.349,5.04,OPTIMUS DUSTY (29.73),5.15,1223,M  C1,3.2,6G,
5,7,28.80000,515,SAN,R9,09/08/2019,30.455,29.515,9.27,CROWDZA DANCIN' (29.81),5.322,6666,S  C12,22.1,RW,
3,4,29.00000,515,SAP,R4,18/08/2019,30.215,29.087,7.69,ROPER RIVER JAKE (29.68),5.3075,5443,S,11.3,X67H,
3,8,29.20000,515,SAN,R3,22/08/2019,30.043,29.282,3.56,AVALANCHE (29.79),5.1645,3333,M,41.7,6G,
4,8,29.10000,515,SAN,R3,29/08/2019,30.038,29.279,7.60,RAMPAGING (29.51),5.1675,3444,M,38.4,RW,
5,4,29.10000,525,MEA,R4,07/09/2019,30.788,29.953,5.91,PACQUIAO BALE (30.37),5.176,4345,M  C1,9.7,6G,
4,8,29.30000,460,GEL,R4,13/09/2019,26.579,25.821,4.36,MARTELL (26.27),6.8865,634,M,4.1,X67,
4,1,29.30000,515,APK,R11,26/09/2019,30.38,29.19,4.75,CAWBOURNE HUNTER (30.05),4.48,24444,2C4444,4.4,5,
4,8,29.00000,525,MEA,R2,05/10/2019,30.835,30.054,8.23,BEES AND HONEY (30.26),5.20925,4434,S  C1,10.9,6G,
7,1,29.20000,450,WBL,R6,10/10/2019,26.231,25.568,9.03,LULUMON (25.60),6.722,677,M  C4,23.2,S,
1,1,29.30000,515,SAP,R7,20/10/2019,29.997,29.554,3.31,EASTSIDE (30.23),5.09,1111,M  C1,9.3,RWH,
3,4,29.30000,515,SAN,R3,24/10/2019,29.883,29.252,6.10,WEBLEC HAZE (29.46),5.1225,2233,M  C1,45.4,RWF,
2,1,29.40000,525,MEP,R6,30/10/2019,30.421,30.028,4.30,SECURITY CODE (30.12),5.15,1222,M,10.1,5H,
3,2,29.50000,525,MEA,R9,09/11/2019,30.537,29.736,4.16,YINDI GIRL TURBO (30.25),5.1175,2333,M  C4,26.4,5F,
5,2,29.50000,525,MEA,R12,16/11/2019,30.657,29.879,8.19,SHAKEY COCONUT (30.08),5.15,1246,M  C3,7.8,5,
A,6,,520,GEL,R6,21/11/2019,,,-,,,,,6,SH,
3,5,29.30000,515,SAN,R3,29/11/2019,29.962,29.358,5.71,MEPUNGA DANIEL (29.56),5.1175,2333,Q  C4,47.4,SF,
2,4,29.40000,515,SAP,R3,15/12/2019,30.195,29.33,5.09,ASTON PERIGNON (29.84),5.1675,2222,M  C4,8.1,SH,
-,2,,515,SAN,R4,19/12/2019,,,-,,,,,,RW,
