Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
8,2,30.00000,350,HVL,R1,04/11/2018,20.579,19.11,13.77,CHANTILLY MACK (19.62),6.96425,8,M  C5,20.9,M,
7,5,29.60000,400,WGL,R1,20/11/2018,23.807,22.697,10.51,STAGGER OUT SAM (23.07),8.82425,77,M  C4,44,M,
R,,,400,WGL,R2,29/11/2018,,22.61,-,SHARPO (22.96),,,,0,T3-M,
6,6,29.20000,460,WGL,R1,03/12/2018,26.97,26.266,9.34,BOONE (26.32),6.9,456,M  C4,45.7,MAPM,
3,7,29.80000,400,WGL,R1,07/12/2018,23.582,22.938,4.61,DESTINY'S CHILD (23.26),8.63,34,M  C4,25.4,M,
6,1,29.90000,460,WGL,R3,13/12/2018,27.086,26.351,10.50,HANDSOME (26.35),6.70625,444,M  C5,18.9,M,
2,5,29.50000,350,HVL,R3,21/12/2018,20.202,19.644,0.53,SUPER FAY (20.17),7.05925,8,S,2.3,M,
3,3,29.40000,460,WGL,R2,28/12/2018,26.653,26.156,2.89,LIGHTNING BLAST (26.45),6.7295,863,M,16.9,M,
7,5,29.30000,400,WGL,R1,01/01/2019,23.559,22.635,10.36,ZIPPING BENNY (22.83),8.7325,65,M  C8,8.9,M,
1,4,29.30000,300,HVL,R1,11/01/2019,17.014,16.689,1.34,KO RAPID JACK (17.11),4.01925,6,M  C3,7.2,M,
S,,,350,HVL,R1,13/01/2019,,18.893,-,TILLY LEE (20.12),,,,0,M,
S,,,400,WGL,R2,11/02/2019,,22.708,-,MY GIRL CHEZZA (23.44),,,,0,T3-7,
2,3,29.60000,410,HOR,R2,09/03/2019,23.665,23.21,0.09,LADY MAXIMUS (23.66),10.44,11,M  C2  V5,15.2,RW,
S,,,400,WGL,R1,12/03/2019,,22.664,-,WEEONA ROGER (22.68),,,,0,X67H,
2,5,29.70000,460,WGL,R4,02/04/2019,25.936,25.729,1.67,WOOLYBULLY KEATS (25.82),6.46,111,M  SW,23.5,X67H,
2,7,29.30000,460,WGL,R4,09/04/2019,26.655,25.662,1.21,WOOLYBULLY KEATS (26.57),6.49,124,Q  C5,13.2,X67F,
5,7,29.70000,515,SAP,R2,14/04/2019,30.135,29.409,6.24,CROWDZA STARRING (29.70),5.14,1112,M  C1  V0,15.7,X67,
5,7,29.70000,515,SAP,R4,21/04/2019,30.406,29.405,5.51,BALLISTIC YAALA (30.02),5.14,1112,M  C6,19.3,X67H,
A,5,29.70000,400,WGL,R2,26/04/2019,,,-,,,,,2.9,7,
7,1,29.40000,450,WBL,R3,01/05/2019,25.822,24.905,6.51,DIVYA BALE (25.37),6.58,125,M  C6,3.5,X67,
3,4,29.20000,400,WGL,R9,07/05/2019,22.929,22.555,4.14,ASTON TEQUILA (22.64),8.405,34,M  C4,6.6,X67H,
2,6,29.20000,400,GEL,R3,10/05/2019,22.455,22.361,1.09,FEARLESS (22.38),8.4675,22,M  C2,6.2,7,
5,4,29.20000,400,WGL,R3,14/05/2019,23.126,22.659,5.94,ZEMIRA MIKADO (22.71),8.701,55,M  C7,4.5,X67F,
1,7,29.40000,311,CRN,R3,18/05/2019,17.887,17.535,0.19,TALK TALK TALK (17.90),9.71175,22,M  C1  SW,2.8,X67,
R,,,400,WGL,R2,21/05/2019,,22.552,-,WHY NOT GAZZA (23.05),,,,0,X67,
2,5,29.00000,311,CRN,R3,22/05/2019,18.132,17.723,0.36,ZIPPING NAVY (18.11),9.9275,33,M  C1,2.2,6G,
2,4,29.00000,400,WGL,R10,28/05/2019,23.121,22.771,01.00,VELOCITY DORY (23.05),8.23,11,M  C1,2.6,6G,
1,7,28.90000,311,CRN,R9,05/06/2019,18.089,17.723,4.87,SHAUN JOHN (18.43),9.93,11,M,3.4,6G,
8,5,28.80000,460,WGL,R7,11/06/2019,26.689,25.914,6.74,HOT PIES (26.22),6.935,688,M  C8,4.5,5H,
2,2,29.00000,400,WGL,R12,18/06/2019,23.025,22.601,2.40,GOLDRUSH ROSE (22.86),8.5175,43,M,10.3,5,
7,6,28.80000,400,WGL,R10,25/06/2019,23.054,22.584,6.71,SERIOUS BOLT (22.58),8.64525,88,M  C4,6.6,5,
3,8,28.90000,311,CRN,R7,29/06/2019,18.512,17.858,4.81,AMANDA LEE (18.18),10.1335,55,M  C5,4.4,X45,
6,2,29.00000,400,WGL,R4,02/07/2019,23.284,22.548,7.43,PERRIE THE FAIRY (22.76),8.7275,57,M  C7,9.9,5,
S,,,400,WGL,R10,05/07/2019,,22.652,-,SPOTTED PANTHER (22.80),,,,0,5,
2,2,29.20000,400,WGL,R9,16/07/2019,22.983,22.686,0.81,JERUSALEM CREEK (22.93),8.3375,22,M,4.4,RW,
8,3,29.00000,440,SLE,R11,21/07/2019,25.936,24.758,10.64,ZIPPING SHEILA (25.19),5.366,688,M  C8,10.8,RWH,
1,1,29.30000,350,HVL,R3,28/07/2019,19.692,18.962,0.06,LITTLE MISS VIP (19.70),6.59,1,M  C1,8.4,RW,
4,8,29.30000,311,CRN,R10,31/07/2019,18.132,17.717,4.43,CRANBERRY MISS (17.82),9.877,64,S  C1,7.3,5,
2,2,29.60000,300,HVL,R10,04/08/2019,16.969,16.782,1.07,CAVERNANDO (16.89),4.00625,6,S,3.3,X45,
1,6,29.70000,311,CRN,R10,07/08/2019,17.841,17.674,1.84,EARLY PROMISE (17.97),9.72,11,M,23.9,5,
7,8,29.70000,300,HVL,R7,11/08/2019,16.93,16.576,5.06,FULLY LOADED (16.58),3.9935,5,M,20.2,X45,
5,6,29.90000,311,CRN,R7,14/08/2019,18.196,17.686,7.29,MUSTANG TULLY (17.69),10.1725,55,S  C4,33.2,FFA,
4,6,29.80000,400,WGL,R11,20/08/2019,22.877,22.677,2.86,AMPLE WARNING (22.68),8.19,14,M,19.5,5,
5,4,29.70000,311,CRN,R9,24/08/2019,18.572,17.908,6.47,PERCY'S CURSE (18.12),10.0345,56,M  C5,7.8,FFA,
3,6,29.70000,311,CRN,R11,28/08/2019,18.223,17.753,3.17,FAST TALKER (18.00),9.9855,45,M  C5,4.1,RWH,
3,1,29.60000,311,CRN,R9,04/09/2019,18.231,17.725,3.61,PERCY'S DIVA (17.98),9.992,44,M  C1,6.2,RWF,
8,3,29.50000,400,WGL,R10,10/09/2019,23.575,22.579,10.77,CHIEF'S EMPIRE (22.82),8.7095,78,M  C5,15.8,5,
3,5,29.30000,450,BAL,R6,18/09/2019,25.555,25.013,2.01,INTER CODY (25.41),6.565,222,Q,29,RWH,
8,1,29.30000,450,BAL,R6,25/09/2019,26.106,25.18,11.37,EYE CATCHER (25.31),6.575,228,M  C5,40.6,RWF,
3,5,29.50000,390,BAL,R9,02/10/2019,22.007,21.759,3.54,EYE GOT IT (21.76),8.39,33,M,51.3,5H,
3,2,29.70000,390,BAL,R9,09/10/2019,22.372,21.838,7.63,EYE GOT IT (21.84),8.485,33,M,49.9,5F,
6,8,30.20000,460,WGL,R6,15/10/2019,26.289,25.728,7.43,FRIDAY FROTHIES (25.77),6.5675,223,M  C1,14.9,5H,
3,2,29.90000,400,WGL,R7,22/10/2019,22.835,22.385,4.39,BROTHER COUSIN (22.53),8.5395,54,M,10.4,X45,
4,3,29.90000,400,WGL,R9,25/10/2019,22.881,22.563,4.54,SPOTTED PANTHER (22.56),8.4985,54,M  C1,4.1,5H,
8,4,30.20000,400,WGL,R11,29/10/2019,23.417,22.413,12.63,MEPUNGA BONNIE (22.53),8.5975,78,M  C8,7.1,5,
F,6,29.90000,400,GEL,R7,06/11/2019,,22.539,-,AWESOME SHEP (22.85),10.48175,78,M  C1  V0,5.5,X45,
7,4,30.00000,400,WGL,R11,12/11/2019,23.434,22.487,6.10,IMPENDING (23.01),8.397,34,M  C8,6.9,5H,
2,6,30.00000,300,HVL,R9,18/11/2019,16.712,16.606,0.97,GOLDEN YEARS (16.64),3.94175,2,M,7.2,RWH,
6,1,29.80000,300,HVL,R9,24/11/2019,17.038,16.722,4.51,INTER CODY (16.72),3.957,4,M,5.2,RWF,
R,,,300,HVL,R9,01/12/2019,,16.713,-,RAVE ON (16.74),,,,0,X45,
7,7,30.50000,300,HVL,R11,02/12/2019,17.192,16.884,4.06,UNCLE DREW (16.91),4.3245,8,S,3.5,X45,
2,2,29.90000,300,HVL,R10,06/12/2019,16.831,16.77,0.87,QATAR GIRL (16.77),4.06575,6,S  C1,1.5,T3-5,
8,1,29.50000,300,HVL,R10,15/12/2019,17.085,16.34,7.51,BONAFIDE (16.56),4.06,8,S,4.4,5,
-,1,,400,WGL,R7,19/12/2019,,,-,,,,,,T3-5,
