Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
5,8,33.20000,350,HVL,R7,13/01/2019,19.487,18.893,5.33,EYE GOT IT (19.11),6.701,5,M  C1,39.1,SH,
4,7,33.00000,390,BAL,R10,19/01/2019,22.595,22.26,4.79,GOLDEN ROMANCE (22.26),8.58675,43,M,2.9,5NP,
S,,,350,HVL,R8,20/01/2019,,18.873,-,EYE GOT IT (18.87),,,,0,SF,
2,1,33.30000,300,HVL,R11,03/02/2019,16.627,16.368,1.04,MISS LEGALITY (16.55),3.9025,3,M,3.6,5,
S,,,350,HVL,R8,10/02/2019,,19.079,-,HUNGRY AN' HOLLO (19.08),,,,0,5H,
1,1,33.90000,300,HVL,R10,22/02/2019,16.894,16.677,1.59,SUBSCAPULARIS (17.01),4.014,3,S  SW,1.5,5,
7,5,33.60000,311,CRN,R11,06/03/2019,19.597,17.674,20.80,BUSY BELLA (18.14),10.5735,67,M  C7  V3,4.6,5,
3,2,33.70000,350,HVL,R7,10/03/2019,19.496,19.346,0.70,RYBEN JACK (19.45),6.645,3,M  C2,2.5,5,
4,6,33.50000,311,CRN,R9,13/03/2019,18.123,17.637,5.14,KEL KNIGHT (17.76),9.85,33,M  C1  V5,15,RWH,
2,7,33.60000,350,HVL,R5,07/04/2019,19.275,18.988,1.74,BOMBORA THUNDER (19.15),6.58,1,M,7.6,5,
5,2,33.40000,311,CRN,R11,10/04/2019,18.409,17.597,7.97,JUGDISH (17.85),10.0725,55,S  C5,4.4,5,
1,5,33.80000,350,HVL,R6,15/04/2019,19.277,19.124,1.21,WAZZA HAWK (19.36),6.6,1,M,2.6,5,
7,2,33.30000,300,HVL,R11,28/04/2019,17.109,16.799,4.41,RUM DUM (16.80),4.114,7,M  C1,3.9,5,
5,3,33.00000,311,CRN,R11,01/05/2019,18.38,17.498,6.77,WHY NOT LEO (17.91),10.06,6,S  C8,6.2,5,
4,8,33.00000,300,HVL,R11,12/05/2019,16.919,16.668,3.40,ZIPPING SASSY (16.68),4.07075,7,M,32.9,X45,
R,,,300,HVL,R10,16/06/2019,,16.762,-,INTER LANA (16.76),,,,0,5,
2,8,33.20000,300,HVL,R9,21/06/2019,17.018,16.869,0.59,ANGEL CLOUD (16.98),,,M  SW,3.8,APM,
5,7,33.50000,300,HVL,R10,28/06/2019,17.211,16.851,5.13,HABOOB (16.85),4.1175,5,S,2.4,APM,
4,3,33.50000,300,HVL,R9,01/07/2019,17.009,16.642,2.79,TINKER BUZZ (16.81),4.04275,5,M  C1,4.7,5,
6,1,33.20000,390,SHP,R11,06/07/2019,23.056,22.14,6.81,LEKTRA SWING (22.58),9.0175,66,M  C4,3.7,APM,
7,7,32.70000,311,CRN,R4,10/07/2019,19.152,17.772,14.10,ZADE'S MAGIC (18.17),10.307,57,S  C8,5.1,5NP,
S,,,300,HVL,R12,14/07/2019,,16.514,-,RACECOURSE ROAD (17.03),,,,0,5NP,
6,7,32.40000,350,HVL,R6,28/07/2019,19.637,18.962,5.43,UNTOLD SOLDIER (19.26),6.6285,6,M,51,X45,
1,5,32.80000,300,HVL,R11,02/08/2019,17.126,16.943,1.71,RENEGADE (17.25),4.07625,4,M  C4  SW,2.1,APM,
2,2,34.00000,300,HVL,R10,30/08/2019,16.982,16.845,0.11,LOTTIE BISCOTTI (16.97),3.9825,3,S  C2,2.6,T3-5,
1,4,33.50000,300,HVL,R11,06/09/2019,16.738,16.738,1.80,SUPERIOR UNO (16.86),3.975,2,M  C2,2.2,T3-5,
5,7,33.10000,311,CRN,R12,11/09/2019,18.615,17.858,6.97,RECO TONIC (18.13),10.257,76,S  C1,3.5,5NP,
4,6,32.80000,300,HVL,R11,22/09/2019,16.769,16.661,1.54,TYPHOON TESSIE (16.66),,,M  C1,13.7,5,
3,5,32.90000,300,HVL,R12,29/09/2019,17.048,16.762,2.79,HIGH TALE (16.85),3.992,6,M,4.8,5NP,
3,2,33.00000,300,HVL,R11,06/10/2019,16.883,16.687,1.79,TOTALLY KNOW (16.76),4.0365,7,S  C2,4.1,5,
6,4,32.90000,300,HVL,R10,13/10/2019,17.109,16.45,5.63,SIMPLY SMARTER (16.72),4.0385,5,M  W  C4,6.3,5,
4,3,33.10000,300,HVL,R10,18/10/2019,16.937,16.736,2.29,GINNY WOOLF (16.78),4.061,6,S,2.2,T3-5,
S,,,300,HVL,R12,20/10/2019,,16.844,-,JOSIE'S ENTITY (17.08),,,,0,5,
3,8,33.60000,300,HVL,R12,03/11/2019,17.239,16.623,2.20,HEZA REAL DEAL (17.09),4.1135,6,M,1.7,5NP,
2,7,33.40000,300,HVL,R10,08/11/2019,16.95,16.859,0.13,SUPERIOR UNO (16.94),4.01675,5,M,3.4,T3-5,
3,6,33.60000,300,HVL,R6,15/11/2019,16.973,16.795,2.54,SUPERIOR UNO (16.80),4.02025,6,M  C6,5.1,T3-5,
S,,,311,CRN,R11,20/11/2019,,17.616,-,SULTAN BALE (17.90),,,,0,5,
1,2,33.70000,300,HVL,R11,24/11/2019,16.881,16.722,1.71,CANOWINDRA (17.00),4.025,2,M  SW,9.6,5,
3,3,33.50000,300,HVL,R9,01/12/2019,16.86,16.713,1.66,RAVE ON (16.74),4.072,5,M  C2,10,X45,
2,1,33.30000,300,HVL,R4,08/12/2019,16.857,16.632,3.21,RUNNIN' RAMPAGE (16.63),4.0175,3,M  C2,5.9,X45,
7,6,33.50000,300,HVL,R9,15/12/2019,17.011,16.34,9.59,PETER GALO (16.34),4.09175,7,M  C1,28.4,FFA,
