Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
1,7,28.70000,425,BEN,R9,12/04/2019,24.229,23.754,0.63,STRIVING (24.27),6.67,322,S  C1  SW,3.8,MH,
1,3,28.70000,425,BEN,R1,17/04/2019,23.733,23.733,1.13,FEARLESS (23.81),6.42,111,M  SW,8.4,MSF,
2,2,28.70000,425,BEN,R7,21/04/2019,23.786,23.757,0.41,ZIPPING MAGDA (23.76),6.44,111,Q,2.8,MF,
2,5,28.70000,425,BEN,R2,04/05/2019,24.046,23.625,3.36,MISS FIREBIRD (23.81),6.63,222,M  C1,1.4,X67,
1,1,28.50000,390,SHP,R2,16/05/2019,22.064,21.964,6.76,GUEVARA (22.54),8.36,11,M,1.2,RW,
1,3,28.20000,425,BEN,R5,24/05/2019,23.87,23.808,3.30,ROD VADER (24.10),6.51,111,M,1.4,RWH,
4,7,28.20000,425,BEN,R7,01/06/2019,24.304,23.793,5.40,JIMMY TURBO (23.93),6.705,333,M  C1,1.5,RWF,
1,5,28.40000,450,SHP,R5,13/06/2019,25.321,25.321,3.86,LADY MAXIMUS (25.59),6.49,111,M  SW,1.7,5H,
7,2,28.50000,450,SHP,R6,22/06/2019,26.42,25.373,8.30,DIE LAUGHING (25.84),7.0155,776,M  C5,1.6,5F,
1,1,28.20000,450,SHP,R5,11/07/2019,25.853,25.025,0.81,PRIORITY PASS (25.91),6.68,121,M  C2,1.6,RWH,
1,8,28.30000,450,SHP,R6,18/07/2019,25.226,25.226,2.60,SO SAY (25.41),6.53,111,M  R  SW,2.2,RWF,
S,,,425,BEN,R7,10/08/2019,,23.744,-,KRAKEN LIGHTNING (23.74),,,,0,X34,
1,5,28.30000,425,BEN,R7,23/08/2019,23.727,23.627,3.77,DIEGO FERNANDO (23.99),6.4,111,M  C1,2.3,X45,
1,3,28.50000,525,MEP,R12,04/09/2019,30.014,29.948,1.80,KOENIGSEGG ONE (30.14),5.02,1111,Q,1.6,5H,
2,1,28.60000,525,MEA,R4,14/09/2019,30.372,29.934,2.49,KILPATRICK (30.20),5.05,1111,Q  C4  SW,1.8,5F,
4,4,28.60000,515,SAP,R6,22/09/2019,30.131,29.316,5.97,CURIOUSER (29.71),5.1495,3444,S  C5,3.1,5H,
1,3,28.50000,390,SHP,R10,10/10/2019,21.906,21.906,2.16,SO THEY SAY (22.06),8.24,11,Q,2,X45,
5,6,28.50000,390,SHP,R9,17/10/2019,22.469,21.931,7.69,AMPLE WARNING (21.93),8.697,54,M  C4,1.4,FFA,
5,2,28.60000,390,SHP,R11,24/10/2019,22.832,22.033,8.67,CIRCUS OASIS (22.23),9.0025,75,S  C4,1.3,X45,
2,1,28.40000,450,SHP,R5,28/10/2019,25.309,25.054,0.13,CURSED (25.30),6.47,111,Q,2.1,SH,
2,4,28.60000,450,SHP,R8,02/11/2019,25.253,25.047,0.50,SWIFT CURRENT (25.22),6.52,122,M  SW,4.2,GRP3,
4,2,28.40000,425,BEN,R6,08/11/2019,24.191,23.641,7.86,PETER GALO (23.64),6.4725,223,M  C1,5.5,FFA,
5,4,28.40000,525,MEA,R7,23/11/2019,30.432,29.805,3.30,OXLEY ONE (30.20),4.97,1112,Q,5.2,5,
4,7,28.60000,525,MEA,R5,30/11/2019,30.296,29.786,1.96,VESPER BALE (30.16),5,1111,M  R  C1,7.3,5,
6,2,28.40000,515,SAN,R5,05/12/2019,30.352,29.453,7.61,DRIFTIN' AWAY (29.82),5.05,1135,M  C2,5,5,
1,7,28.80000,515,SAP,R4,15/12/2019,29.663,29.33,1.76,LITTLE EARNER (29.79),5.02,1111,M  SW,12.5,SH,
-,2,,515,SAN,R6,19/12/2019,,,-,,,,,,GRP2,
