Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
R,,,525,MEP,R1,10/04/2019,,29.922,-,IN THE CLEAR (30.30),,,,0,RW,
1,1,33.60000,450,SHP,R2,11/04/2019,25.614,24.999,0.91,EPSOM EXPRESS (25.68),6.74,121,M,2.1,M,
R,,,515,SAP,R1,14/04/2019,,29.409,-,WAGING WAR (29.53),,,,0,RW,
7,7,33.50000,525,MEP,R1,17/04/2019,31.339,29.812,13.49,CAWBOURNE TERRY (30.40),5.27575,6667,M  C8  V0,10.8,7,
3,4,33.20000,440,SLE,R3,19/05/2019,25.506,24.962,1.11,EARLY PROMISE (25.43),5.437,433,M  C1,12.9,X67,
4,7,33.40000,440,SLE,R4,26/05/2019,25.421,24.769,5.60,OPHIRA BALE (25.03),5.5325,544,S,7.6,X67H,
R,,,440,SLE,R4,02/06/2019,,24.894,-,HOT PIES (24.89),,,,0,X67F,
2,1,33.30000,410,HOR,R2,04/06/2019,23.982,23.387,2.49,KRAKEN PAT (23.81),10.64,33,M  C4,5.5,X67,
3,5,33.30000,460,WGL,R3,11/06/2019,26.128,25.914,2.61,FANCY FABIO (25.95),6.715,443,M  C1,18.9,X67,
6,5,33.10000,425,BEN,R3,14/06/2019,24.621,23.707,8.23,QUILLAN BALE (24.05),6.6875,456,M  C4,20.9,X67H,
1,1,33.20000,460,WGL,R2,18/06/2019,26.414,26.053,0.96,BEAUTY TO BEHOLD (26.48),6.6875,321,M,2.7,7,
4,3,32.90000,450,SHP,R3,22/06/2019,25.794,25.373,2.79,PAT MALONE (25.60),6.76,224,M,3.9,SH,
5,7,33.00000,515,SAN,R2,27/06/2019,30.255,29.487,7.34,IDRIA BALE (29.74),5.2875,4444,M  C4,35.6,X67,
S,,,425,BEN,R5,28/06/2019,,23.698,-,SPRING HUMMER (24.05),,,,0,RW,
2,2,33.00000,450,BAL,R4,03/07/2019,25.677,25.314,1.23,QUILLAN BALE (25.59),6.728,522,S  C4,24.8,X67,
2,8,32.90000,450,BAL,R4,10/07/2019,26.277,25.744,0.40,SPECIAL KIRST (26.25),6.86,112,M  C1,6.8,6G,
1,7,33.10000,450,BAL,R4,17/07/2019,25.704,25.246,1.51,GETTIN' BALE (25.81),6.63,111,M,2.9,X67,
5,8,33.10000,450,WBL,R7,25/07/2019,25.857,25.198,6.90,SPRING HUMMER (25.37),6.82625,855,M,4.5,5,
3,4,32.80000,410,HOR,R7,30/07/2019,23.716,23.209,2.36,BLUE GLITTER (23.55),10.489,54,M  C3,7.8,5,
F,3,32.70000,410,HOR,R11,06/08/2019,,23.105,-,PERFECT PIPER (23.42),,,M  C1  V7,4.2,5,
2,6,32.40000,425,BEN,R12,31/08/2019,24.469,23.587,1.17,CAVERNANDO (24.39),6.6255,434,S  C4,8.7,5,
6,6,32.50000,450,SHP,R6,05/09/2019,26.321,25.536,10.31,FLAWLESS BLING (25.60),6.796,545,M  C7,9,5,
1,2,32.80000,410,HOR,R9,24/09/2019,23.324,23.274,0.06,PLATELAYER (23.33),10.3675,22,Q  SW,9.4,5,
2,8,32.80000,425,BEN,R10,04/10/2019,24.169,23.74,0.56,LUCILLE DIOR (24.13),6.66,332,M  C9,8.3,5,
3,6,32.70000,460,WGL,R5,08/10/2019,26.266,25.59,1.56,OKAY  KIRSTY (26.16),6.822,743,M  C1,2.7,5,
2,6,32.60000,440,SLE,R6,13/10/2019,25.15,24.828,0.74,RUNNIN' RAMPAGE (25.10),5.434,633,M  C4,15.1,5,
3,2,32.70000,450,BAL,R6,16/10/2019,25.747,25.457,2.13,CRIMSON VIXEN (25.60),6.652,333,M  C5,12.3,X45,
3,5,32.50000,485,HOR,R6,22/10/2019,27.549,27.307,1.46,GIGGLING GERTY (27.45),6.557,211,M  C1,2.9,5,
6,2,32.30000,460,WGL,R8,25/10/2019,26.57,25.738,9.37,WEEONA PETE (25.91),6.612,465,M  C4,3,X45,
3,7,32.30000,460,WGL,R8,01/11/2019,26.117,25.757,4.76,LITTLE TUBBSY (25.78),6.6795,633,M  C5,8.4,5,
1,6,32.50000,460,WGL,R6,08/11/2019,26.078,25.923,1.24,HARVEY WARBANGER (26.17),6.575,222,M,5.7,5H,
3,4,32.50000,515,SAP,R9,10/11/2019,29.885,29.381,0.80,BUSH BLOSSOM (29.83),5.1875,3222,M  C1,11.1,5H,
7,4,32.50000,515,SAN,R12,14/11/2019,30.858,29.162,16.40,ALMAPA BERISHA (29.71),5.17675,6676,M  C4,5.1,5F,
3,8,32.50000,440,SLE,R12,29/11/2019,25.31,24.953,1.16,MASTER FAITH (25.23),5.385,331,M,3,5H,
5,4,32.60000,440,SLE,R4,08/12/2019,25.308,24.841,6.13,MACY LEE (24.88),5.401,655,S  C5,14.3,5F,
7,4,32.30000,450,BAL,R6,11/12/2019,25.751,25.193,6.21,BOUND TO SUCCEED (25.32),6.6445,663,M  C3,54.2,X45,
4,7,32.50000,520,SLE,R6,15/12/2019,30.456,29.917,7.70,IMMEDIATE (29.92),9.937,444,M  C7,21.6,5,
