Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
2,6,31.90000,400,GEL,R11,20/04/2018,22.61,22.335,0.26,AZALEA (22.59),8.4475,33,M  C1,3.3,5,
1,4,32.20000,400,GEL,R11,27/04/2018,22.573,22.48,2.41,TIP TOE TRACTION (22.74),8.32,11,M,3.1,5H,
3,2,32.30000,440,SLE,R7,29/04/2018,25.192,24.887,4.36,MI BLUE DAY (24.89),5.22,133,M,5.9,FFA,
3,1,32.50000,400,GEL,R4,04/05/2018,22.778,22.355,4.23,CHAMPAGNE LUXE (22.48),8.52875,53,M  C6,3.1,5F,
6,8,32.60000,440,SLE,R8,13/05/2018,25.444,24.813,9.01,DEMAND A PANDA (24.81),5.3815,627,M  C5,10,FFA,
1,3,32.60000,440,SLE,R8,20/05/2018,24.894,24.894,1.29,LAKEVIEW MAISEY (24.98),5.24,111,M,8,X45,
3,6,32.50000,460,WGL,R4,22/05/2018,26.272,25.848,3.97,DEMAND A PANDA (25.99),6.6125,334,M,5.4,5H,
7,2,32.50000,440,SLE,R7,27/05/2018,25.924,24.837,14.31,PETADALE (24.92),5.292,377,M  C4,8.7,FFA,
R,,,515,SAN,R2,31/05/2018,,29.302,-,FULLY LOADED (30.02),,,,0,5F,
5,7,32.00000,400,WGL,R3,05/06/2018,22.985,22.558,6.10,LYKA SKYWALKER (22.56),8.6,45,M  C2,4.1,X45,
2,5,32.10000,440,SLE,R8,10/06/2018,25.032,24.856,2.51,ALABAR (24.86),5.3745,333,M,5,FFA,
1,2,32.10000,440,SLE,R10,17/06/2018,25.138,25.118,3.66,PERRIE LULU (25.39),5.2835,211,M  C1,14.3,X34,
1,6,31.70000,440,SLE,R8,24/06/2018,24.836,24.836,1.91,SUPER SOOK (24.97),5.24,111,M,2,FFA,
1,8,31.90000,425,BEN,R7,29/06/2018,24.033,23.911,0.99,GORDETTE (24.10),6.619,421,M  C1  SW,4.8,X45,
7,4,31.80000,460,WGL,R8,03/07/2018,26.358,25.725,9.04,DYNA HUNTER (25.73),6.7325,555,M  C4,11.6,X45,
5,2,32.10000,440,SLE,R6,08/07/2018,25.41,25.05,5.14,PERRIE THE FAIRY (25.05),5.4275,355,M  C1,4.8,FFA,
5,5,32.10000,440,SLE,R6,15/07/2018,25.071,24.463,6.26,BERNARDO (24.63),5.294,455,M  C2,31,SH,
5,4,32.10000,460,GEL,R5,20/07/2018,26.182,25.712,6.71,PURE WHITE EVIL (25.71),6.749,757,M,12.6,X45,
4,2,32.10000,440,SLE,R8,22/07/2018,25.215,24.692,7.47,BERNARDO (24.69),5.372,676,M  C5,33.4,SF,
7,5,32.40000,460,WGL,R8,31/07/2018,26.581,25.534,14.96,ALABAR (25.53),6.765,757,M  C8,27,X45,
5,2,32.40000,515,SAP,R8,05/08/2018,30.013,29.618,5.64,ALPHA LUCKY (29.62),5.07,1112,M,10.7,APM,
5,2,32.90000,440,SLE,R8,11/08/2018,25.451,24.83,8.07,BEAU GEM (24.89),5.417,555,M,4.7,FFA,
2,1,32.00000,440,SLE,R8,19/08/2018,25.43,25.1,4.71,TITO MOJITO (25.10),5.2945,322,M,11.8,X34,
1,7,32.00000,440,SLE,R7,26/08/2018,24.966,24.966,0.41,TITO MOJITO (25.00),5.24,111,M  SW,15.5,FFA,
3,8,32.40000,460,GEL,R9,31/08/2018,26.018,25.852,2.37,REALITY HAWK (25.85),6.59,124,M,6.2,X45,
6,2,32.40000,440,SLE,R6,09/09/2018,25.316,24.736,8.29,TITO MOJITO (24.74),5.418,786,S,6.5,FFA,
7,2,32.60000,311,CRN,R10,19/09/2018,18.693,17.682,8.83,MARLOW'S ANGEL (18.08),10.487,78,S  C4,2.3,X45,
6,6,32.50000,440,SLE,R8,23/09/2018,25.439,24.926,7.33,LYKA SKYWALKER (24.93),5.377,656,S,21.5,FFA,
1,7,32.90000,440,SLE,R8,30/09/2018,25.002,25.002,0.03,MONSTER MACHINE (25.00),5.31,111,M,4.7,X34,
6,6,33.60000,400,WGL,R10,09/10/2018,23.002,22.355,9.24,ITALIAN PLASTIC (22.36),8.46,47,M  C1,24.2,X34,
1,4,33.80000,440,SLE,R8,11/10/2018,25.027,24.95,1.39,,5.22,111,M  C1,7.6,FFA,
4,2,33.50000,400,WGL,R12,16/10/2018,23.099,22.697,5.74,WILBURN (22.70),8.5,23,M  C2  SW,3.7,X45,
4,8,33.70000,440,SLE,R6,21/10/2018,25.141,24.824,4.53,TITO MOJITO (24.82),5.3485,733,M  C1,4.9,FFA,
7,3,34.20000,440,SLE,R7,28/10/2018,25.323,24.975,4.79,NAVAJO BEAR (24.99),5.3745,567,M  C2,8.2,FFA,
6,6,34.10000,440,SLE,R7,04/11/2018,25.426,24.726,4.83,ALABAR (25.09),5.392,877,S  C4,6.9,FFA,
2,8,33.60000,460,GEL,R8,09/11/2018,25.892,25.577,1.63,SLINGSHOT MAXI (25.78),6.58,122,M,6,X45,
2,1,33.40000,400,WGL,R3,13/11/2018,22.882,22.364,0.86,ROSE ROSE (22.82),8.3,11,M  C2,4.4,5,
5,6,33.50000,440,SLE,R8,18/11/2018,25.612,24.932,9.14,JOE'S DOLLY (24.97),5.3815,686,M  C4,8.8,FFA,
4,8,32.50000,400,WGL,R10,27/11/2018,22.951,22.601,3.77,MAYOR DIGBY (22.69),8.586,66,M  C1  SW,9.1,X45,
2,4,33.00000,400,WGL,R10,04/12/2018,22.676,22.508,2.40,PAYTON (22.51),8.29,12,M,10.3,5H,
7,7,33.20000,400,WGL,R9,11/12/2018,22.933,22.605,2.64,MEPUNGA BILLY (22.75),8.5055,57,M,12.1,5F,
6,7,33.00000,440,SLE,R10,16/12/2018,25.226,24.394,6.84,DUCE ROYAL (24.75),5.224,366,M  C4,24.7,SH,
5,4,33.10000,440,SLE,R8,23/12/2018,25.06,24.899,2.30,PAYTON (24.90),5.25,122,M,20.1,X34,
1=,3,33.00000,390,WBL,R11,29/12/2018,22.316,22.071,1.89,TIME TO TALK (22.32),8.53,11,S,19.4,5,
5,8,33.10000,400,WGL,R11,01/01/2019,23.042,22.635,5.54,JEBRYNAH HELIOS (22.65),8.656,55,S,6.5,5,
3,5,33.10000,390,WBL,R9,05/01/2019,22.682,22.062,8.86,MAJOR RIOT (22.06),8.9135,54,S  C4,13.8,SH,
5,4,32.90000,390,WBL,R7,12/01/2019,22.4935,22.009,6.25,MYRNIONG AND ALL (22.06),8.651,86,M,37.3,SF,
7,2,33.00000,440,SLE,R6,20/01/2019,25.608,24.766,12.03,BIG FLOOD (24.77),5.3025,366,M  C4,22,FFA,
2,8,33.00000,440,SLE,R8,27/01/2019,25.271,24.908,1.96,ZIPPING BOMBER (25.13),5.3315,674,M  C1,9.4,FFA,
A,7,33.00000,440,SLE,R8,03/02/2019,,,-,,,,,12,FFA,
5,3,33.20000,350,HVL,R8,06/02/2019,19.411,18.855,4.91,SUPERIOR BONT (19.07),6.567,2,M  C1,19.1,5,
8,6,33.20000,440,SLE,R8,10/02/2019,25.468,24.608,12.29,BIG FLOOD (24.61),5.4995,888,S,15.9,FFA,
2,2,33.60000,440,SLE,R6,17/02/2019,25.033,24.584,0.97,MIDNIGHT MEMPHIS (24.97),5.26,111,M,3.7,X45,
2,1,33.60000,440,SLE,R7,22/02/2019,25.107,24.718,0.04,SOOKY JOOKY (25.10),5.29,121,M,1.7,X45,
5,2,33.30000,311,CRN,R11,27/02/2019,18.319,17.742,5.59,BIGTIME BRUCE (17.93),10.0095,45,S  C5,2.5,X45,
1,6,33.20000,440,SLE,R5,03/03/2019,24.835,24.716,7.50,COLORADO (25.36),5.22,111,M  SW,5,5H,
5,2,33.40000,440,SLE,R9,10/03/2019,25.549,24.936,8.76,JEDA'S GIRL (24.94),5.43,666,M  C5,2.6,5F,
7,3,33.20000,400,GEL,R7,15/03/2019,23.253,22.615,9.11,THREE TOOTS (22.62),8.81925,77,M  C4,10.4,4,
3,6,33.10000,400,WGL,R9,19/03/2019,23.055,22.537,6.19,ALON (22.62),8.56,24,M  C2,4.1,5,
6,8,33.10000,440,SLE,R11,24/03/2019,25.251,24.715,7.66,JESAULENKO (24.72),5.397,555,S  C1,12.3,FFA,
3,2,32.60000,440,SLE,R5,31/03/2019,25.262,24.776,2.71,WANNA ALLEN (25.07),5.34,222,M  C1,11.1,5,
7,7,33.10000,440,SLE,R7,07/04/2019,25.553,25.046,7.03,LYLAH'S WAY (25.06),5.502,656,M,4.6,5,
1,1,33.30000,440,SLE,R7,14/04/2019,25.074,24.836,1.17,SHADY TEX (25.16),5.35,111,M  C1,2.5,5,
4,6,33.40000,440,SLE,R8,21/04/2019,25.563,24.781,6.81,PERRIE THE FAIRY (25.09),5.524,774,S,8.9,FFA,
1,3,33.30000,440,SLE,R6,28/04/2019,24.911,24.806,3.74,JACK WHELAN (25.17),5.25,111,M  SW,12.8,FFA,
4,6,33.00000,400,WGL,R11,30/04/2019,23.05,22.555,2.29,LITTLE BLACK JOE (22.89),8.662,66,M  C4,7.2,5,
1,2,33.20000,400,WGL,R4,10/05/2019,22.664,22.664,3.71,ROSE ROSE (22.92),8.3,11,M  SW,4.7,5,
5,7,33.40000,440,SLE,R7,19/05/2019,25.521,24.962,7.37,JACK WHELAN (25.01),5.337,545,M  C4,4.2,FFA,
7,5,33.60000,311,CRN,R9,29/05/2019,18.408,17.827,4.07,MOTHER MONSTER (18.12),10.06,78,M  C4,6,X45,
1,1,33.80000,440,SLE,R6,02/06/2019,25.001,24.894,1.44,JACK WHELAN (25.10),5.27,111,M  SW,2.4,FFA,
4,3,33.20000,440,SLE,R8,09/06/2019,25.36,24.877,2.74,DEGANI (25.17),5.371,555,M,10.3,FFA,
5,8,32.90000,400,WGL,R9,18/06/2019,22.994,22.601,5.61,ITALIAN PLASTIC (22.60),8.4255,46,M  C1,13.2,FFA,
6,7,32.60000,440,SLE,R8,23/06/2019,25.244,24.911,3.14,MARCELLO (25.02),5.35,234,M  R  C1,17.5,FFA,
2,8,32.60000,440,SLE,R8,30/06/2019,24.96,24.813,2.10,NAVAJO BEAR (24.81),5.3375,322,S,7.9,FFA,
3,8,32.50000,440,SLE,R10,07/07/2019,25.176,24.902,2.40,PERRIE THE FAIRY (25.01),5.3675,633,S,3.6,FFA,
8,6,32.60000,440,SLE,R8,14/07/2019,25.682,25.093,8.36,KRAKEN LIGHTNING (25.10),5.509,888,S,25.2,SH,
1,6,32.70000,311,CRN,R10,24/07/2019,17.842,17.796,1.54,SHIFTER MAGIC (17.95),9.74,11,M,6.3,5,
4,8,32.60000,440,SLE,R6,28/07/2019,25.297,24.969,1.47,EL DIAMONTE (25.19),5.254,323,M  C1,12.2,FFA,
5,5,32.80000,440,SLE,R7,04/08/2019,25.272,24.868,4.27,PERRIE THE FAIRY (24.97),5.306,666,M  C4,4.2,FFA,
5,6,33.10000,440,SLE,R6,11/08/2019,25.368,24.841,7.53,MARCELLO (24.84),5.3075,457,M  C5,16.4,FFA,
7,2,33.10000,440,SLE,R11,18/08/2019,25.36,24.926,4.06,WALLY MILNE (25.08),5.4475,777,M  C1,14.6,5,
2,1,32.90000,440,SLE,R7,25/08/2019,25.0625,24.8,3.75,RUNNIN' ROYALTY (24.80),5.247,233,M,11.1,5,
1,1,33.20000,440,SLE,R6,01/09/2019,25.393,24.85,3.89,LOADED (25.67),5.35,111,M,2,X45,
2,1,33.70000,400,WGL,R9,10/09/2019,22.79,22.579,3.01,GOLDRUSH ROSE (22.58),8.405,22,M,5.5,FFA,
3,8,33.80000,440,SLE,R6,15/09/2019,25.374,25.101,2.91,ICHIBAN FAIRY (25.17),5.3945,446,M  C1,3,FFA,
2,3,33.90000,440,SLE,R8,22/09/2019,25.068,24.78,4.11,ALBERTO (24.78),5.3545,432,M  C5,27.5,FFA,
5,1,33.90000,450,BAL,R8,25/09/2019,25.677,25.18,2.86,MIGHTY MAX GONE (25.48),6.5635,335,M,14.3,X45,
2,7,33.90000,400,WGL,R9,01/10/2019,22.707,22.538,2.41,SPEED STAR (22.54),8.43,22,M  C1,13.8,X45,
1,3,33.90000,440,SLE,R6,04/10/2019,24.954,24.954,5.06,JACK WHELAN (25.31),5.28,111,M  C1,5.4,FFA,
6,5,33.80000,400,WGL,R7,15/10/2019,22.96,22.367,8.47,DUCE ROYAL (22.37),8.7275,55,M  C5,26.2,X34,
2,7,33.40000,400,WGL,R7,22/10/2019,22.698,22.385,2.43,BROTHER COUSIN (22.53),8.347,22,M  C1,6.4,X45,
5,5,33.50000,440,SLE,R8,27/10/2019,25.407,24.758,5.20,DEGANI (25.04),5.3125,255,M  C4,13.1,FFA,
1,7,33.50000,400,WGL,R11,29/10/2019,22.533,22.413,0.03,LUCILLE DIOR (22.54),8.3175,32,M  SW,4.5,5,
8,6,33.80000,440,SLE,R8,03/11/2019,25.587,24.828,7.39,RUNNIN' ROYALTY (25.07),5.492,888,M  C1,19.7,FFA,
1,2,33.60000,440,SLE,R7,10/11/2019,24.919,24.899,2.99,DESTINI TRUCKER (25.13),5.23,111,M,7.2,FFA,
1,3,33.60000,440,SLE,R8,17/11/2019,24.857,24.857,3.86,JOHN'S LAST (25.13),5.26,111,M,3.4,FFA,
5,5,33.90000,440,SLE,R8,24/11/2019,25.314,24.798,7.37,DEGANI (24.80),5.4015,555,M,6,FFA,
6,7,33.80000,440,SLE,R8,01/12/2019,25.658,24.916,10.60,CEE JAY'S BOY (24.92),5.4615,656,M  C4,9.4,FFA,
4,8,34.00000,440,SLE,R8,08/12/2019,25.25,24.841,2.79,FROST US (25.06),5.395,444,M,5.4,FFA,
7,8,33.90000,440,SLE,R7,15/12/2019,25.319,24.67,5.93,MACY LEE (24.90),5.362,446,M,10,FFA,
