Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
1,8,26.40000,390,SHP,R10,01/07/2019,22.28,22.18,4.75,ASTON HAZARD (22.61),8.495,21,M  SW,1.7,T3-5,
S,,,400,GEL,R7,02/07/2019,,22.779,-,SUCCESSION PLAN (22.81),,,,0,T3-5,
1,8,26.70000,400,WGL,R7,04/07/2019,22.854,22.831,2.93,GOLD ODESSA (23.06),8.48,11,M  SW,1.8,T3-5,
S,,,390,SHP,R12,18/07/2019,,22.105,-,ROSIE COTTON (22.32),,,,0,5,
3,4,27.20000,300,MBR,R7,21/08/2019,16.7,16.53,1.75,MODEST LEE (16.57),,,,6,5,
4,3,27.20000,350,MBR,R5,28/08/2019,19.36,18.88,5.25,ABUZZ (19.00),,,,9.5,X45,
4,1,27.00000,395,MBR,R5,01/09/2019,22.8,21.95,4.25,JUST DID IT (22.51),5.24,644,644,2.8,5H,
2,7,27.00000,455,MBR,R7,08/09/2019,25.94,25.78,0.10,HESA MARLOW (25.93),8.18,112,112,10,5,
3,8,27.00000,395,MBR,R11,15/09/2019,22.69,22.16,7.50,FANTASTIC AXEL (22.16),5.11,333,333,10,X45,
5,8,27.20000,395,MBR,R5,22/09/2019,23.16,22.36,11.50,MR. CASHKING (22.36),5.17,4CC55,4CC55,13,X345,
7,4,27.30000,515,APK,R7,30/09/2019,30.57,29.72,6.75,MINNIE MAC (30.09),4.59,66667,66667,26,5,
6,5,27.10000,515,APK,R8,07/10/2019,30.52,29.85,9.50,FANTASTIC BRONX (29.85),4.49,34456,34456,31,X345,
4,1,27.50000,350,MBS,R8,09/10/2019,19.83,19.39,6.25,TIME'S RIGHT (19.39),,,,7.5,5,
5,5,27.30000,455,MBR,R5,13/10/2019,26.26,25.74,7.50,FANTASTIC YANKEE (25.74),,455,45W5,34,5H,
2,2,27.30000,395,MBR,R6,20/10/2019,22.9,22.45,2.50,OAKVALE THRILL (22.71),5.2,522,522,5,5,
3,5,27.60000,395,MBR,R5,27/10/2019,22.78,22.4,3.75,SPRING SNOW (22.51),5.14,333,333,4.2,5H,
2,2,27.60000,395,MBR,R7,01/11/2019,22.88,22.45,3.00,LLOYD'S SHOUT (22.66),5.08,122,122,7,5F,
5,7,28.00000,395,MBR,R8,10/11/2019,23.11,22.51,5.50,VIKING VINCE (22.72),5.13,445,445,5,5,
4,8,27.60000,395,MBR,R5,17/11/2019,23.2,22.52,6.50,SPRING SNOW (22.74),5.17,554,554,6,X45,
S,,,400,GAW,R12,22/11/2019,,22.4,-,PANHANDLE SLIM (23.00),,,,,5,
-,1,,300,MBS,R7,18/12/2019,,,-,,,,,,5,
