Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
1,7,36.40000,425,BEN,R9,11/04/2019,24.148,23.764,4.24,SMOOTH ONYX (24.45),6.56,111,M  SW,4.3,MH,
4,5,36.60000,425,BEN,R2,17/04/2019,24.105,23.733,4.29,ZIPPING MAGDA (23.81),6.63,223,M  W  C1,6.6,MSF,
2,1,36.10000,440,SLE,R3,19/05/2019,25.458,24.962,0.43,EARLY PROMISE (25.43),5.36,211,M  V5,2.7,X67,
1,7,36.10000,440,SLE,R3,26/05/2019,24.995,24.769,1.56,HOT PIES (25.10),5.33,111,M  SW,2.7,X67H,
3,3,35.90000,440,SLE,R4,02/06/2019,25.245,24.894,5.01,HOT PIES (24.89),5.385,433,M  C2,6.6,X67F,
2,6,35.70000,425,BEN,R3,07/06/2019,23.912,23.891,0.30,ZIPPING SHEILA (23.89),6.5075,222,M,3.1,6G,
2,1,36.00000,460,WGL,R3,11/06/2019,26.055,25.914,1.57,FANCY FABIO (25.95),6.47,111,M,2.7,X67,
1,8,36.20000,425,BEN,R4,14/06/2019,23.975,23.707,5.70,ULTRA LIGHT (24.37),6.6475,211,M,1.8,X67H,
1,7,36.30000,460,WGL,R3,18/06/2019,26.494,26.053,1.21,AIRLY SPENCE (26.58),6.7325,311,M,2.1,RW,
S,,,425,BEN,R2,21/06/2019,,23.784,-,AKASHI BOY (24.09),,,,0,X67F,
1,8,36.40000,390,SHP,R10,08/08/2019,22.329,22.329,1.97,MACS MODEL (22.47),8.49175,21,M  SW,3.1,X45,
8,3,36.40000,400,WGL,R7,13/08/2019,24.703,22.662,29.16,DUCE ROYAL (22.66),8.8135,78,M  C11  V7,3.1,X45,
S,,,425,BEN,R9,16/08/2019,,24.03,-,MR. FROST (24.07),,,,0,RWH,
7,3,36.30000,425,BEN,R11,11/10/2019,24.853,23.803,8.54,TINK (24.26),6.66425,434,M  C12,4,RWH,
1,8,36.60000,425,BEN,R10,18/10/2019,24.022,23.827,3.64,SPEEDY SPYRO (24.28),6.656,611,S,2.1,5,
1,5,36.60000,390,BAL,R10,23/10/2019,22.097,22.097,0.64,SHARKY SHARK (22.14),8.3575,21,M  C1  SW,5.9,5,
2,5,36.10000,390,WBL,R11,02/11/2019,22.155,21.952,2.90,CHOPS MALONE (21.95),8.5575,22,M,4.8,X45,
2,2,36.20000,410,HOR,R4,12/11/2019,23.407,23.132,0.33,SHE'S GIFTED (23.38),10.11,11,Q  C4,5.7,X45,
3,1,36.50000,410,HOR,R10,19/11/2019,23.431,23.098,1.44,AGENT LAYLAN (23.33),10.4575,32,M  C5,1.5,5H,
3,8,36.80000,410,HOR,R6,26/11/2019,23.598,23.27,4.69,CONFRONT (23.27),10.375,23,S,2.1,5F,
2,8,36.90000,440,SLE,R11,29/11/2019,25.177,24.953,1.16,BROTHER COUSIN (25.10),5.4795,511,S,1.3,5H,
3,3,36.70000,440,SLE,R4,08/12/2019,25.143,24.841,3.77,MACY LEE (24.88),5.317,322,M  C1,4.5,5F,
2,6,36.30000,450,BAL,R6,11/12/2019,25.413,25.193,1.39,BOUND TO SUCCEED (25.32),6.5325,311,M,9.1,X45,
4,1,36.60000,440,SLE,R11,15/12/2019,25.216,24.67,7.80,SLINGSHOT PRINCE (24.67),5.385,344,M  C4,5,5,
