Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
6,2,31.80000,520,CRN,R2,25/04/2019,31.233,30.108,11.86,SMOKEY RENN (30.40),5.53,1224,M  C2,16.1,M,
T,1,32.00000,520,CRN,R2,01/05/2019,,29.989,-,BLONDIE LOCKS (30.42),6.19,2388,M  C5  V0,8.5,M,
2,7,31.50000,520,CRN,R1,15/05/2019,31.052,30.691,1.56,LOOBY SKY (30.94),5.49,1111,M  SW,5.5,M,
8,7,31.40000,311,CRN,R1,18/05/2019,19.795,17.535,23.31,BREAK THE PLATE (18.16),10.3605,78,M  C7  V5,3.9,M,
N,6,31.40000,520,CRN,R1,29/05/2019,,30.654,-,,,,M,7.5,MH,
5,7,31.60000,520,CRN,R2,05/06/2019,31.748,30.413,3.31,MINDIL BEACH (30.98),5.57,1345,M  C5,11.1,MF,
8,7,31.80000,515,SAP,R1,09/06/2019,30.908,29.536,17.71,VAN WILSON (29.67),5.262,6888,M  C4,36.2,MH,
1,8,32.00000,300,HVL,R3,10/11/2019,17.023,16.561,0.21,NOWHERE NATHE (17.04),3.97175,2,M,7.2,MH,
3,5,32.10000,300,HVL,R2,17/11/2019,17.114,16.747,3.74,ELITE PAWS (16.85),3.93,1,M,16.5,MF,
4,6,32.10000,350,HVL,R4,24/11/2019,19.985,19.076,12.99,SUPERIOR POWER (19.08),6.6725,3,M  SW,44.7,X67H,
2,5,31.90000,520,CRN,R7,04/12/2019,31.516,30.34,3.67,ELLE EST BONNE (31.26),5.56,1212,M  W  C5,7.7,RW,
4,8,31.90000,515,SAP,R2,08/12/2019,30.633,29.695,4.39,WHATEVER I WANT (30.33),5.2845,5223,M  W,22.4,X67,
7,2,31.90000,515,SAP,R9,15/12/2019,30.769,29.33,19.61,WELSLY BALE (29.40),5.2125,3467,M  C4,42.1,SH,
