Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
6,5,33.60000,460,GEL,R9,04/01/2019,26.51,25.859,9.30,DYNA YARDO (25.86),6.9575,533,M  C1,17.1,MH,
6,7,33.50000,460,GEL,R2,11/01/2019,26.524,25.534,7.31,SUN WUKONG (26.01),6.741,555,M  C8,16.9,M,
1,7,33.30000,400,GEL,R1,18/01/2019,22.855,22.434,4.54,WHITER SHADE (23.17),8.595,21,M  R,5,M,
4,3,33.10000,460,GEL,R10,25/01/2019,26.231,25.699,2.97,DYNA FRANKIE (26.02),6.755,333,M,14,X67,
3,2,33.10000,525,MEP,R1,30/01/2019,30.946,30.075,5.97,GOLDEN DEVIL (30.53),5.43175,6533,S  C1,12.2,X67H,
8,2,33.40000,525,MEP,R3,06/02/2019,31.121,29.953,13.33,COURTING (30.19),5.26675,8888,M,35.2,X67,
1,4,32.90000,450,BAL,R3,11/02/2019,25.879,25.055,0.20,JACOBITE HAMMER (25.89),6.96,331,M  C2,6.7,X67,
4,5,33.30000,500,BEN,R5,15/02/2019,28.661,28.059,1.87,NICMAC PADDYWACK (28.53),6.777,444,M  C2,11.2,RW,
7,7,33.10000,525,MEP,R10,20/02/2019,31.669,29.916,21.91,DYNA VARSITY (30.14),5.371,8577,S  C11,21.1,X67H,
7,4,33.10000,525,MEP,R5,27/02/2019,31.343,29.966,11.66,TEMPERED (30.53),5.3915,8887,S  C8,27.7,RW,
1,1,33.00000,425,BEN,R2,22/03/2019,23.921,23.867,1.63,MAX COBRA (24.04),6.68,111,M  SW,14,X67,
2,3,32.80000,410,HOR,R9,26/03/2019,23.618,23.236,0.49,MANILA BEEF (23.58),10.4475,22,M,2.3,RW,
R,,,450,SHP,R7,30/03/2019,,25.079,-,FERNANDO'S RIOT (25.08),,,,0,RWH,
3,7,33.00000,440,SLE,R4,31/03/2019,25.485,24.776,2.53,TEZZALENKO (25.31),5.504,533,M,5,5,
4,5,32.80000,460,GEL,R6,05/04/2019,26.126,25.802,4.63,LAST HURRAH (25.80),6.5875,222,Q  C1,8.2,RW,
2,5,32.80000,450,SHP,R3,11/04/2019,25.499,24.999,1.64,KNOCKOUT FANTASY (25.38),6.832,642,M  C1,13.9,RW,
R,,,450,WBL,R5,18/04/2019,,25.052,-,WINSOME EXPRESS (25.41),,,,0,5,
2,2,32.70000,520,SLE,R10,21/04/2019,30.111,29.417,1.09,BIG BOSS BREE (30.04),9.505,211,M  C1,2.9,5,
3,4,32.80000,450,SHP,R6,26/04/2019,25.67,25.23,6.29,BARINYA (25.23),6.81425,443,M  C1,26.1,5,
3,8,32.90000,410,HOR,R3,02/05/2019,23.502,23.119,1.66,SOLAR LIFE (23.39),10.6075,33,M  C1,4.3,RW,
8,3,32.80000,525,MEP,R7,08/05/2019,30.834,29.95,7.73,MINNESOTA LEE (30.29),5.3475,4334,M  C5,9.5,5H,
4,2,32.70000,520,SLE,R10,12/05/2019,29.999,29.446,5.73,DUKE OF BURNLEY (29.60),9.8,444,M  C1,4.6,X45,
S,,,450,BAL,R7,15/05/2019,,25.084,-,BLACK KRUGER (25.58),,,,0,5,
2,7,32.50000,425,BEN,R5,01/06/2019,24.48,23.793,1.06,CHIEF COMMAND (24.41),6.675,442,M  C2,5.3,5,
R,,,485,HOR,R6,04/06/2019,,27.351,-,PERCY'S EMPIRE (27.63),,,,0,5H,
5,8,32.50000,450,BAL,R5,05/06/2019,26.005,25.305,7.37,UNWANTED LADY (25.49),6.67,344,Q  W  C5,5.2,5,
R,,,525,MEA,R5,08/06/2019,,29.727,-,JARO BALE (29.73),,,,0,5H,
3,3,32.60000,450,WBL,R5,13/06/2019,25.756,25.008,2.09,MR. WORLDWIDE (25.61),6.73,222,M  C5  SW,3,5,
4,3,32.50000,460,WGL,R10,18/06/2019,26.574,26.053,6.47,VELOCITY DORY (26.12),6.72,544,M  C1,8.7,5,
8,1,32.50000,450,SHP,R8,22/06/2019,26.044,25.373,6.74,BOQUILLA (25.57),7.03,787,M  C1,14.1,X45,
5,3,32.40000,425,BEN,R5,28/06/2019,24.37,23.698,4.63,SPRING HUMMER (24.05),6.80525,855,S  C1,14.4,RW,
3,1,32.20000,425,BEN,R3,05/07/2019,24.347,23.615,5.73,LADY DANGER (23.95),6.7725,444,M,7.9,S,
3,1,32.30000,425,BEN,R10,13/07/2019,24.385,23.613,1.90,QUILLAN BALE (24.25),6.64,222,M  C1,3.3,5,
6,5,32.30000,450,BAL,R8,17/07/2019,26.077,25.246,9.54,EYE CATCHER (25.41),6.954,766,M  C8,9,5,
4,1,32.70000,450,WBL,R7,25/07/2019,25.801,25.198,6.10,SPRING HUMMER (25.37),6.74925,444,M,4.5,5,
