Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
2,4,27.30000,460,WGL,R1,07/05/2019,26.497,25.793,2.71,REVOLUTION HOOK (26.31),6.892,522,S  C4,3.1,M,
1,6,27.60000,400,WGL,R1,10/05/2019,23.062,22.664,0.94,RAPIDASH (23.13),8.6375,43,S  C1,9.4,M,
S,,,460,WGL,R2,14/05/2019,,25.681,-,PRECISELY (26.12),,,,0,M,
S,,,460,WGL,R3,21/05/2019,,25.598,-,LIGHTNING BLAST (25.99),,,,0,X67,
7,6,27.90000,460,WGL,R3,04/06/2019,26.584,25.611,10.59,ALLUSION (25.84),6.676,433,M,18.5,X67,
5,3,27.80000,460,WGL,R7,07/06/2019,26.688,25.992,9.94,MANDIBLE (25.99),6.7135,532,S  C4,9.7,RW,
2,6,28.10000,400,WGL,R2,11/06/2019,22.891,22.548,3.27,THRILL ME (22.66),8.575,33,S  C1,21.2,X67,
7,8,28.20000,390,BAL,R9,19/06/2019,22.983,21.969,8.74,SHOOT TO MISS (22.37),8.9,77,S,8.5,X67,
6,6,28.10000,400,WGL,R3,25/06/2019,23.374,22.584,8.31,TALK TALK TALK (22.79),8.736,66,S  C5,8.4,X67H,
3,4,27.90000,400,WGL,R10,02/07/2019,23.11,22.548,3.53,SUDDEN FORCE (22.86),8.6485,54,M  C8,3.4,X67,
R,,,400,WGL,R4,05/07/2019,,22.652,-,PRIMA MIKADO (22.98),,,,0,X67,
4,8,28.00000,400,WGL,R2,09/07/2019,22.854,22.636,1.07,SAWAN SAWAN (22.78),8.592,55,S,10.9,X67,
1,2,28.20000,400,WGL,R3,11/07/2019,23.592,22.955,0.53,ZIPPING QUEEN (23.63),8.832,54,M  C5  SW,1.1,T3-7,
2,7,28.30000,400,WGL,R3,19/07/2019,23.138,22.336,0.07,PATRICIA MAUREEN (23.13),8.7095,74,S  C4,6.4,X67,
R,,,400,WGL,R3,23/07/2019,,23.315,-,BURNING MOUNTAIN (23.50),,,,0,X67,
4,7,28.30000,425,BEN,R2,26/07/2019,24.28,23.723,3.76,ASTON POKER (24.02),6.8295,654,S  C4,25.8,X67H,
4,7,28.50000,400,WGL,R9,30/07/2019,23.115,22.581,3.83,SUDDEN FORCE (22.85),8.7175,44,M  C5,2.9,6G,
S,,,425,BEN,R3,03/08/2019,,23.906,-,ASTON POKER (24.01),,,,0,X67F,
5,1,28.40000,400,WGL,R4,13/08/2019,23.209,22.662,7.11,MAX DYNAMO (22.71),8.843,86,M  C4,9.6,X67H,
3,3,28.50000,400,WGL,R4,17/08/2019,23.318,22.841,1.86,HEAVY FUEL (23.19),8.7625,42,M  C5  SW,1.4,T3-RW,
1,7,28.60000,460,WGL,R5,22/08/2019,26.374,26.374,3.44,JANIYA BALE (26.62),6.7875,311,M  C1  V0,2.4,T3-RW,
6,1,28.20000,460,WGL,R7,30/08/2019,26.492,25.92,8.17,CONSIDER IT DONE (25.92),6.7965,765,S,4.1,5,
5,4,28.40000,460,WGL,R5,03/09/2019,26.525,25.848,4.17,JENNIFER ECCLES (26.23),6.8365,856,S  C5,11.5,5,
R,,,460,WGL,R6,10/09/2019,,25.789,-,PICTOR LUCY (25.79),,,,0,X45,
6,4,28.50000,460,WGL,R6,12/09/2019,26.821,26.159,9.46,HIRD FROM BUCKS (26.16),6.88525,686,M  C5,5.3,T3-5,
5,8,28.60000,460,WGL,R6,15/09/2019,26.302,25.723,4.16,HOT FIASCO (26.01),6.778,764,M  C4,20,5,
1,1,28.50000,460,WGL,R6,24/09/2019,26.666,25.954,0.23,,6.753,652,M  C1,6.5,5,
7,4,28.60000,460,WGL,R6,27/09/2019,26.847,26.08,10.10,WEEONA JIMMY (26.14),6.9305,777,M  C2,39.3,X45,
7,2,28.90000,460,WGL,R6,01/10/2019,26.802,25.88,13.17,WEEONA JIMMY (25.88),6.71225,777,M  C8,44,X45,
4,8,28.80000,515,SAP,R5,06/10/2019,30.539,29.389,9.89,CLOSE ENCOUNTER (29.85),5.282,6554,M  C4,7.7,5,
1,7,29.10000,460,WGL,R6,10/10/2019,26.167,26.046,2.99,BROKEN PIECES (26.38),6.6975,321,M  C1,3.5,T3-5,
4,7,28.80000,515,SAP,R5,13/10/2019,30.208,29.557,5.57,PERFECT PLAYER (29.82),5.36425,5444,S  C4,13.3,5,
7,2,28.80000,515,SAP,R6,20/10/2019,31.256,29.554,22.33,WEARS WOODLEIGH (29.69),5.28925,7777,M  C8,29.9,5,
S,,,460,WGL,R6,25/10/2019,,25.738,-,CONFRONT (25.99),,,,0,5,
R,,,400,WGL,R2,08/11/2019,,22.696,-,PINK TIARA (23.17),,,,0,5,
6,7,29.00000,400,WGL,R4,19/11/2019,23.428,22.533,8.49,PATRICIA MAUREEN (22.83),8.7065,77,S  C8,19.7,5,
1,3,29.00000,460,WGL,R6,22/11/2019,26.016,26.008,0.17,LOADED (26.03),6.7445,632,M  C4  SW,77.7,X45,
2,7,29.20000,460,WGL,R6,03/12/2019,26.212,25.856,1.79,IMPENDING (26.09),6.6295,644,S,11.1,X45,
3,7,29.60000,515,SAP,R5,08/12/2019,30.232,29.695,7.67,GRUDGE (29.70),5.319,6433,S  C5,15.8,5H,
R,,,515,SAN,R2,12/12/2019,,29.401,-,KRAKEN BUSTER (29.55),,,,0,5,
5,8,29.30000,515,SAP,R3,15/12/2019,30.562,29.33,10.33,ASTON PERIGNON (29.84),5.27425,6665,M  C5,23.2,SH,
