Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
1,1,29.30000,388,APK,R1,21/11/2018,22.77,22.21,0.75,FEELIN' (22.82),10.16,4111,4111SAMP,1.7,M,
1,4,30.00000,388,APK,R4,05/12/2018,22.43,22.32,01.00,SLIPPER'S KIN (22.51),10.05,2111,2111,2.4,6,
5,7,29.70000,395,MBR,R12,20/01/2019,23.49,22.41,9.25,JUST KENNY (22.83),5.14,455,4C55,3.9,6,
5,8,29.50000,425,BEN,R4,01/05/2019,24.729,24.152,4.44,MI ROMA (24.42),6.7775,335,M  C1,2.3,RWAPM,
S,,,450,WBL,R5,09/05/2019,,25.486,-,OUTLAW DONNY (25.89),,,,0,RW,
3,2,29.50000,390,WBL,R4,06/06/2019,22.615,22.173,2.97,JOSIE'S ENTITY (22.41),8.935,33,M  C2,3,RW,
5,7,29.50000,425,BEN,R2,14/06/2019,24.724,23.707,9.63,CHIQUITA LASS (24.05),6.87425,785,M  C5  V0,25.1,X67H,
3,3,29.60000,425,BEN,R1,21/06/2019,24.437,23.784,3.10,THERE'S A CATCH (24.22),6.7645,434,M  C2,10.5,X67,
1,5,29.50000,425,BEN,R5,28/06/2019,24.046,23.698,1.01,ASTON MOSCATO (24.12),6.66,321,M  C3,36.7,RW,
5,8,29.00000,425,BEN,R11,05/07/2019,24.398,23.615,7.80,BIG ARTIE BANNER (23.85),6.817,655,S  C4,5.5,5,
A,3,29.50000,450,BAL,R7,10/07/2019,,25.744,-,,,,M,2.8,5,
5,7,29.30000,515,SAP,R11,14/07/2019,30.722,29.404,6.16,SMARTY PANTS (30.29),5.19,3333,M,2,RWH,
1,3,29.30000,450,BAL,R5,17/07/2019,25.737,25.246,0.53,,6.64,111,M  C1  SW,2.9,RW,
R,,,515,SAP,R9,21/07/2019,,29.292,-,ROJO OLLIE (29.98),,,,0,RWF,
1,4,29.20000,450,WBL,R7,25/07/2019,25.374,25.198,5.59,TIME TWISTER (25.77),6.66,111,M  C4,5.8,5,
1,8,29.10000,410,HOR,R10,30/07/2019,23.209,23.209,5.43,NIMBLE REBEL (23.59),10.22,11,S  C1,2.3,5,
2,6,29.00000,450,SHP,R7,08/08/2019,25.46,25.443,0.17,BLUR (25.45),6.66,111,Q,4.4,RWH,
3,8,29.00000,450,SHP,R5,15/08/2019,25.756,25.289,2.97,PURE COOL TITAN (25.55),6.747,333,M  C4,2.3,RWF,
1,8,29.10000,525,MEP,R11,21/08/2019,30.412,30.061,3.31,COLLECTING (30.64),5.15,1111,M  C1,7.9,RWH,
S,,,525,MEA,R10,31/08/2019,,29.65,-,REVELATION (29.93),,,,0,RWF,
2,4,29.10000,425,BEN,R6,04/10/2019,24.048,23.74,4.40,HARDAWAY WINNIE (23.74),6.5625,322,M  C1,5.2,X45,
8,3,29.00000,460,WGL,R8,08/10/2019,27.615,25.59,26.19,SPEED STAR (25.78),6.675,458,M  C5  V14,6.5,X45,
5,8,28.90000,400,WGL,R10,12/11/2019,22.972,22.487,6.93,EYE GOT IT (22.49),8.46,33,M  C2,12.1,5H,
7,4,29.00000,425,BEN,R11,15/11/2019,24.723,23.928,11.36,BENCHESTER (23.93),6.5475,256,M  C9,4,5,
S,,,400,WGL,R12,19/11/2019,,22.533,-,SHANLYN GEORGIE (22.79),,,,0,5,
1,6,29.10000,440,SLE,R10,08/12/2019,25.111,24.841,2.99,LOTTIE GLENDA (25.32),5.3515,411,M,3.5,5H,
4,5,29.20000,440,SLE,R5,15/12/2019,25.082,24.67,1.97,QUILLAN BALE (24.94),5.227,223,M  C1,7.7,5F,
