Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
2,4,27.00000,515,SAP,R1,07/04/2019,29.87,29.308,2.60,GLADIATOR (29.69),5.11,1112,M  C1,6,MH,
5,4,26.60000,515,SAN,R1,11/04/2019,30.662,29.166,8.59,WHY NOT POCKETS (30.06),5.2775,3455,M  C2,2.6,MF,
1,2,26.30000,515,SAP,R1,21/04/2019,29.937,29.405,0.69,IDRIA BALE (29.99),5.15,1111,Q,2.5,M,
6,3,26.20000,525,MEA,R1,27/04/2019,30.868,29.678,9.64,OLSON BALE (30.19),5.1775,3687,M  C11,9.1,7,
2,4,26.40000,600,MEP,R4,08/05/2019,34.769,34.699,0.03,MRS. FLINTSTONE (34.77),9.05,1111,Q  C1,2.2,N7,
5,3,26.30000,525,MEP,R2,29/05/2019,30.864,29.929,8.81,MEPUNGA REMI (30.25),5.185,2465,Q  C1,3.2,X67,
S,,,515,SAP,R11,16/06/2019,,29.318,-,ROYAL JEBRYNAH (29.80),,,,0,RW,
2,8,27.70000,525,MEA,R12,03/08/2019,30.336,29.71,5.56,ROPER RIVER JAKE (29.95),5.1,1122,M,8.2,RW,
5,4,27.60000,515,SAN,R1,09/08/2019,30.208,29.515,5.83,SECURITY CODE (29.80),5.27425,6444,S  C9,4.9,7,
6,8,27.40000,515,SAN,R1,15/08/2019,30.326,29.255,9.20,AVALANCHE (29.68),5.21175,5666,M  C7,19.2,7,
3,8,27.40000,515,SAN,R1,22/08/2019,29.972,29.282,2.99,PHILADELPHIA PIP (29.76),5.112,3334,M,9.8,7,
1,2,27.20000,515,SAN,R2,29/08/2019,29.713,29.279,3.67,LILY POTTER (29.97),5.21,1111,M  C1  SW,2.5,RW,
1,7,27.20000,515,APK,R1,05/09/2019,30.01,29.73,5.25,INDOMINUS (30.37),4.49,11111,11111,1.5,6,
1,5,27.20000,515,APK,R7,12/09/2019,29.92,29.5,0.75,OAKVALE BEAUTY (29.97),4.47,32321,32321SAMP,5,SH,
6,8,27.20000,515,APK,R6,19/09/2019,29.9,29.52,4.50,OAKVALE BEAUTY (29.58),4.4,35566,355C66,6,GRP3,
4,1,26.90000,515,SAN,R5,26/09/2019,30.376,29.448,13.00,WEBLEC ACE (29.47),5.24625,7444,M  C7,13.5,5,
2,5,27.00000,600,MEA,R9,05/10/2019,34.505,34.289,3.09,GWYDION (34.29),8.9575,2222,M  C5,10.1,5H,
6,4,27.00000,600,MEA,R7,12/10/2019,35.067,34.335,10.46,MISTER HARLEWOOD (34.34),9.2485,6777,M  W  C6,9.3,5F,
3,4,27.20000,600,MEA,R3,19/10/2019,34.561,34.437,1.77,RAJASTHAN (34.44),9.025,2233,M,7,X45,
5,3,27.20000,600,MEA,R6,26/10/2019,34.777,34.202,3.03,ZIPPING POTTER (34.57),8.97,1234,M  C1,6.3,SH,
3,7,27.10000,520,GEL,R4,01/11/2019,30.08,29.979,1.10,WEBLEC JACK (30.00),5.445,3444,M  C5,3.8,5,
2,5,27.40000,650,WBL,R5,07/11/2019,37.783,37.59,2.76,VAN NINDI (37.59),17.28,111,M,1.8,RW,
1,5,27.40000,515,APK,R4,13/11/2019,29.91,29.87,8.00,MY LITTLE FELIX (30.47),4.39,11111,11111,1.35,SH,
2,8,27.90000,515,APK,R3,21/11/2019,30.53,29.74,1.75,KISSES FOR CHLOE (30.40),4.47,12222,1C2222,2.25,SSF,
8,7,27.60000,515,APK,R8,28/11/2019,30.38,29.51,8.75,CORBETT (29.77),4.53,58888,5C8888VINJ(10),3.6,GRP3,
6,3,27.40000,515,SAP,R4,15/12/2019,30.167,29.33,7.20,EXTRA SPEED (29.66),5.16,4666,M  C4,5.7,SH,
