Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
4,3,27.50000,450,BAL,R1,17/07/2019,26.453,25.246,17.24,SHIMA SHINE (25.25),6.727,344,Q  C4,28.8,MH,
8,2,27.70000,460,WGL,R2,23/07/2019,28.129,27.187,13.46,TALULAH BALE (27.19),6.7325,378,M  C5,20,RW,
4,4,27.30000,300,HVL,R1,09/08/2019,17.331,16.765,3.53,FEDERAL WOZZA (17.08),3.9845,3,M  C4,4.3,MAPM,
2,8,27.30000,460,WGL,R1,30/08/2019,26.37,25.92,5.60,JAGUAR JESSIE (25.98),6.7025,223,M  C1,16.1,M,
3,6,27.70000,460,WGL,R1,10/09/2019,26.676,25.789,9.14,MAX VOLTAGE (26.04),6.6035,223,Q  C4,7.9,M,
2,8,27.20000,450,BAL,R2,18/09/2019,25.715,25.013,1.47,ASTON ULTRA (25.61),6.725,233,Q  W  C4,6.3,M,
4,8,27.30000,515,SAP,R10,29/09/2019,30.506,29.503,1.09,SCATTERBOX (30.43),5.2375,4222,M  C4  SW,10.7,MH,
2,6,27.60000,460,WGL,R1,10/10/2019,26.308,26.046,1.10,LIGHTNING ARTIST (26.23),6.72,222,M  R,1.6,T3-M,
6,5,27.40000,460,WGL,R2,15/10/2019,26.563,25.728,6.79,JOSIE'S LATTE (26.09),6.82,556,M  C9,5.1,M,
S,,,515,SAP,R9,20/10/2019,,29.554,-,COSMIC SPARKLE (29.88),,,,0,M,
6,5,26.60000,400,WGL,R1,01/11/2019,23.936,22.119,18.27,BEERS ON BRODY (22.66),8.6535,46,M  C8,2.6,M,
1,3,27.90000,350,HVL,R3,02/12/2019,19.898,19.252,1.77,SWASHBUCKLER (20.02),6.67,1,S,6.1,MH,
2,2,28.20000,350,HVL,R2,08/12/2019,19.418,19.23,0.79,ALL HOLLYWOOD (19.36),6.676,5,M  C1,35,MF,
3,7,28.10000,350,HVL,R3,15/12/2019,19.784,19.042,7.43,THUNDERBOLT JACK (19.26),6.716,4,M,4.5,7,
