Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
1,1,22.50000,515,SAP,R3,04/08/2019,30.02,29.349,0.80,BLUE MASCARA (30.08),5.13,1111,M,5.1,MH,
7,5,22.40000,515,SAN,R2,09/08/2019,30.561,29.515,11.71,BLUE MASCARA (29.74),5.232,5577,M  C11,23.6,MF,
5,6,23.00000,515,SAP,R9,18/08/2019,30.491,29.087,6.53,CURNOW KEATS (30.03),5.15,2335,Q  R  C11,23.7,X67H,
2,7,22.60000,400,GEL,R2,23/08/2019,22.596,22.438,0.30,JOSEPHINE (22.58),8.3925,22,M,3,X67,
2,5,22.50000,400,GEL,R9,30/08/2019,22.69,22.178,2.64,HABIB (22.51),8.41,11,Q,4.3,X67,
2,7,22.60000,515,SAN,R2,05/09/2019,29.994,29.357,1.93,IYLEE BALE (29.86),5.05,1222,M,11.8,X67,
6,6,22.80000,515,APK,R4,12/09/2019,30.59,29.5,12.75,SUBMISSION (29.70),4.45,36666,3CC6666,15,SH,
2,8,22.90000,515,APK,R3,19/09/2019,30.14,29.52,7.75,FLY FOR FUN (29.59),4.45,22222,22222,7.5,J,
1,3,22.60000,515,SAN,R1,26/09/2019,29.929,29.448,0.94,RIDE ALONG (30.00),5.16,1111,Q,3.1,7,
8,4,23.10000,515,SAN,R3,03/10/2019,31.641,29.293,31.21,WHO TOLD STEVIE (29.46),5.1575,2888,M  C7  V0,9.1,6G,
4,8,23.00000,525,MEA,R9,12/10/2019,30.349,29.883,3.86,HALBERD BALE (30.08),5.177,3333,M,8.8,6G,
6,2,23.20000,525,MEA,R9,19/10/2019,30.733,29.884,6.66,CHUN LI (30.27),5.1575,3456,M  C8,7,X67,
3,4,23.10000,515,SAN,R1,24/10/2019,29.926,29.252,3.64,GOLDEN NIGHT (29.67),5.135,3333,M  C8,6.1,6G,
1,3,23.40000,525,MEA,R1,04/11/2019,30.323,29.858,2.53,COSMIC SPARKLE (30.50),5.13,1111,M,4,6G,
7,1,23.00000,525,MEA,R2,09/11/2019,31.497,29.736,19.73,GOLDEN NIGHT (30.12),5.145,3336,Q  C7  V5,4.1,RW,
5,2,23.10000,525,MEA,R7,16/11/2019,30.424,29.879,6.51,SECURITY CODE (29.97),5.216,7555,M  C2,18.5,5,
7,6,23.00000,525,MEA,R3,23/11/2019,30.426,29.805,4.47,ZEN PRINCE (30.11),5.197,4577,M  C6,14.3,5,
R,,,525,MEA,R5,30/11/2019,,29.786,-,VESPER BALE (30.16),,,,0,5,
4,1,23.40000,515,SAP,R10,01/12/2019,30.182,29.404,5.83,ZIPPING IMOGEN (29.77),5.2225,4444,M  C4  V0,2.2,RW,
4,6,23.30000,515,SAN,R7,05/12/2019,30.415,29.453,9.20,ROCK ME DAVID (29.77),5.125,3643,M  C4,10.5,5,
6,5,23.50000,515,SAP,R11,15/12/2019,30.145,29.33,11.16,HARDAWAY WINNIE (29.36),5.11175,4555,M  C4,6.1,SH,
-,8,,515,SAN,R4,19/12/2019,,,-,,,,,,RW,
