Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
4,4,28.10000,450,WBL,R2,25/07/2019,26.067,25.198,11.19,ZIPPING LACH (25.28),7.045,755,M  C4,9.7,M,
3,4,28.60000,525,MEP,R3,14/08/2019,30.546,30.037,3.10,DEWANA SUCCESS (30.33),5.165,2233,M,9.8,MH,
3,4,28.40000,525,MEP,R4,21/08/2019,30.548,30.061,1.89,INDOMINUS (30.42),5.2225,4323,M  R  C5,23.7,MSF,
1,6,28.20000,525,MEA,R1,31/08/2019,30.417,29.65,2.71,SLIPSTREAM (30.61),5.17,1111,Q  C1  SW,14.1,MF,
8,2,28.30000,525,MEA,R1,07/09/2019,31.426,29.953,11.29,DIM SIM (30.64),5.1955,4557,M  C10,2.8,7,
S,,,460,GEL,R11,20/09/2019,,25.474,-,WEBLEC HAZE (25.47),,,,0,X67,
2,3,28.50000,485,HOR,R4,08/10/2019,27.472,27.129,0.19,TIGGERLONG TONK (27.46),6.47,111,Q,4.4,RW,
6,3,28.40000,525,MEA,R1,12/10/2019,30.852,29.883,4.63,GEORGIA KATE (30.53),5.164,3354,M  R  C5,2.8,X67,
4,6,28.70000,525,MEP,R2,16/10/2019,30.721,29.651,13.26,HARD STYLE RICO (29.79),5.39125,8666,S,12.6,X67H,
6,3,28.30000,525,MEA,R2,26/10/2019,31.069,29.943,14.10,HALBERD BALE (30.08),5.27925,7444,M  C6,17.1,X67F,
2,8,28.20000,450,SHP,R2,02/11/2019,25.826,25.047,0.94,ASTON NINO (25.76),6.732,312,M  C1,4.8,X67H,
2,6,28.20000,450,SHP,R6,07/11/2019,25.434,24.861,0.34,KRAKEN SMARTIE (25.41),6.67,111,M  C1,18.9,X67F,
4,6,28.00000,525,MEA,R2,16/11/2019,30.822,29.879,7.29,RUN BABA RUN (30.31),5.17425,4444,M  C6,11.9,7,
3,8,28.10000,515,SAP,R10,24/11/2019,30.305,29.551,4.69,SHANLYN DEANO (29.98),5.12175,2343,M  C2,29.6,RWH,
1,4,27.80000,515,SAN,R10,29/11/2019,29.65,29.358,6.39,,5.14,1111,Q  C1  SW,5,X67,
1,1,27.90000,525,MEA,R1,07/12/2019,30.029,29.938,4.46,FAITHY BALE (30.34),5.1,1111,M,2.5,6G,
1,1,28.20000,515,SAP,R3,15/12/2019,29.839,29.33,5.09,WEBLEC SPICE (30.20),5.22175,5111,M  C1  SW,1.3,SH,
-,7,,515,SAN,R6,19/12/2019,,,-,,,,,,GRP2,
