Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
1,1,26.30000,525,MEP,R2,01/05/2019,30.905,29.881,2.06,CALZONE (31.05),5.2675,2111,M  W  C1,3.3,M,
5,6,25.90000,450,BAL,R2,08/05/2019,26.032,25.244,3.14,NELLA BALE (25.81),6.8795,735,M  C4,10.5,7,
7,8,25.20000,460,GEL,R7,17/05/2019,26.6,25.58,8.77,GALAXY BLASTER (25.99),6.8675,567,M  C1  SW,7.5,7,
4,5,25.40000,525,MEP,R4,22/05/2019,30.677,29.921,6.09,DYNA VIRION (30.25),5.2085,5555,M,27.9,7,
6,4,25.50000,525,MEP,R11,29/05/2019,30.934,29.929,10.93,KRAKEN DOLL (30.17),5.2225,4555,M  C8,20.2,RWH,
3,4,25.70000,450,BAL,R4,05/06/2019,25.987,25.305,7.11,FANCY FABIO (25.49),6.7545,333,M,46.7,7,
7,8,25.90000,450,BAL,R3,12/06/2019,26.259,25.117,7.33,GALAXY BLASTER (25.75),6.8195,677,M  W  C1,38.6,X67,
5,7,25.90000,525,MEA,R1,15/06/2019,30.857,29.763,5.93,WINLOCK SUNSHINE (30.44),5.24175,5766,M  C5,43.2,7,
1,5,26.80000,525,MEP,R11,10/07/2019,30.949,29.939,0.99,MISS ZOK DEE (31.02),5.2175,2111,M  C2  SW,3.4,RWH,
1,1,26.60000,525,MEP,R6,17/07/2019,30.671,30.083,2.16,STRIKING SUCCESS (30.82),5.17,1111,M  C1  SW,2.9,RWF,
5,7,26.80000,515,SAP,R10,28/07/2019,30.179,29.396,6.64,SODA CRASH (29.71),5.1,1455,M,38.3,RWH,
5,2,26.70000,500,BEN,R5,03/08/2019,28.776,27.95,11.80,INKLING (27.95),6.882,655,M,20.7,5H,
7,3,26.70000,500,BEN,R6,10/08/2019,28.741,28.172,7.19,LOCKED IN (28.24),6.61,455,M  W  C5,34.6,5F,
3,8,27.00000,500,BEN,R5,16/08/2019,28.653,28.135,0.69,GOLDEN SHIRAZ (28.61),6.6435,334,M  W,6.3,5,
6,3,27.50000,525,MEP,R11,21/08/2019,31.248,30.061,11.94,SPRING HUMMER (30.41),5.22175,5477,M  C5  V28,47.8,RWH,
8,5,26.90000,450,SHP,R5,26/10/2019,26.224,25.334,9.04,SHELLBROOK (25.59),6.95425,557,M  C2,6.2,5,
3,7,26.90000,525,MEP,R10,13/11/2019,30.651,30.129,2.84,WINLOCK WINNER (30.45),5.2325,2222,M,7.5,RW,
1,2,26.70000,525,MEP,R12,20/11/2019,30.491,29.906,3.84,FLOSSY LEE (30.76),5.157,2111,Q  W,2.7,5NP,
6,7,26.80000,525,MEP,R8,27/11/2019,30.936,29.804,4.96,OUR MAGIC TURBO (30.59),5.20925,4665,M  W  C5,12.1,5H,
1,2,26.90000,515,SAP,R12,01/12/2019,29.883,29.404,5.81,RICO'S AMORE (30.29),5.11,1111,M,5.3,RW,
F,6,26.90000,515,SAP,R5,15/12/2019,,29.33,-,ORIGAMI ANGEL (29.34),5.1075,4,M  C7  V0,33.5,SH,
