Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
5,4,30.60000,300,HVL,R1,16/12/2018,17.501,16.597,7.36,BIG BRUTE (16.99),4.1145,5,S  C8,3.1,MH,
3,8,30.30000,300,HVL,R1,23/12/2018,16.833,16.58,3.61,BIG BRUTE (16.58),3.965,2,M  C1,11.6,MF,
7,1,30.50000,400,GEL,R2,28/12/2018,23.815,22.532,11.21,MY RAPHAEL (23.03),8.57,34,M  C6,3.4,M,
4,1,30.50000,350,HVL,R1,05/01/2019,19.974,19.642,4.00,TOONANG (19.69),6.752,4,S  C3,4.3,M,
1,6,30.10000,400,GEL,R1,08/01/2019,22.882,22.882,1.77,BELLE EXPRESS (23.01),8.34,11,M  C1  SW,6.5,MAPM,
1,2,30.20000,300,HVL,R2,13/01/2019,16.867,16.479,0.17,ATLAS ANONYMOUS (16.88),4.01875,4,M,1.4,X67,
2,7,30.30000,350,HVL,R2,15/01/2019,19.805,19.05,0.60,TAMPICO (19.76),6.655,2,M  C8,1.8,7,
S,,,400,WGL,R4,21/01/2019,,22.599,-,CLONCURRY GIRL (22.95),,,,0,T3-6,
S,,,400,WGL,R9,31/01/2019,,22.843,-,NATE'S AWESOME (22.84),,,,0,T3-6,
2,1,31.00000,300,HVL,R10,04/03/2019,17.095,16.756,4.84,MEEHAN PEBBLES (16.76),4.087,4,M,1.3,6APM,
4,8,31.20000,300,HVL,R9,15/03/2019,17.276,16.767,2.31,UNDERWORLD RAMA (17.11),4.12875,7,M  C1,3.7,RWAPM,
3,5,31.10000,300,HVL,R3,18/03/2019,17.13,16.455,1.10,WINLOCK SQUINTS (16.99),4.045,4,S  C6,5.4,RWAPM,
2,7,31.10000,300,HVL,R11,22/03/2019,16.689,16.45,2.20,RUM DUM (16.54),4.007,4,M,10.1,6APM,
1,7,31.10000,311,CRN,R11,25/03/2019,18.451,18.18,1.26,FLASH LOGIE (18.54),10.107,21,M  C5  V21,1.8,6APM,
S,,,350,HVL,R5,15/04/2019,,19.124,-,EARLY SPECIAL (19.29),,,,0,5,
3,3,31.70000,300,HVL,R10,26/04/2019,17.13,16.944,0.57,ATLAS ANONYMOUS (17.09),4.0215,5,M,3.5,APM,
2,7,30.90000,300,HVL,R9,29/04/2019,17.035,16.691,1.01,INTER SANTINA (16.96),3.99,3,M  C6  SW,5.2,5,
7,5,31.00000,400,GEL,R3,03/05/2019,23.59,22.171,15.74,WEEPING ANGEL (22.49),8.825,57,M  C5,4.7,RW,
5,5,31.00000,400,WGL,R4,07/05/2019,23.314,22.555,9.07,SHEVCHENKO (22.68),8.63,55,M  C4,11,5,
S,,,300,HVL,R12,12/05/2019,,16.668,-,LOTTIE BISCOTTI (16.82),,,,0,5,
2,7,30.60000,300,HVL,R10,24/05/2019,16.819,16.786,0.47,WET AND WILD (16.79),3.93,1,M,4.9,APM,
5,8,30.50000,300,HVL,R2,27/05/2019,17.388,16.544,4.70,TRICKY TRON (17.06),4.0645,6,M  C5,2,5,
2,6,30.10000,300,HVL,R10,31/05/2019,17.086,16.821,2.80,STRAALJAGER (16.89),3.98175,2,M  C4,3.2,APM,
