Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
1,3,33.70000,400,BUL (Q),R3,13/01/2018,22.56,22.56,13.25,STELLA PARKER (23.50),,211,211,,QT,
2,7,33.30000,400,BUL,R1,22/01/2018,23,22.46,01.00,PENNYBACKER (22.92),,732,732,1.2,MH,
S,,,400,BUL,R1,27/01/2018,,22.52,-,MR. AUTOMATIC (22.65),,,,,MF,
1,2,33.70000,400,BUL,R1,17/03/2018,22.34,22.34,0.10,NERVE LIKA THIEF (22.35),,321,321,2.7,M,
1,3,33.70000,472,BUL,R4,24/03/2018,26.22,26.08,4.25,MYRNIONG MAGIC (26.51),10.04,111,111,1.9,5,
1,7,33.60000,472,BUL,R3,07/04/2018,26.31,26.27,3.50,WICKED QUALITY (26.55),,421,421,2.2,5,
1,5,33.50000,520,NOW,R5,16/04/2018,30.47,29.65,0.50,WICKED LEE (30.50),4.51,743,743,2.1,SH,
7,8,33.70000,520,NOW,R5,23/04/2018,31.84,29.72,25.50,GASCOIGNE (30.05),4.52,847,847,2.3,SSF,
1,3,33.00000,450,SHP,R9,20/09/2018,25.524,25.078,1.13,WINLOCK LUDACRIS (25.60),6.8395,652,M  C5  SW,5.2,RWH,
2,1,33.20000,450,SHP,R4,27/09/2018,25.098,24.998,1.43,CHARMED AN TAKEN (25.00),6.67,112,M  C2,3.9,RWF,
1,6,33.20000,525,MEP,R9,03/10/2018,30.296,30.254,0.99,STERLING ARCHER (30.37),5.09,1222,M  C1,3.4,RWH,
1,8,33.00000,450,BAL,R6,08/10/2018,25.184,25.184,1.94,WINLOCK LUDACRIS (25.32),6.6135,211,M,1.5,5,
1,4,33.20000,525,MEA,R4,13/10/2018,30.018,30.018,3.03,URINGA (30.23),5.04,1111,M  SW,3.8,RWF,
3,3,33.10000,460,GEL,R4,19/10/2018,25.558,25.213,1.33,SLINGSHOT HAMMER (25.38),6.557,664,M,3.8,SH,
5,3,33.30000,515,SAN,R11,25/10/2018,30.076,29.395,6.60,ZIPPING NITRO (29.61),5.1375,2224,M  C12  V14,2.8,5,
1,7,32.60000,485,HOR,R8,13/11/2018,27.16,27.16,3.79,OFF THE BIT (27.43),6.49,111,M  SW,1.5,X45,
3,3,33.00000,460,WGL,R8,20/11/2018,26.191,25.744,5.51,BURNOUT (25.81),6.69,432,S,2.1,X45,
2,1,32.70000,460,GEL,R6,23/11/2018,25.873,25.682,2.73,GREY GHOST (25.68),6.61175,222,M,2.2,5,
2,6,32.80000,450,BAL,R6,01/12/2018,25.137,24.956,1.41,DYNA PATTY (25.04),6.6175,322,M  C1  SW,9.9,SH,
7,4,33.50000,450,BAL,R5,08/12/2018,25.666,24.944,5.94,MY BRO KADE (25.25),6.55,267,M  C7  V0,8.3,S,
4,4,33.60000,520,SLE,R8,15/12/2018,29.762,29.061,1.90,AUDACIOUS POPPY (29.63),9.3735,212,S,2.7,SH,
2,7,33.30000,450,BAL,R6,19/12/2018,25.423,25.013,0.01,ZIPPING DHARMA (25.42),6.7335,443,M,3,X45,
3,4,33.40000,520,CRN,R6,24/12/2018,30.841,30.261,5.87,PURE WHITE EVIL (30.43),5.53675,4333,M  C1,2.9,5,
7,6,33.40000,460,GEL,R6,28/12/2018,26.405,25.444,13.73,BENALI (25.44),6.7645,577,M  W  C4,3.2,X45,
5,7,33.60000,460,WGL,R5,04/01/2019,26.838,25.48,19.40,ELEVATED (25.48),6.74375,666,M  C2,5.8,SH,
5,1,33.60000,440,SLE,R7,08/01/2019,25.433,24.867,3.37,SNOOP A LOOP (25.20),5.4175,355,S  C1,1.9,X45,
2,2,34.40000,350,HVL,R7,15/12/2019,19.538,19.042,7.09,SUPERIOR POWER (19.04),6.70675,4,M  C1,4.3,5,
