Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
1,5,32.40000,310,ACT (Q),R1,31/12/2017,18.32,18.32,1.50,ZULU SUNSET (18.43),,2,2,,QT,
A,1,,310,ACT (Q),R2,07/01/2018,,,-,,,,,,QT,
1,1,31.90000,440,ACT (Q),R2,14/01/2018,25.72,25.72,6.75,KENWAY (26.20),,21,21,,QT,
1,1,31.40000,440,ACT (Q),R1,21/01/2018,25.56,25.56,-,,,111,111,,QT,
2,3,32.30000,440,ACT (Q),R1,28/01/2018,25.71,25.71,0.05,BOGAN VILLA (25.71),,0,,,QT,
3,5,32.50000,400,BUL (Q),R2,10/02/2018,22.94,22.65,3.75,KNOCKOUT HERO (22.68),6.73,22,22,,QT,
2,7,32.00000,520,WPK (Q),R1,28/02/2018,30.4,30.1,3.50,TAKEN KING (30.15),5.7,33222,33222,,QT,
F,3,32.50000,520,WPK,R7,14/03/2018,,29.89,-,NANGAR JILL (30.55),,7,7,3.8,SH,
S,,,520,BGC,R2,04/06/2018,,30.21,-,TOO GOOD JOOG (30.27),,,,,MH,
1,6,32.10000,520,BGC,R1,18/06/2018,30.6,30.14,0.25,ALPHA RA (30.62),5.67,41,41,6,MH,
1,4,32.20000,520,BGC,R2,25/06/2018,30.29,30,0.50,CYNTHIA JOY (30.32),5.65,31,31,4,MF,
3,5,32.20000,520,BGC,R1,05/07/2018,30.72,29.81,3.00,DEJA VU ROCK (30.50),5.84,84,84,10.7,NNP,
1,8,32.10000,520,BGC,R1,12/07/2018,30.51,29.71,0.75,WILL EYE AM (30.56),5.81,64,64,10.6,NNP,
S,,,520,BGC,R2,16/07/2018,,30.07,-,BIG LITTLE LIES (30.47),,,,,NNP,
5,5,32.60000,520,BGC,R6,18/07/2018,30.81,29.84,13.75,SHOT CLOCK (29.84),5.71,65,65,6.3,5,
3,1,32.50000,520,BGC,R7,30/07/2018,30.54,29.84,5.50,QUITE SINCERE (30.15),5.69,53,53,1.6,5,
7,1,32.40000,520,BGC,R7,06/08/2018,30.51,29.93,6.75,PRECIOUS SAL (30.03),5.78,87,87,3.8,5H,
2,8,32.30000,520,LIS,R5,14/08/2018,30.22,29.95,3.75,ORWELLIAN (29.95),4.58,622,622,3.9,5,
S,,,520,LIS,R8,21/08/2018,,29.97,-,SPOOKIE MIDNIGHT (30.02),,,,,5,
5,4,33.00000,484,CAS,R6,31/08/2018,28.6,27.57,10.50,BAD NEIGHBOUR (27.86),2.92,865,865,3,5,
5,7,32.80000,520,LIS,R1,11/09/2018,30.19,29.85,4.75,FIRST FIRE (29.85),4.65,845,845,5,5,
2,3,32.00000,520,LIS,R5,18/09/2018,30.22,30.11,1.50,FERNANDO BLASTER (30.11),4.55,612,612,9.3,5H,
6,8,32.30000,520,LIS,R7,25/09/2018,30.4,29.74,9.25,FERNANDO BLASTER (29.74),4.56,646,646,16.9,5F,
3,6,31.80000,520,BGC,R4,04/10/2018,31,29.96,1.50,SNOWBALL CREED (30.89),5.79,86,86,7.5,5,
3,2,31.60000,520,BGC,R7,08/10/2018,30.45,29.79,9.25,RIO BRAVE (29.79),5.74,63,63,11,X45,
2,1,31.90000,520,CAN,R8,24/10/2018,30.61,29.73,5.75,BEE DEE (30.21),5.66,3222,Qc3c222h,2.5,N,
3,8,31.30000,520,CAN,R5,31/10/2018,30.65,30.14,5.75,HELLO I'M KEV (30.25),5.71,4333,S4cxc333,5.8,N,
5,4,31.30000,520,CAN,R5,07/11/2018,30.93,30.1,9.25,FEELIN' ALRIGHT (30.29),5.73,4334,Qc433c4c,11.4,N,
2,1,31.80000,520,CAN,R5,14/11/2018,30.38,30.06,1.75,OLLIE MACHINE (30.26),5.59,2111,Q2111,4.9,N,
4,4,32.10000,520,CAN,R6,21/11/2018,30.41,30.17,3.50,DANDALUP CASPER (30.17),5.63,3333,Mcccc3333,17.9,N,
S,,,520,CAN,R4,26/11/2018,,30.02,-,MOMENT TO JIVE (30.02),,,,,X45,
5,6,32.40000,520,CAN,R8,12/12/2018,31.03,30.09,12.00,KISS ME LINDA (30.19),5.67,5555,Mcc5cc55c5,12.8,N,
4,6,32.20000,520,CAN,R8,19/12/2018,30.66,30.07,8.25,WEST ON HAZEL (30.07),5.69,6544,Mcc6cgo544,18.8,N,
1,3,32.70000,520,CAN,R8,24/12/2018,30.62,30.43,0.75,AWESOME GRIT (30.68),5.83,5433,Mcc5c433,2.3,N,
S,,,405,MAN,R1,28/12/2018,,22.84,-,UNIVERSAL GAS (23.03),,,,,N,
5,7,33.00000,405,MAN,R7,01/01/2019,23.28,22.83,4.25,EVEREST MONELLI (22.97),6.82,76,S76cc,8.6,5,
3,1,32.80000,520,CAN,R5,07/01/2019,30.46,30.14,4.50,INCREDIBLE HERO (30.14),5.65,4221,M4c22c1,11.8,RW,
4,7,33.30000,520,CAN,R6,14/01/2019,30.72,30.37,5.00,HELLO I'M STEELO (30.37),5.65,4122,Mcc4c12c2,16,RW,
3,6,33.20000,405,MAN,R10,18/01/2019,23.14,22.7,5.75,WINIFRED MONELLI (22.74),6.78,33,M3c3c,10.3,5,
4,6,33.50000,520,CAN,R2,26/01/2019,30.94,29.75,11.00,JADE'S BLADE (30.17),5.58,2444,Mc2ccc444,22.3,5,
4,5,33.20000,520,CAN,R8,02/02/2019,30.34,29.54,4.75,SAVANNAH  ASH (30.00),5.63,3344,Mcc3344,21.7,X45,
1,1,32.80000,490,MAN,R6,08/02/2019,27.62,27.62,0.75,INCREDIBLE HERO (27.68),5.87,222,Q2c22  Sw,8.4,5,
3,6,32.90000,490,MAN,R8,12/02/2019,28.33,28.15,2.50,BALLISTIC BLUE (28.15),6.12,444,M4cc44xc,3.5,X45,
S,,,520,CAN,R12,16/02/2019,,29.43,-,GARBRANDT (30.40),,,,,X45,
1,2,32.50000,520,CAN,R5,27/02/2019,30.13,29.95,3.25,CANDY SHOP (30.36),5.58,2111,Q2111,1.8,RW,
3,2,32.90000,520,CAN,R4,06/03/2019,30.23,29.67,8.00,GARBRANDT (29.67),5.58,2222,M2222,4.3,5,
4,2,32.90000,490,MAN,R6,15/03/2019,28.1,27.45,6.00,ZOOM TUX (27.68),5.95,434,Mc4c34,2.3,X45H,
5,7,32.80000,520,CAN,R1,23/03/2019,30.55,29.62,9.00,JADE'S BLADE (29.92),5.74,6445,Sc6c445,6.3,5,
R,,,520,CAN,R2,30/03/2019,,29.66,-,WEST ON NESSY (30.20),,,,,5,
8,7,33.60000,520,CAN,R6,03/04/2019,30.82,29.96,10.25,SUNSET OCTAVIA (30.10),5.7,8888,Sc8csow888,22.6,X45,
8,6,33.30000,490,MAN,R6,16/04/2019,28.41,27.58,9.75,UNIVERSAL GAS (27.73),6.11,877,Sc8ccc7c7c,5.8,X45,
S,,,490,MAN,R1,03/05/2019,,27.56,-,BOOMERING (27.88),,,,,5,
1,4,33.30000,520,CAN,R8,15/05/2019,30.15,29.8,0.50,DANDALUP CASPER (30.18),5.56,2221,M222cc1,17.2,X45,
1,5,33.60000,490,MAN,R8,21/05/2019,27.78,27.74,1.50,KISS ME LINDA (27.89),5.93,222,M2cc22c,7.5,5,
S,,,520,CAN,R1,25/05/2019,,29.56,-,SUPER BLADE (30.43),,,,,5,
2=,1,33.40000,520,CAN,R6,08/06/2019,30.8,30.11,3.00,WESTDALE ANNE (30.59),5.57,3333,M3c333,7.5,5,
8,6,33.70000,520,CAN,R2,15/06/2019,30.85,29.93,9.25,MOSSIMO BALE (30.20),5.62,5666,S5ccxchir66c6h,11.9,5,
3,3,33.40000,490,MAN,R9,21/06/2019,27.83,27.49,4.75,CHIPS AND TRAINS (27.49),5.94,222,Mc222c,18.1,FFA,
8,8,33.80000,520,CAN,R2,29/06/2019,31.08,29.77,10.50,PURE PROJECT (30.34),5.61,4888,Mc4cxcxc8cc88,48,X45,
5,5,34.10000,520,CAN,R3,06/07/2019,30.44,29.59,8.50,PAGANONI (29.84),5.57,3222,M3c222,15.1,5,
2,5,33.70000,490,MAN,R8,12/07/2019,27.8,27.46,1.25,SUNSET ECHO (27.71),5.98,442,M4c4c2,8.5,X45,
6,7,33.90000,490,MAN,R8,19/07/2019,28.29,27.66,6.25,STARTER UP (27.85),6.1,677,M6goxc7c7,13.4,X45,
4,7,33.80000,490,MAN,R6,26/07/2019,28,27.31,4.50,WERNER BALE (27.68),6.08,774,Mcc7c74,20.4,X34,
1,1,33.70000,520,CAN,R6,31/07/2019,30.41,29.76,0.75,ZIPPING KRETCH (30.46),5.61,1111,Q1111  V,3.1,X45,
S,,,490,MAN,R7,09/08/2019,,27.68,-,HIT RECORD (27.68),,,,,FFA,
S,,,520,CAN,R9,14/08/2019,,29.76,-,FEELIN' ALRIGHT (30.23),,,,,FFA,
3,2,32.60000,515,APK,R11,05/09/2019,30.36,29.73,01.00,EXCITING TIMES (30.29),4.59,22233,22233,1.65,5,
3,7,33.10000,515,APK,R5,12/09/2019,30.39,29.5,2.00,DESTINI CAVALIER (30.24),4.56,75533,7C5533,18,5,
2,1,33.70000,515,APK,R10,19/09/2019,29.93,29.52,1.75,STAR ANISE (29.80),4.47,22112,22112,10,5,
2,7,33.80000,515,APK,R10,26/09/2019,30,29.19,0.75,COME ON ENZO (29.96),4.51,22222,22222,5.5,5,
1,1,34.00000,515,APK,R12,03/10/2019,29.8,29.35,2.50,VICTA CALEB (29.98),4.46,11111,11111,2.3,5,
5,4,34.10000,515,APK,R7,11/10/2019,30.12,29.4,5.25,RED ROCK (29.75),4.43,21115,21115,5,4,
7,7,34.20000,515,APK,R8,17/10/2019,30.58,29.84,3.75,SUPERSTAR CHASE (30.31),4.53,37777,3CSTBLD7777,11,X45,
6,6,34.50000,531,GAW,R8,29/10/2019,31.28,30.63,5.25,ALLINGA JESS (30.90),3.32,64456,64456,41,SH,
3,8,34.40000,531,GAW,R6,03/11/2019,31.16,30.56,6.25,BETTER DREAM (30.72),3.31,64443,6C4443,17,SH,
1,1,34.30000,515,APK,R5,07/11/2019,29.95,29.77,10.00,MODEST LEE (30.66),4.51,31111,31111SAMP,1.6,5,
1,2,34.40000,515,APK,R1,14/11/2019,29.9,29.76,0.75,BETTER DREAM (29.96),4.51,22111,22111,5,4,
4,8,34.50000,515,APK,R10,21/11/2019,30.55,29.74,11.50,COORONG LUCY (29.74),4.47,45444,4C5444,19,O,
3,1,34.80000,515,APK,R7,28/11/2019,29.92,29.51,01.00,AMERICAN MAN (29.84),4.45,31113,31113,7,O,
2,7,34.50000,515,APK,R8,05/12/2019,30.17,29.61,6.00,TWO TIMES TWICE (29.74),4.49,11222,11222,9,X345,
4,5,34.50000,515,SAP,R8,15/12/2019,30,29.33,3.86,ROCK ME GORGEOUS (29.73),5.18675,4323,M  C2,17.4,X45,
