Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
7,7,29.10000,461,HOB,R3,06/06/2019,29.11,26.04,43.75,FABULOUS BAROQUE (26.04),,0,B3 C2 HAMP - OS VNI,3.4,6,
1,3,28.70000,461,HOB (Q),R13,15/06/2019,26.12,25.89,4.00,ATLEY QUICK (26.40),5.1,0,,,S,
6,5,28.60000,461,HOB,R6,20/06/2019,26.63,25.81,8.50,SILVER MAN (26.03),,0,B C BAULK,3.3,S,
2,4,28.60000,461,HOB,R1,27/06/2019,25.97,25.73,0.75,STANLEY GORDON (25.92),,0,,3.2,6,
6,8,28.70000,461,HOB,R2,04/07/2019,26.76,25.72,8.75,MY DESIREE (26.15),,0,B2 C2,2.4,6,
1,3,28.70000,461,HOB,R1,11/07/2019,25.88,25.72,2.75,TWISTED REALITY (26.08),5,0,,3.7,6,
3,7,28.70000,515,LCN,R2,15/07/2019,30.22,29.73,3.50,CONNECTED (29.98),,0,B3 C,3.1,6,
1,5,28.90000,515,LCN,R3,22/07/2019,30.32,30.15,0.25,CONNECTED (30.34),4.98,0,SWAB,2.6,6,
4,2,28.90000,452,DEV,R1,30/07/2019,26.32,25.52,8.75,CONNECTED (25.71),,0,B4,1.45,6,
1,8,29.00000,452,DEV,R1,06/08/2019,25.77,25.64,5.50,HENABI KAVITA (26.16),8.04,0,XR ,2.9,6,
3,7,29.00000,461,HOB,R8,12/08/2019,26.1,25.64,2.00,CONNECTED (25.95),,0,B,3.4,5,
1,7,28.90000,340,HOB,R4,15/08/2019,19.18,19.18,5.25,GO SHORTY (19.55),5.09,0,,2.9,6,
1,1,29.20000,461,HOB,R4,22/08/2019,25.94,25.94,3.75,BORN JAMIE (26.20),5.06,0,,1.14,5,
2,8,29.40000,461,HOB,R6,29/08/2019,26,25.86,0.75,FRAMPTON (25.95),,0,B SWAB,6,S,
1,5,29.40000,461,HOB,R7,05/09/2019,25.93,25.7,3.50,BUCKLE UP NOAH (26.17),5.01,0,,1.75,4,
1,3,29.10000,461,HOB (Q),R10,14/09/2019,25.96,25.73,10.25,BLUE TWIST (26.69),5.01,0,,,S,
1,3,29.10000,461,HOB,R4,19/09/2019,25.82,25.71,4.25,DEVIL'S CORNER (26.11),5.04,0,B SWAB,1.4,S,
2,8,29.20000,461,HOB,R6,26/09/2019,25.82,25.56,0.05,FABULOUS BAROQUE (25.82),,0,,2.9,S,
3,6,28.40000,440,SLE,R6,01/12/2019,25.664,24.916,7.54,IMMEDIATE (25.14),5.34,123,M  C4,3.7,X45,
6,7,27.80000,515,SAP,R3,15/12/2019,30.602,29.33,10.90,ASTON PERIGNON (29.84),5.15,1556,M  C8,7.4,SH,
