Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
5,2,31.20000,440,SLE,R2,18/06/2017,25.568,24.53,13.71,ASTON MILEY (24.61),5.3175,344,M  C4,5,MH,
1,5,30.90000,440,SLE,R1,25/06/2017,25.116,24.624,2.33,OH NIKITA (25.28),5.36,111,M  SW,3.3,M,
3,2,31.10000,515,SAP,R11,02/07/2017,30.379,29.469,2.27,MARVELLOUS MIDGE (30.22),5.25,2222,M  C1,12.6,X67H,
1,1,31.90000,515,SAP,R4,09/07/2017,29.965,29.896,0.97,ZARA'S ENTITY (30.03),5.05,1111,M,12.1,X67,
2,2,32.30000,515,SAP,R4,16/07/2017,29.955,29.356,0.33,SHADY TEX (29.93),5.05,1111,Q  SW,2.2,X67H,
7,7,32.20000,515,SAN,R2,20/07/2017,31.086,29.457,23.27,ZARA'S ENTITY (29.46),5.3205,6657,M  C3,13,X67F,
1=,8,32.50000,515,SAN,R2,27/07/2017,29.842,29.267,2.93,DYNA DANNA (29.84),5.09,1111,M,7,6G,
3,5,32.70000,460,WGL,R7,01/08/2017,25.991,25.669,1.34,PETADALE (25.90),6.53,121,M  C2,25.8,SH,
8,4,32.80000,460,WGL,R8,06/08/2017,26.29,25.742,7.83,JIMMY NEWOB (25.74),6.5295,466,M  C1,30.8,SF,
2,7,32.80000,525,MEP,R8,16/08/2017,30.474,30.104,1.60,OSHKOSH EXPERT (30.36),5.14,1111,M  C2  SW,7.7,X45,
3,5,32.80000,525,MEA,R12,26/08/2017,30.807,30.006,4.44,EILY WEST (30.50),5.246,6443,M  C2,4.1,5,
5,3,32.80000,525,MEA,R12,02/09/2017,30.823,30.137,5.91,ROCKY RAVIOLI (30.41),5.17425,4333,M  C2,5.1,5,
7,6,32.90000,515,SAN,R6,10/09/2017,29.898,29.03,5.37,ROCKOON (29.52),5.1085,3,M,59.3,S,
4,3,33.30000,515,SAP,R10,17/09/2017,30.097,29.663,4.31,BERNARDO (29.80),5.08,1122,Q  C4,3,RWH,
1,3,33.60000,440,SLE,R11,24/09/2017,25.348,24.939,1.27,HUNDRED (25.44),5.285,231,M,2.6,5,
1,4,33.20000,440,SLE,R9,08/10/2017,25.142,24.937,2.44,QUICK FINANCE (25.31),5.36675,332,M  C1,2.5,S,
2,6,33.20000,525,MEP,R6,18/10/2017,30.54,30.129,1.10,TRUE TALENT (30.46),5.0725,2222,M  SW,15.9,SH,
4,7,33.20000,525,MEP,R8,25/10/2017,30.444,30.058,2.74,ORONSAY (30.25),5.077,2234,M  C1,6,X45,
2,5,33.50000,460,WGL,R8,31/10/2017,25.894,25.822,0.44,NANGAR BEAR (25.86),6.47,111,M  C4,14.5,X45,
2,4,33.50000,350,HVL,R6,05/11/2017,19.441,19.184,0.64,PRIME SUSPECT (19.40),6.65875,4,M  C3,4,5,
3,4,33.30000,350,HVL,R2,12/11/2017,19.532,19.213,3.29,VERACITY (19.30),6.8075,6,M  C1,2.4,SH,
5,4,33.40000,350,HVL,R8,19/11/2017,19.384,19.09,4.20,VITAL FORCE (19.09),6.618,6,M  C6,5.3,SF,
1,1,33.30000,390,BAL,R11,22/11/2017,21.898,21.86,0.80,TIGGERLONG NOSEY (21.95),8.31,11,Q,2.4,X45,
1,1,33.70000,400,WGL,R11,28/11/2017,22.616,22.616,5.93,WILLY MAYS HAYES (23.03),8.4625,21,M  SW,1.4,5,
2,2,34.00000,400,WGL,R9,05/12/2017,22.548,22.516,0.46,MANDELBAUM (22.52),8.4875,22,M,1.9,X34,
2,8,33.80000,450,BAL,R7,13/12/2017,25.529,25.082,4.19,IT'S A PARTY (25.24),6.54,112,M  C2,2.5,5H,
