Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
2,7,33.10000,450,SHP,R9,28/01/2019,26.37,25.427,11.80,TITANIUM BOLT (25.54),7.2775,642,M  C2,3.2,T3-RW,
4,4,33.20000,450,SHP,R4,04/02/2019,25.907,25.175,10.46,MAXIMUM KOBI (25.18),7.005,765,M  C4,17.5,T3-7,
R,,,450,SHP,R9,07/02/2019,,25.215,-,TITANIUM BOLT (25.40),,,,0,X67,
2,6,33.00000,350,HVL,R3,10/02/2019,19.701,19.079,1.84,LADY MAXIMUS (19.57),6.768,6,M,52.1,X67,
1,8,34.00000,350,HVL,R4,25/02/2019,19.542,19.279,0.07,ALL INN TYLER (19.55),6.69,1,M,4.7,X67,
1,6,34.50000,350,HVL,R4,10/03/2019,19.685,19.346,1.67,OZ WIZARD (19.80),6.79025,4,M  C2  SW,2,X67H,
3,5,34.40000,350,HVL,R4,17/03/2019,19.588,19.41,1.74,RUN FAST BONNIE (19.47),6.72425,5,M  C1,2.6,X67F,
6,1,34.80000,350,HVL,R7,14/06/2019,19.964,19.265,4.83,MASTER WINSLOW (19.63),6.772,4,M  C16,6.1,APM,
2,3,34.50000,350,HVL,R7,17/06/2019,19.422,19.337,1.21,LADY MIKADO (19.34),6.6475,2,M  C1,8.1,5,
7,1,35.10000,525,MEP,R11,26/06/2019,31.438,29.8,17.20,KINGSBRAE CAROL (30.23),5.3535,8677,M  C8,26.8,5H,
6,7,34.50000,515,SAP,R9,30/06/2019,30.338,29.341,7.21,ONE THRILL (29.83),5.237,6745,S,32.3,RW,
1,7,34.50000,450,BAL,R6,08/07/2019,25.954,25.597,0.87,BIG DANCE (26.02),6.912,543,M  C4  SW,5.4,RWAPM,
2,8,34.80000,515,SAP,R12,14/07/2019,30.521,29.404,0.80,FOXY MOLLY (30.47),5.2325,4432,M,23.4,5,
4,8,35.00000,350,HVL,R7,21/07/2019,19.658,19.068,1.70,KIREINA (19.54),6.76,6,M,4.6,5,
8,4,34.70000,500,BEN,R8,26/07/2019,29.1,28.305,10.29,NO VACANCY (28.38),7.0075,667,M  C6,27.2,5,
3,1,35.00000,515,SAP,R10,11/08/2019,30.209,29.589,1.69,MEEHAN POPPY (30.09),5.235,3334,M,9.4,5NPH,
1,5,34.60000,515,SAP,R7,18/08/2019,30.346,29.087,2.43,RED QUEEN (30.52),5.225,2332,S  C7,11.7,5F,
7,5,34.30000,500,BEN,R10,23/08/2019,28.595,28.038,3.13,KRAKEN PENNYS (28.38),6.9295,877,M  C6,37.9,SH,
1,5,34.30000,545,BAL,R5,28/08/2019,31.102,31.032,5.04,ABYSSAL (31.46),6.73,1111,M,14.8,5,
3,3,34.80000,595,SAP,R7,02/09/2019,34.991,34.448,5.24,HUNKAPAPA (34.62),9.5125,2333,M  W  C6,8.5,5,
8,1,35.50000,350,HVL,R5,20/10/2019,19.908,19.204,6.03,ROJO OLLIE (19.49),6.73625,7,M,5.8,5,
6,5,34.90000,460,GEL,R10,01/11/2019,26.131,25.687,6.34,FIRE LEGEND (25.69),6.7685,656,M,96.4,X45,
5,4,35.00000,525,MEP,R9,06/11/2019,30.737,29.817,3.61,OPTIMUS DUSTY (30.48),5.225,5666,M  C1,13.5,5,
6,6,34.70000,515,SAP,R6,10/11/2019,30.257,29.381,12.51,OAKVALE BEAUTY (29.38),5.33,7776,M  C4,37.5,X45,
5,6,34.90000,595,SAP,R6,17/11/2019,34.749,34.255,7.06,ELLA ENCHANTED (34.26),9.23,1124,M  C2,36.9,X45,
7,6,34.80000,595,SAP,R6,24/11/2019,35.482,34.544,13.40,TOURELLO (34.54),9.747,7667,M  C8,54.8,X45,
5,6,35.20000,350,HVL,R7,15/12/2019,19.782,19.042,10.57,SUPERIOR POWER (19.04),6.76625,7,M,24.6,5,
