Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
2,4,33.20000,300,HVL,R1,27/01/2019,17.103,16.706,2.94,WHAT'S HIS CAPER (16.90),4.0385,4,M  C4,12.9,M,
1,5,33.50000,300,HVL,R1,03/02/2019,16.705,16.368,4.86,TESTA GIRL (17.05),4.0035,2,M,1.5,M,
S,,,350,HVL,R1,06/02/2019,,18.855,-,STAR FAITH (19.52),,,,0,M,
5,5,33.50000,350,HVL,R3,10/02/2019,19.793,19.079,3.16,LADY MAXIMUS (19.57),6.6875,2,M  C5,5.9,X67,
7,7,33.70000,400,WGL,R3,14/02/2019,23.366,22.878,3.37,SUPERSTAR JESSIE (23.13),8.43925,48,M  W  C4  SW,5.3,7APM,
1,7,33.60000,300,HVL,R2,17/02/2019,17.066,16.28,1.51,SUPERSTAR JESSIE (17.17),4.006,4,M  C6,3.4,X67,
1,5,33.40000,300,HVL,R10,24/02/2019,16.778,16.347,3.50,TOBY SURE (17.02),4.036,4,M  SW,2.5,6G,
S,,,440,SLE,R8,28/02/2019,,24.907,-,KOITSENKO (25.29),,,,0,5,
1,6,33.90000,350,HVL,R7,03/03/2019,19.507,19.226,1.79,KEISHA'S BOY (19.63),6.65,1,M  C1,3.5,5,
4,5,33.80000,400,WGL,R12,08/03/2019,22.871,22.521,5.00,SERIOUS BOLT (22.52),8.32,12,M  C1,16.9,5,
S,,,440,SLE,R7,15/03/2019,,24.774,-,KARAKA (25.08),,,,0,5,
2,2,34.10000,300,HVL,R11,31/03/2019,16.885,16.6,0.60,MINDY'S GIRL (16.84),4.04,1,M  C1,2.2,RWH,
4,2,34.10000,350,HVL,R4,07/04/2019,19.569,18.988,4.99,TIGGA TOY (19.22),6.7,4,M,16.2,RWF,
4,5,33.90000,440,SLE,R7,12/04/2019,25.881,25.098,9.00,LUCKY TETRIS (25.25),5.32,223,M  C7,3.2,5,
1,4,33.60000,400,WGL,R11,16/04/2019,23.025,22.46,0.27,HAVING WORDS (23.04),8.47,11,M,6.2,RWH,
8,1,33.80000,400,WGL,R5,23/04/2019,23.255,22.479,11.09,FERNANDO'S BOY (22.48),8.56875,68,M  C4,16.6,RWF,
4,8,33.70000,300,HVL,R11,28/04/2019,17.012,16.799,3.03,RUM DUM (16.80),4.03,3,M  C4  SW,6.3,5,
3,2,33.80000,440,SLE,R5,03/05/2019,25.253,24.996,1.53,VELOCITY WHISPER (25.15),5.345,233,M,3.9,5,
4,6,33.90000,460,WGL,R6,07/05/2019,26.495,25.793,5.74,WHERE'S LOLA (26.09),6.7525,344,M,10.1,5,
2,2,33.90000,520,SLE,R11,11/05/2019,29.933,29.74,2.03,MAGIC MAYA (29.79),9.45,222,M,3.4,5,
8,2,34.20000,520,SLE,R8,17/05/2019,31.008,30.142,12.37,SELECT ALL (30.14),9.75,578,M  C1,6.2,X45,
8,1,33.70000,525,MEP,R5,29/05/2019,31.402,29.929,13.49,VALLETTA SKY (30.46),5.2925,6445,M  C6,5.7,5,
R,,,525,MEA,R5,01/06/2019,,29.732,-,SPEARHEAD (30.06),,,,0,5,
7,3,34.00000,460,WGL,R8,06/06/2019,26.861,26.046,11.64,TOONANG (26.05),6.5785,357,M  C7,4.2,T3-5,
7,7,33.70000,300,HVL,R4,09/06/2019,17.153,16.419,8.43,SPARKLE MOTION (16.56),4.0195,7,M  C4,12.8,SH,
2,2,33.90000,300,HVL,R9,23/06/2019,16.97,16.652,0.93,ZIPPING CAESAR (16.91),,,S  C1,3.8,5,
4,4,33.80000,311,CRN,R3,26/06/2019,18.826,17.729,6.56,SUPERIOR PAL (18.37),10.16,64,M  C5  SW,3.3,5NP,
5,6,34.10000,350,HVL,R8,01/07/2019,19.644,19.325,3.49,SHIRDALE TOM (19.40),6.766,5,M  C1,31.5,FFA,
6,4,33.70000,300,HVL,R11,07/07/2019,17.409,16.856,7.21,SPRITELY TOO (16.90),4.066,7,M  C8,6.1,5,
6,3,33.80000,400,WGL,R9,09/07/2019,23.142,22.636,5.56,ALMAPA BERISHA (22.75),8.6835,77,M  C4,35.3,RWH,
2,8,34.10000,350,HVL,R5,14/07/2019,19.702,19.08,0.29,GRACE INTENTION (19.68),6.7275,2,M  C1  SW,6.1,5,
4,4,34.40000,460,WGL,R8,18/07/2019,26.447,26.152,4.21,FINE FOR ME (26.15),6.6545,444,M  C2,6.5,T3-5,
