Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
2,3,32.70000,440,SLE,R1,25/08/2019,25.287,24.8,0.81,PRINCESS RACHMA (25.23),5.34,111,M,4.5,M,
3,4,33.00000,440,SLE,R1,01/09/2019,25.298,24.85,2.94,WHY NOT DOT (25.09),5.3325,322,M  C1,1.7,M,
4,2,32.60000,440,SLE,R4,08/09/2019,25.744,24.883,5.80,MAJOR MINTER (25.34),5.357,233,M  C2,4.4,MH,
1,4,32.80000,440,SLE,R3,15/09/2019,25.101,25.101,0.91,MACY LEE (25.17),5.23,111,Q,2.7,M,
3,5,33.00000,400,WGL,R9,22/10/2019,22.814,22.385,6.13,SILKY SUCCESS (22.39),8.4675,33,M  C1  SW,5,7,
2,6,33.00000,460,WGL,R4,29/10/2019,26.287,25.677,2.56,LOUFIE (26.11),6.53,111,M  C1,3.7,X67,
5,4,32.50000,515,SAP,R5,05/11/2019,31.513,29.49,19.24,NEW PUNCHLINE (30.17),5.16175,2445,M  C4  V7,7.7,X67,
3,3,33.30000,440,SLE,R3,08/12/2019,25.263,24.841,2.40,LOCKWOOD LAD (25.10),5.34,112,Q  C1,3.7,7,
1,1,33.20000,400,WGL,R4,13/12/2019,22.776,22.663,0.14,SKITTLE (22.79),8.39,11,M  C1  SW,2.9,X67,
3,7,33.20000,440,SLE,R9,15/12/2019,25.107,24.67,1.86,LOCKWOOD LAD (24.98),5.3545,312,M,5.7,X67H,
