Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
1,6,34.20000,450,SHP,R2,22/11/2018,25.208,25.152,5.53,CURSED (25.60),6.617,211,Q  SW,4.1,MH,
1,5,34.70000,450,SHP,R4,29/11/2018,25.153,25.153,11.91,TAT CHLOE (25.99),6.6475,211,M,2.5,MSF,
1,2,34.80000,450,SHP,R4,06/12/2018,25.303,25.192,1.83,EYE WILL REIGN (25.43),6.63,111,M  C1  SW,1.2,MF,
4,4,34.60000,525,MEA,R9,15/12/2018,30.356,29.898,3.81,DYNA BONNAY (30.09),5.24675,6544,M  C5,1.9,RW,
3,5,34.80000,525,MEA,R3,22/12/2018,30.282,29.686,3.17,PENTA ALLEN (30.06),5.13925,3122,M  C2,4.8,SH,
8,2,34.80000,525,MEA,R6,29/12/2018,30.992,29.691,15.67,FANTASTIC YANKEE (29.90),5.14425,4568,M  C4,13.9,SSF,
1,6,35.50000,500,BEN,R3,05/01/2019,28.256,28.256,0.36,DYBALA (28.28),6.57,111,M,2.6,RWH,
3,7,35.00000,500,BEN,R5,11/01/2019,28.554,28.193,5.16,KRAKEN DUST (28.19),6.8775,333,M  C1,1.9,RWF,
2,4,34.90000,450,BAL,R4,16/01/2019,25.471,24.853,1.20,CLARETOWN BEAU (25.39),6.825,443,M  C4  SW,1.6,RWH,
4,6,34.70000,450,BAL,R3,23/01/2019,25.507,25.108,5.70,WHISKEY RIOT (25.11),6.7225,344,M,11.4,RWF,
1,2,34.60000,450,BAL,R3,16/02/2019,25.063,24.951,3.23,MARCUS WILL (25.29),6.51,111,M  SW,1.9,RWH,
1,1,35.10000,500,BEN,R6,21/02/2019,28.206,28.189,2.87,HARRY'S MY NAME (28.41),6.6375,321,M,1.5,S,
1,1,34.50000,450,BAL,R5,27/02/2019,25.114,25.101,3.10,RIDE HIGH (25.33),6.57,111,M  SW,1.3,RWF,
2,1,34.50000,525,MEA,R3,02/03/2019,30.117,29.581,3.10,CRIMSON VIXEN (29.90),5.0675,3223,M  C1  SW,3.1,S,
7,7,34.20000,520,WPK,R6,10/04/2019,31.15,29.55,10.50,BOXCAR BELLA (30.41),5.66,67688,67688,5,SH,
3,8,33.90000,515,SAN,R2,18/04/2019,30,29.378,2.57,ASTON VALETTA (29.82),5.2825,4222,M  R,3.1,5H,
8,4,34.60000,515,SAN,R2,24/04/2019,30.155,29.33,9.34,AXEL FOOTLUCE (29.50),5.15375,5777,M  C2,5.5,5,
1,1,34.30000,390,SHP,R9,16/05/2019,22.02,21.964,2.06,NICKO EXPRESS (22.16),8.4075,31,M,1.3,5H,
1,5,34.80000,390,SHP,R4,23/05/2019,21.989,21.989,0.11,SPECKIE MCKEAN (22.00),8.43,11,Q  SW,1.8,5F,
2,4,34.80000,410,HOR,R9,28/05/2019,23.373,23.319,0.77,KNOCKOUT FANTASY (23.32),10.475,33,M,2.6,X45,
1,5,34.50000,485,HOR,R8,04/06/2019,27.388,27.351,4.51,,6.48,111,Q,2.4,5H,
3,3,34.20000,485,HOR,R8,11/06/2019,27.526,27.163,2.44,START A RIOT (27.36),6.64,222,M  C1,2.7,5F,
1,4,35.00000,350,HVL,R5,01/12/2019,19.279,19.21,0.29,MODERN ICON (19.30),6.565,2,M,4,5H,
5,1,35.00000,350,HVL,R9,08/12/2019,19.601,19.23,4.01,WAR CREEK (19.32),6.6985,5,M  C5,2.3,5F,
7,8,34.80000,425,BEN,R6,13/12/2019,24.275,23.652,8.47,MAX DYNAMO (23.68),6.6375,887,M  C8,2.5,X45,
