Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
7,8,37.80000,390,SHP,R9,27/08/2018,23.764,22.433,15.71,ATLANTIC JEWEL (22.66),9.0265,76,S  C5,3,M,
4,6,37.10000,390,BAL,R1,24/09/2018,23.314,22.414,2.57,BLACK SHARDAY (23.13),8.67,22,S  C5,3.9,M,
7,3,36.00000,390,SHP,R1,12/11/2018,23.202,22.106,11.60,LONDYN'S CHOICE (22.39),8.8545,76,S  C6,6.4,M,
1,6,36.20000,300,HVL,R1,23/11/2018,17.22,17.13,4.31,PANTHER LANE (17.52),4.147,2,S,2.9,M,
3,2,36.20000,300,HVL,R3,07/12/2018,17.075,16.621,6.24,CULLQUIN PANDA (16.64),4.1125,8,S  C1,2,7,
1,4,35.90000,350,HVL,R3,14/12/2018,19.729,19.23,0.90,MERL'S MICHU (19.79),6.732,3,M  C5  SW,7.3,X67,
1,6,36.20000,350,HVL,R5,04/03/2019,19.523,19.354,3.80,WOODY'S MY NAME (19.79),6.57,1,M,4,RWAPM,
1,5,36.30000,350,HVL,R11,08/03/2019,19.199,19.199,6.10,MERL'S MICHU (19.63),6.51,1,M  C1,2.4,APM,
3,8,36.50000,350,HVL,R5,24/03/2019,19.558,18.749,7.30,BLACK POCKET (19.05),6.7395,6,S  C1,2.5,5,
1,3,36.30000,350,HVL,R6,07/06/2019,19.714,19.446,0.63,SHIRDALE TOM (19.76),6.7675,3,M  C5  SW,1.1,APM,
5,2,36.70000,350,HVL,R6,14/06/2019,19.765,19.265,7.14,NORTH WIND (19.27),6.781,5,S  C4,3,APM,
3,4,35.90000,350,HVL,R9,05/07/2019,19.74,19.334,2.73,IT'S ALL OVER (19.55),6.665,2,M,3.2,APM,
5,7,36.00000,350,HVL,R8,12/07/2019,20.31,19.537,11.04,GEHRIG (19.54),6.85125,7,M  C3,2.5,APM,
3,1,36.40000,350,HVL,R7,21/07/2019,19.651,19.068,1.60,KIREINA (19.54),6.6725,2,M  C4,6.3,5,
1,4,35.90000,350,HVL,R6,09/08/2019,19.606,19.102,2.53,KAYLIN (19.78),6.56,1,M  C1,3,APM,
6,4,35.90000,350,HVL,R5,26/08/2019,19.83,19.352,4.91,AYIA SOPHIA (19.49),6.69925,4,M  C2  SW,2.6,5H,
5,3,36.00000,350,HVL,R10,01/09/2019,19.807,18.939,10.60,EMERLEY EXPRESS (19.07),6.7675,5,M  C4,10.3,X45,
3,4,36.10000,350,HVL,R8,13/09/2019,19.769,19.647,1.74,TIKI MONTEYA (19.65),6.6655,4,M  C2,4.2,T3-5,
1,3,36.40000,350,HVL,R6,27/09/2019,19.408,19.342,4.17,PRIMA MIKADO (19.70),6.5,1,M,2.2,T3-5,
S,,,350,HVL,R6,04/11/2019,,19.225,-,SOLAR CHARGE (19.61),,,V3,0,5,
5,6,36.50000,350,HVL,R11,08/12/2019,19.802,19.23,4.43,AUDACIOUS GRACE (19.49),6.70625,5,M  C1,5.8,5,
3,5,36.80000,350,HVL,R7,15/12/2019,19.566,19.042,7.49,SUPERIOR POWER (19.04),6.5475,2,M,11.9,5,
