Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
5,8,26.80000,515,SAP,R4,12/05/2019,30.334,29.598,4.56,DRIFTIN' AWAY (30.02),5.455,6665,S,14.7,MH,
4,5,26.30000,425,BEN,R4,28/06/2019,24.618,23.698,10.11,SO THEY SAY (23.91),6.94625,744,S  R,20,MH,
3,8,26.30000,515,SAP,R2,07/07/2019,30.321,29.801,4.16,MIDNIGHT TURBO (30.03),5.40875,8555,S,19.7,MH,
6,7,26.20000,515,SAN,R1,11/07/2019,30.735,29.3,15.17,ASTON CHANDON (29.67),5.36925,7666,M  C11  V7,54.8,MF,
6,7,26.70000,515,SAP,R1,21/07/2019,30.487,29.292,11.06,WEBLEC EAGLE (29.71),5.2695,4777,M  W  C1,11.1,M,
6,6,26.80000,400,GEL,R1,26/07/2019,23.798,22.385,12.14,GINNY WEASLEY (22.95),8.9355,86,S  C1,6.5,MH,
2,5,26.70000,515,SAP,R9,04/08/2019,30.009,29.349,3.79,SHANLYN HAVEN (29.74),5.18,5655,M  C2,39.1,MH,
5,8,26.40000,515,SAN,R2,09/08/2019,30.485,29.515,10.63,BLUE MASCARA (29.74),5.225,4888,S  C8,33.3,MF,
3,6,26.70000,595,SAP,R3,18/08/2019,34.924,34.561,5.19,PUSH (34.56),9.5875,5554,S  C6,3.8,N7,
3,3,26.90000,650,WBL,R5,29/08/2019,38.047,37.626,6.01,BLACK CANVAS (37.63),17.43,112,Q,5.4,RW,
4,4,27.00000,600,MEP,R4,04/09/2019,34.967,34.648,2.64,PUSH (34.78),9.407,5554,M  C1,7.4,N7,
4,6,27.00000,680,WGL,R3,10/09/2019,39.945,39.146,11.41,SPEEDY EVIE (39.15),18.5275,233,M  C1,10.5,RW,
2,6,27.50000,400,GEL,R10,20/09/2019,22.69,22.331,0.34,LAP IT UP (22.67),8.45,11,M  C1,4.4,MH,
3,2,27.70000,400,GEL,R3,27/09/2019,22.758,22.362,5.66,WALLBANGER (22.36),8.7125,33,Q,24.5,MF,
2,2,28.00000,460,GEL,R7,04/10/2019,26.086,25.607,3.14,MEPUNGA MAGGIE (25.87),6.812,773,S,58.4,SH,
8,4,27.90000,460,GEL,R6,10/10/2019,26.215,25.439,11.09,MEPUNGA ISLA (25.44),6.867,878,S,82.9,SF,
1,5,28.20000,515,SAP,R9,20/10/2019,29.875,29.554,0.19,TOMMY LAVA (29.89),5.2725,2222,M,2,M,
1,1,28.10000,515,SAP,R10,27/10/2019,30.006,29.586,3.01,EARN THE FRANK (30.22),5.2805,4221,M  C1,2.6,7,
2,2,28.10000,525,MEA,R1,04/11/2019,30.5,29.858,2.53,MRS. SHARP (30.32),5.2175,4343,S  C5,12.4,6G,
2,5,28.00000,525,MEA,R2,09/11/2019,30.444,29.736,4.69,GOLDEN NIGHT (30.12),5.32,7663,M  C4,25.8,RW,
1,7,28.50000,600,MEP,R5,13/11/2019,34.913,34.529,2.27,BLAZING HYPE (35.07),9.132,3111,M,6.8,RWH,
5,2,28.20000,600,MEA,R2,23/11/2019,35.281,34.28,14.30,WEBLEC EAGLE (34.28),9.4225,7555,M  C9,13.8,RWF,
6,7,28.30000,525,MEA,R11,30/11/2019,30.894,29.786,12.50,MAS PLUM JAM (30.02),5.2295,5655,M  C5,37.4,5,
3,1,28.60000,515,SAN,R11,05/12/2019,30.042,29.453,5.46,BUSH BLOSSOM (29.66),5.206,6454,M  C1,14.8,5,
7,4,28.90000,515,SAP,R4,15/12/2019,30.215,29.33,7.89,EXTRA SPEED (29.66),5.195,5777,M  C9,29.8,SH,
-,7,,595,SAN,R3,19/12/2019,,,-,,,,,,X45,
