Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
7,1,25.70000,525,MEP,R2,11/09/2019,31.714,29.929,17.01,TRIPLE DOUBLE (30.52),5.16,3456,M  C8,7.4,MH,
5,7,25.80000,440,SLE,R3,22/09/2019,26.017,24.78,7.69,SPINNER HOOK (25.48),5.422,345,M  C1,19.9,M,
5,8,26.30000,440,SLE,R3,04/10/2019,25.725,24.954,6.21,PIRATES PATCH (25.29),5.645,555,M  C4,18.5,MH,
7,6,26.10000,440,SLE,R2,20/10/2019,26.197,25.027,11.47,ONCE ONLY (25.39),5.509,577,M  C4,16.8,MH,
1,4,26.40000,440,SLE,R4,03/11/2019,25.261,24.828,3.49,DR. WOODIE (25.51),5.28,111,Q,11.1,MH,
7,5,26.40000,440,SLE,R3,10/11/2019,25.844,24.899,6.57,QUICK PAWS (25.38),5.325,266,M  C4,39.5,MF,
S,,,440,SLE,R4,17/11/2019,,24.857,-,MATILDA HOOK (24.98),,,,0,X67H,
3,8,26.80000,440,SLE,R9,01/12/2019,25.83,24.916,4.30,CRAZY HAPPY (25.53),5.533,733,M,9.8,7,
4,8,26.80000,440,SLE,R2,08/12/2019,25.595,24.841,5.54,JAYVILLE SLICK (25.21),5.36,244,M  C5,6.2,7,
R,,,440,SLE,R4,15/12/2019,,24.67,-,STIRLING LIGHTS (24.78),,,,0,X67H,
-,2,,311,CRN,R4,18/12/2019,,,-,,,,,,X67,
