Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
4,7,24.20000,311,CRN,R1,28/08/2019,18.63,17.753,3.30,CRISTALLE BLUE (18.40),10.0725,34,M  C4,6,M,
5,3,24.30000,311,CRN,R2,04/09/2019,18.602,17.725,10.19,COUGHLIN'S LAW (17.89),9.9825,34,M  W  C4,8.8,M,
2,7,24.00000,410,HOR,R1,10/09/2019,24.145,23.233,11.19,CYCLONE FERGUS (23.36),10.715,22,M,10.6,M,
6,7,24.20000,410,HOR,R1,17/09/2019,24.291,23.18,7.89,WHITE DARKNESS (23.74),10.69425,55,M,8.8,M,
8,7,24.20000,410,HOR,R2,24/09/2019,24.349,23.274,9.60,COME ON SERENITY (23.68),10.89375,67,S,20.3,M,
R,,,311,CRN,R1,14/10/2019,,17.936,-,CYCLONE RHONDA (18.15),,,,0,T3-M,
2,8,24.80000,400,WGL,R2,18/10/2019,23.138,22.952,0.73,BEARING GOLD (23.09),8.33,11,M,3.9,T3-M,
S,,,390,BAL,R1,28/10/2019,,22.234,-,SLINGSHOT SPIRIT (22.46),,,,0,T3-M,
2,3,25.30000,400,WGL,R1,31/10/2019,23.112,22.746,0.20,DARNUM DOZER (23.10),8.33,11,M  C1,3,T3-M,
4,6,26.10000,400,WGL,R2,07/11/2019,23.598,22.936,6.90,FIDELIA (23.12),8.605,54,M  W  V0,1.8,T3-M,
4,6,25.70000,311,CRN,R1,11/11/2019,18.812,17.97,0.60,BRAEMAR TATIANA (18.77),10.23,3,M  C1  SW,3.3,T3-M,
2,2,25.70000,300,HVL,R1,18/11/2019,17.065,16.606,0.93,ONE EYED BANDIT (17.00),3.99,1,Q,3.3,M,
2,3,25.50000,300,HVL,R3,22/11/2019,17.472,16.804,0.40,MAGIC SHOUT (17.44),4.027,2,M  C6,1.9,T3-M,
1,8,25.60000,300,HVL,R2,29/11/2019,17.087,16.84,1.13,BANJO GLITTER (17.17),3.975,2,M,2.9,T3-M,
2,4,25.80000,300,HVL,R3,06/12/2019,17.292,16.77,1.33,SHIFTY (17.20),4.0035,2,M,3,T3-7,
5,6,25.80000,300,HVL,R2,15/12/2019,17.505,16.34,8.00,FLASH PAWS (16.95),4.0825,6,M  C4,10,X67,
S,,,300,HVL,R9,16/12/2019,,,-,TINKER CHUCK (17.17),,,,,X67,
