Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
6,8,31.20000,311,CRN,R10,22/05/2019,18.339,17.723,3.83,COOLAN FLASH (18.07),9.77175,24,M  C2,3.9,X45,
S,,,400,GEL,R11,31/05/2019,,22.446,-,ASTON SULTAN (22.45),,,,0,5,
3,8,30.70000,400,WGL,R12,11/06/2019,22.929,22.548,5.44,HUSKY BEATLE (22.55),8.3225,23,M  C1,6.8,5,
1,8,30.90000,390,BAL,R3,19/06/2019,22.305,21.969,0.37,OMINOUS WARNING (22.33),8.35,12,M,6.6,5,
5,2,30.70000,440,SLE,R12,23/06/2019,25.66,24.911,9.81,VELOCITY DORY (24.97),5.304,357,M  W  C4,5.7,RWH,
4,4,30.70000,350,HVL,R5,07/07/2019,19.504,19.258,3.19,AGENT LAYLAN (19.28),6.58,2,M  C1  SW,24.7,SH,
2,4,31.20000,350,HVL,R7,14/07/2019,19.592,19.08,2.09,GOTTA PLACE (19.45),6.59175,2,S  C1,3.4,5,
5,6,30.80000,311,CRN,R10,31/07/2019,18.279,17.717,6.53,CRANBERRY MISS (17.82),9.7125,25,Q  C5,5.9,5,
2,8,31.00000,311,CRN,R10,07/08/2019,17.97,17.674,1.84,INTER MIMI (17.84),9.79,22,M,5.8,5,
5,7,31.00000,425,BEN,R9,16/08/2019,24.506,24.03,6.29,MR. FROST (24.07),6.6275,324,M  C1,4,RWH,
2,2,30.70000,425,BEN,R11,23/08/2019,24.108,23.627,0.93,TROUPER (24.04),6.5375,211,M,6.4,5,
3,5,30.60000,440,SLE,R9,01/09/2019,25.517,24.85,3.44,ASTON REINE (25.28),5.545,222,M  C4,3,RW,
6,3,30.80000,440,SLE,R7,08/09/2019,25.853,24.883,9.17,FERNANDO'S BOY (25.21),5.2975,256,M  C4,3.9,5,
3,6,30.80000,440,SLE,R8,15/09/2019,25.492,25.101,1.36,TWICE BLESSED (25.40),5.574,433,M  W,3.9,RWH,
7,3,31.00000,440,SLE,R6,22/09/2019,25.504,24.78,4.44,SO THEY SAY (25.19),5.3825,436,M,4.8,RWF,
S,,,400,WGL,R7,26/09/2019,,22.578,-,PRINCESS AMERICA (22.79),,,,0,T3-5,
1,7,31.50000,400,WGL,R9,18/10/2019,23.151,22.952,0.06,TERRAH ROUND (23.16),8.425,32,S,1.9,T3-5,
5,2,31.10000,400,WGL,R11,22/10/2019,23.175,22.385,4.91,PAISLEY (22.83),8.6075,45,M  C5,9.2,5,
5,2,31.00000,440,SLE,R12,27/10/2019,25.915,24.758,8.04,ZIPPING POPPY (25.35),5.409,455,M  C4,3.7,5,
8,3,31.30000,400,WGL,R12,01/11/2019,23.446,22.119,10.80,CRICKETS DASH (22.69),8.8075,78,M  W  C4,28.1,5,
3,1,31.30000,400,WGL,R12,08/11/2019,23.127,22.696,4.30,IT'S A DRAMA (22.83),8.62,33,M  C4  SW,13.3,5,
1,6,31.40000,311,CRN,R6,11/11/2019,18.12,17.97,0.75,LUCAS ROSE (18.17),9.96,23,M  C5  SW,4.3,T3-5,
1,6,31.30000,400,WGL,R10,14/11/2019,22.874,22.77,1.53,SHAUN JOHN (22.98),8.5125,33,M  C5,4.2,T3-5,
7,6,31.40000,400,WGL,R12,19/11/2019,23.482,22.533,9.93,SHANLYN GEORGIE (22.79),8.633,78,M  W  C4,10.1,5,
3,2,31.50000,311,CRN,R10,27/11/2019,17.959,17.671,4.11,KRAKEN JACKI (17.67),9.855,44,M  C1,12.8,X45,
R,,,450,BAL,R8,04/12/2019,,25.169,-,CAVERNANDO (25.38),,,,0,X45,
R,,,440,SLE,R11,08/12/2019,,24.841,-,ICE COOL KAEDYN (24.84),,,,0,5H,
8,6,31.50000,440,SLE,R11,15/12/2019,25.676,24.67,14.37,SLINGSHOT PRINCE (24.67),5.4025,488,M  C5,45.3,5,
-,3,,311,CRN,R7,18/12/2019,,,-,,,,,,X45,
