Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
8,8,35.20000,400,GEL,R3,18/05/2018,23.939,22.329,14.20,LILY BOSWELL (22.95),8.947,78,S  W,7.9,MH,
4,4,34.90000,400,GEL,R11,29/05/2018,23.712,22.417,5.76,MAXIMUM BREW (22.72),8.8595,77,S  W,27.5,M,
8,8,34.70000,390,BAL,R1,04/06/2018,23.395,22.356,13.80,ZAMBORA LORD (22.43),8.881,88,S  W  C4,17.4,M,
8,3,34.80000,400,GEL,R1,07/06/2018,24.634,22.567,23.67,THREE TOOTS (22.98),8.7935,58,S  C7,51.6,T3-M,
1,1,34.90000,460,GEL,R2,17/07/2018,26.293,26.293,1.97,LIMBURG WILL (26.43),6.76,111,M  C1  SW,7.2,M,
S,,,450,SHP,R4,06/08/2018,,25.744,-,FAWN REGRETS (26.20),,,,0,T3-7,
3,7,35.10000,460,GEL,R5,17/08/2018,26.353,25.62,3.16,PLAY THAT SONG (26.13),6.6225,211,M  W  C1,30.2,X67,
R,,,450,BAL,R4,22/08/2018,,25.16,-,LINDY BOP (25.81),,,,0,X67,
3,4,35.40000,450,BAL,R5,23/08/2018,25.884,25.5,4.76,YOPPI ALLEN (25.55),6.76,222,M  C2,6.3,RWAPM,
8,4,35.60000,460,GEL,R5,28/08/2018,26.93,25.896,5.90,TANKALICIOUS (26.52),6.7475,468,M  C9,3.4,7,
S,,,410,HOR,R4,31/08/2018,,23.369,-,FERNANDO'S FLARE (23.67),,,,0,RW,
4,3,35.10000,400,GEL,R3,21/09/2018,23.149,22.581,4.17,DUSKY DOMINANCE (22.86),8.66675,55,S  W  C1,7.9,7,
S,,,525,MEP,R3,26/09/2018,,30.166,-,MIYAGI MAGIC (30.26),,,,0,X67H,
2,6,35.60000,450,BAL,R5,26/11/2018,26.004,25.399,6.26,CRUISING BETTY (25.57),6.857,632,S,2.5,7,
1,2,35.40000,400,GEL,R4,04/12/2018,22.967,22.751,2.76,BOSTON QUAY (23.16),8.6025,21,M  C4  SW,2.3,T3-7,
8,3,35.30000,450,BAL,R2,08/12/2018,26.517,24.944,15.26,BLISTERING (25.45),6.853,788,M  C15,27.9,RW,
5,8,35.20000,460,GEL,R5,14/12/2018,26.252,25.82,6.17,MR. CASHWAY (25.82),6.775,424,S,6.2,X67,
2,2,35.40000,460,GEL,R4,18/12/2018,26.217,25.875,1.63,GRAPHIC PRINT (26.10),6.721,322,M  C1,8,X67,
2,8,34.60000,390,WBL,R9,29/12/2018,22.501,22.071,0.67,DYNAMIC ROSS (22.45),8.56,11,M  W,3.3,RW,
2,7,34.30000,450,WBL,R5,08/01/2019,25.647,25.432,3.07,BOSTON QUAY (25.43),6.7275,22,M,4,X67,
1,7,34.00000,400,GEL,R2,18/01/2019,22.624,22.434,0.14,MIGHTY MAX GONE (22.63),8.54,23,M  C1  SW,10.2,X67H,
4,3,34.10000,400,GEL,R9,25/01/2019,23.069,22.152,8.46,MIGHTY MAX GONE (22.48),8.875,65,M  C1,11.2,X67F,
2,1,34.50000,350,HVL,R7,06/02/2019,19.352,18.855,2.60,MO DANIHER (19.17),6.625,4,S  W  C1,5.7,5,
