Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
3,7,30.10000,525,MEP,R3,01/11/2017,30.675,30.091,4.64,DYNA CARNIE (30.35),5.415,6643,M  C9,3.3,MH,
S,,,515,SAP,R3,07/11/2017,,29.506,-,WATER COLOUR (29.99),,,,0,M,
5,4,30.50000,520,CRN,R3,22/11/2017,31.366,30.247,9.13,RATAJKOWSKI (30.73),5.79,6875,M  C5,1.6,MH,
4,1,30.20000,520,CRN,R3,29/11/2017,31.134,30.157,13.96,MY REDEEMER (30.16),5.9865,8877,S  W,4.3,MSF,
6,4,30.10000,520,CRN,R4,06/12/2017,31.644,30.267,19.67,MY REDEEMER (30.27),5.838,8888,M  W,24.1,MF,
2,2,30.50000,500,BEN,R2,22/12/2017,28.729,28.347,3.87,ZIPPING NITRO (28.46),7.0625,452,M  W  C1,9,MH,
4,5,30.30000,500,BEN,R4,29/12/2017,28.775,28.327,4.91,ZIPPING NITRO (28.43),7.081,875,S  W,6.8,MF,
R,,,600,MEP,R4,03/01/2018,,34.8,-,GOOD LUCK MICK (35.11),,,,0,RW,
6,7,30.50000,460,GEL,R1,19/01/2018,26.678,25.854,1.60,NO MORE SISCO (26.57),7.10925,885,S,3.5,M,
3,7,29.90000,485,HOR,R4,23/01/2018,28.197,27.329,9.36,JUST NIMBLE IT (27.54),7.0575,655,M  C5,8.8,RW,
7,7,30.20000,515,SAP,R3,04/03/2018,31.421,29.428,25.24,DYNA PATTY (29.65),5.307,5887,M,22.1,MH,
6,7,30.20000,650,SHP,R5,19/03/2018,38.57,37.941,8.99,ZELEMAR JIM (37.94),18.495,7788,M  V3,2.9,RW,
2,5,31.20000,545,BAL,R2,14/05/2018,31.712,31.302,5.86,BLUE HAZARD (31.30),7.479,8877,M  C5,3.1,T3-M,
2,4,30.80000,485,HOR,R2,29/05/2018,27.834,27.545,2.09,OOPS A DAISY (27.69),6.85375,753,M  C5,5.9,M,
1,1,31.20000,485,HOR,R3,05/06/2018,27.582,27.316,0.69,CLOSE ENOUGH (27.63),6.7525,654,S  W  C4,3.1,M,
2,2,31.20000,595,SAP,R9,10/06/2018,34.473,34.312,2.30,UNMISTAKABLE (34.31),9.8175,5632,M  W  C10,2.4,X67,
1,1,31.30000,600,MEP,R4,20/06/2018,35.01,34.545,3.56,SPARKLING JEWEL (35.26),9.4775,4443,M  C4  SW,1.4,N7,
3,2,31.50000,650,SHP,R8,28/06/2018,37.628,37.011,8.81,DYNA CHANCER (37.01),17.99,5555,M  C2,21.1,S,
1,7,31.00000,650,SLE,R5,15/07/2018,37.172,37.172,6.34,BOLTA NEVEELK (37.62),6.455,4521,S  C1  SW,5.5,RW,
1,4,31.70000,650,SHP,R4,19/07/2018,37.138,37.138,13.51,MISS SWEET PEA (38.08),17.765,2211,M  C5  SW,1.7,RW,
1,2,31.60000,660,BAL,R3,01/08/2018,37.949,37.949,7.79,MIDNIGHT MYSTERY (38.49),13.4625,8831,M  C4  SW,1.3,RW,
