Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
1,2,34.80000,350,HVL,R4,23/11/2018,19.91,19.719,2.16,BRING THE SPRING (20.06),6.805,3,S  C1,4.9,M,
6,4,34.70000,425,BEN,R3,30/11/2018,24.998,23.71,15.87,DYBALA (23.89),6.6875,576,M  C5,13.4,X67,
3,8,34.20000,300,HVL,R3,16/12/2018,16.912,16.597,4.50,SUPERIOR SAM (16.60),4.01,4,M,7.1,7,
1,3,34.60000,300,HVL,R4,18/01/2019,16.846,16.687,4.14,SMASH HIT (17.14),4.03,3,M  C1,1.8,7,
3,2,34.60000,350,HVL,R3,27/01/2019,19.58,18.928,1.27,ROJO OLLIE (19.49),6.7825,5,M  C8,2.7,X67H,
4,4,34.10000,390,BAL,R2,30/01/2019,22.725,22.129,7.29,WINLOCK NEWBOLT (22.22),8.59,44,M  C4  SW,9.2,X67H,
3,6,34.20000,350,HVL,R5,03/02/2019,19.436,19.08,4.93,GLOBAL IMPACT (19.09),6.7185,6,M  C2,25.1,X67F,
5,8,34.90000,390,BAL,R9,06/02/2019,22.906,22.039,5.81,DYNA ACACIA (22.50),8.7705,76,S  C4,5.7,X67F,
2,6,34.40000,390,BAL,R6,18/02/2019,22.574,22.188,3.80,ONE BREW (22.31),8.71875,62,M  C4,2.5,6G,
1,7,33.90000,300,HVL,R9,22/02/2019,16.703,16.677,10.83,BRUREE BOY (17.46),3.9735,2,M  C4  SW,2,6G,
1,6,33.90000,300,HVL,R2,25/02/2019,16.635,16.626,1.53,SHIRDALE CASEY (16.74),4.01,2,M  C5,1.2,X67,
S,,,350,HVL,R6,17/03/2019,,19.41,-,PIRIFORMIS (19.60),,,,0,5,
S,,,300,HVL,R10,24/05/2019,,16.786,-,WET AND WILD (16.79),,,,0,APM,
3,7,33.60000,300,HVL,R9,09/06/2019,16.592,16.419,1.51,AGENT LAYLAN (16.49),3.93425,3,M,6.2,SH,
N,1,33.90000,300,HVL,R6,16/06/2019,,16.762,-,,,,M,16,SF,
1,6,33.90000,300,HVL,R10,23/06/2019,16.652,16.652,3.43,NEW ENGLAND (16.89),6.56,1,M,1.4,5,
3,3,33.90000,450,WBL,R6,27/06/2019,25.752,25.231,7.34,ASTON NINJA (25.24),6.707,433,M  W  C1,8.5,X45,
1,7,33.70000,350,HVL,R7,01/07/2019,19.368,19.325,4.10,STARFACE (19.66),6.68,1,M,1.3,5,
5,2,34.00000,350,HVL,R7,07/07/2019,19.857,19.258,8.56,FERNANDO DRUMS (19.26),6.73375,6,M  C4,6.9,SH,
2,2,33.80000,450,WBL,R6,11/07/2019,25.641,25.449,0.50,DON'T TELL PAPPA (25.61),6.7575,211,M,4,5,
3,2,34.00000,300,HVL,R9,14/07/2019,16.7,16.514,2.66,PETER GALO (16.51),3.97875,6,M  C1,12.5,X34,
3,1,33.60000,450,SHP,R7,18/07/2019,25.797,25.226,5.60,GOTTA PLACE (25.41),6.731,532,M  C5,7.3,5,
4,2,33.80000,350,HVL,R9,21/07/2019,19.371,19.068,4.33,PETER GALO (19.07),6.6335,4,M  C5,29.5,FFA,
3,7,33.80000,350,HVL,R5,28/07/2019,19.634,18.962,0.51,ZIPPING BENNY (19.60),6.744,7,M  C1,2.8,5,
2,2,33.10000,410,HOR,R10,13/08/2019,23.677,23.149,4.77,ATLAS ANONYMOUS (23.34),10.6125,34,M  W  C5,2.4,5,
1,1,33.00000,390,BAL,R11,21/08/2019,22.49,22.378,2.89,ITCHING TO GO (22.69),8.47175,21,M  C1,1.9,5,
3,2,32.80000,410,HOR,R11,27/08/2019,23.971,23.426,7.66,KRAKEN BUSTER (23.44),10.8375,33,M  C4,7.3,5,
3,1,33.00000,300,HVL,R11,01/09/2019,16.618,16.385,3.33,LEICA CALI KING (16.39),4.01625,6,M  C4,7.5,FFA,
6,5,33.00000,450,BAL,R8,04/09/2019,25.903,25.297,7.67,INTER SANTINA (25.37),6.72175,567,S  C4,7.5,X45,
2,7,33.70000,350,HVL,R5,08/09/2019,19.466,18.912,6.00,FERNANDO DRUMS (19.05),6.73175,5,M  SW,5.8,5H,
3,4,33.30000,350,HVL,R8,17/09/2019,19.995,19.424,1.81,SIMPLY SMARTER (19.87),6.82825,7,M  C1,11.9,5F,
3,3,33.60000,410,HOR,R9,24/09/2019,23.392,23.274,0.97,GO PAPPA GO (23.32),10.4025,33,M  C1,2.4,5,
1,3,33.60000,350,HVL,R6,29/09/2019,19.507,19.447,1.51,PERCY'S CURSE (19.61),6.655,2,M  C1,7.8,X45,
4,4,33.30000,400,GEL,R12,04/10/2019,23.213,22.618,3.56,DRIFTIN' AWAY (22.96),8.5785,44,M  C1,4.1,X45,
S,,,425,BEN,R5,05/10/2019,,23.967,-,SPECIAL KIRST (24.04),,,,0,X45,
1,1,33.60000,400,GEL,R9,08/10/2019,23.165,22.729,1.16,CAWBOURNE DOLLY (23.25),8.755,21,M  C4,1.5,5,
1,7,33.70000,390,SHP,R7,12/10/2019,22.209,22.209,1.96,OUR FLYING KENNY (22.35),8.5875,32,M  C1  SW,2,X45,
2,8,33.80000,400,GEL,R10,15/10/2019,22.718,22.532,2.66,GRAPHIC PRINT (22.53),8.4325,33,S  C4,2.5,5,
5,8,33.40000,485,HOR,R8,22/10/2019,27.597,27.307,4.14,BOMBER CREEK (27.31),6.61,223,M,5.6,X45,
7,3,33.00000,450,SHP,R5,28/10/2019,26.237,25.054,13.39,CURSED (25.30),6.8025,347,M  W  C8,7.2,SH,
2,2,33.60000,425,BEN,R7,01/11/2019,24.343,23.643,3.90,SUNSET NAVANA (24.07),6.7515,643,M  C3,3.7,X45,
2,1,33.60000,425,BEN,R9,08/11/2019,24,23.641,1.40,UNTOLD SOLDIER (23.90),6.57,222,M,11.2,5,
4,7,33.60000,410,HOR,R4,12/11/2019,23.564,23.132,2.57,SHE'S GIFTED (23.38),10.4425,44,S,11.7,X45,
2,2,33.10000,350,HVL,R8,18/11/2019,19.346,19.077,3.34,CHARMED AN TAKEN (19.11),6.62675,3,M  C1,9.1,4,
3,7,33.00000,425,BEN,R9,22/11/2019,24.068,23.885,2.61,CHARMED AN TAKEN (23.89),6.5975,223,M,18.6,X45,
