Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
3,3,31.30000,350,HVL,R2,14/01/2018,19.96,19.185,1.97,ALPINE EAGLE (19.82),6.74025,4,M  C1,1.6,M,
1,4,31.20000,350,HVL,R1,21/01/2018,19.357,19.028,2.19,COPYIST (19.51),6.56,1,M  C1,2.4,M,
4,8,30.90000,350,HVL,R3,11/02/2018,19.889,19.165,1.61,AVA'S DREAM (19.78),6.6085,3,M  C1,2.5,X67,
1,7,30.90000,300,HVL,R2,25/02/2018,16.787,16.784,2.84,MOYARRA ARQUEBUS (16.99),3.9875,2,M  C1,3.2,X67,
3,5,31.10000,350,HVL,R4,04/03/2018,19.901,19.125,7.34,CIRCUS OASIS (19.39),6.76875,5,Q  C2  SW,4.1,X67H,
7,7,30.90000,390,BAL,R4,12/03/2018,22.941,22.028,9.03,BLACKPOOL DOC (22.31),8.5475,23,M  W  C4,4.5,X67H,
1,3,30.80000,350,HVL,R4,18/03/2018,19.293,18.792,3.70,RYDER SIR (19.55),6.58,1,M  C2,1.6,6G,
4,3,31.20000,300,HVL,R11,15/04/2018,17.012,16.584,4.76,WEASLEY GRANGE (16.68),4.08425,7,M  C2,2.3,5,
1,2,31.40000,300,HVL,R10,22/04/2018,16.631,16.606,0.20,EAR WE COME (16.65),4.018,5,M,1.8,RWH,
1,2,31.00000,350,HVL,R4,29/04/2018,19.37,19.118,1.29,ICE COLD YUG (19.46),6.58,3,M  C1  SW,2.9,RWF,
7,6,31.20000,390,SHP,R11,10/05/2018,23.065,22.172,12.76,PROPERTY POWER (22.17),9.095,87,M,5.1,5,
R,,,390,SHP,R12,24/05/2018,,22.076,-,SCOTT IT (22.08),,,,0,5,
3,7,31.30000,425,BEN,R10,25/05/2018,24.317,23.722,3.99,TURBO TOM (24.04),6.832,632,M  C1,17,5,
1,5,30.90000,425,BEN,R9,01/06/2018,24.205,23.875,1.10,LOST LOVE (24.28),6.63,111,M  SW,9.6,5,
6,3,31.10000,390,SHP,R11,07/06/2018,23.266,21.986,15.41,TIGGERLONG ROCK (22.19),8.9955,88,M  W  C1,8.4,5,
5,1,31.60000,300,HVL,R10,22/07/2018,16.944,16.696,2.73,SUBSCAPULARIS (16.75),4.0575,7,S  C5,4.7,FFA,
5,1,31.10000,425,BEN,R9,03/08/2018,24.834,23.846,9.60,ON THE BONNET (24.16),7.05775,865,S,14.1,RWH,
8,6,31.30000,450,SHP,R7,09/08/2018,26.243,25.248,14.21,MY BRO LEWIS (25.25),6.87,678,Q  C1,16.5,5,
4,4,31.00000,350,HVL,R7,19/08/2018,19.702,19.225,3.54,GOTTA BANDIT (19.45),6.72675,3,M  C3,14.3,X45,
7,3,31.00000,350,HVL,R8,26/08/2018,19.619,19.069,7.86,GENTLE GIANT (19.07),6.76575,8,M  C5,67.3,X45,
4,4,30.90000,300,HVL,R10,23/09/2018,17.027,16.511,1.31,JIMMY'S ANGEL (16.94),4.0095,4,M  C4,4.8,FFA,
4,2,31.30000,390,SHP,R12,03/11/2018,22.525,21.71,3.20,BLUE ODESSA (22.30),8.68,44,M  C1  SW,3.7,5,
2,7,31.50000,400,GEL,R12,09/11/2018,23.148,22.416,6.09,BOMBORA COMET (22.72),8.6145,44,M  W  C1,3.4,5,
6,8,31.50000,400,GEL,R12,15/11/2018,22.974,22.437,7.26,HENESSEY VENOM (22.47),8.54375,68,M  W  C1,13.9,5H,
1,8,31.30000,350,HVL,R5,26/11/2018,19.385,19.385,4.21,JOHNNIE RED (19.68),6.59,1,M  SW,2.3,5,
2,8,31.10000,300,HVL,R11,02/12/2018,16.853,16.54,1.74,PARTY MIX (16.73),4.06125,7,M,2.2,5H,
5,7,31.10000,300,HVL,R4,09/12/2018,16.838,16.407,6.16,HUNGRY AN' HOLLO (16.41),4.037,5,M,20.8,5F,
2,4,31.20000,350,HVL,R9,03/01/2019,19.453,18.83,3.00,SUPERIOR CHASE (19.24),6.685,5,S,3.5,5,
4,4,31.70000,350,HVL,R7,15/01/2019,19.514,19.05,3.63,KYLO REN (19.26),6.7265,6,M  C1,2.4,5,
4,7,31.50000,390,SHP,R10,19/01/2019,22.514,22.148,2.24,SPEEDY SPYRO (22.36),8.54,34,S  W,7,5,
S,,,350,HVL,R4,10/02/2019,,19.079,-,LAYBACK CRUISER (19.53),,,,0,5H,
2,3,30.80000,350,HVL,R6,15/04/2019,19.362,19.124,1.21,UNEXPLAINABLE (19.28),6.67,3,M  C1,4.2,5,
3,5,30.40000,350,HVL,R9,28/04/2019,19.658,19.296,4.23,GEORGE THE BLACK (19.36),6.6455,5,M,6.8,5,
5,4,30.60000,350,HVL,R6,12/05/2019,19.655,18.978,2.20,ZIPPING POPPY (19.50),6.615,3,M  C5,6,X45,
4,4,31.00000,350,HVL,R8,21/06/2019,19.612,19.5,1.60,KAYLIN (19.50),,,S  C5,3.2,APM,
R,,,390,SHP,R12,05/08/2019,,22.26,-,JAMEKA GOLD (22.42),,,,0,T3-5,
1,8,31.00000,350,HVL,R8,16/08/2019,19.503,19.365,1.04,PERGAMON (19.58),6.7155,4,M  SW,1.7,T3-5,
2,4,31.10000,350,HVL,R8,23/08/2019,19.674,19.428,1.24,PERGAMON (19.59),6.86,5,M  C4,1.6,T3-5,
1,3,31.10000,350,HVL,R8,30/08/2019,19.442,19.442,3.60,GOT IT RIGHT (19.69),6.63,1,M  C1,1.6,T3-5,
2,8,30.90000,390,SHP,R12,05/09/2019,22.539,22.175,0.36,GALLANT TOBY (22.51),8.706,54,S,2.2,5,
1,8,30.90000,350,HVL,R9,17/09/2019,19.424,19.424,2.19,LITTLE MISS VIP (19.58),6.67,2,M,1.7,5,
3,8,30.90000,350,HVL,R8,23/09/2019,19.537,19.494,0.50,REGGAE MIKADO (19.50),6.64975,6,M,2.3,X45,
2,5,30.70000,350,HVL,R8,30/09/2019,19.665,19.521,2.06,TEMPORALIS (19.52),6.695,7,M,4.8,X45,
6,2,30.70000,390,SHP,R10,10/10/2019,22.537,21.906,9.01,EXTRA SPEED (21.91),8.52,66,M  W  C1,23.4,X45,
1,7,30.80000,350,HVL,R8,21/10/2019,19.524,19.445,0.23,GOTTA EXCEED (19.54),6.58,1,M  SW,3.7,X45,
4,5,30.80000,350,HVL,R8,27/10/2019,19.48,19.305,2.50,SUPERIOR BRIZ (19.31),6.6295,4,M  C5,11.5,FFA,
