Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
4,3,30.70000,440,SLE,R2,01/07/2018,26.255,24.879,9.33,HANDS OF STEEL (25.60),7.46,855,M  C5,15.5,M,
7,8,31.20000,440,SLE,R2,08/07/2018,26.409,25.05,11.60,STAR RAD (25.60),5.8645,877,S  C8,10.5,M,
7,5,30.80000,400,WGL,R1,12/07/2018,24.081,22.715,14.34,SHANLYN SPRITE (23.08),8.766,47,M  C8  V5,12,M,
S,,,440,SLE,R1,15/07/2018,,24.463,-,I'M GIGGLING NOW (25.26),,,,0,M,
3,6,30.30000,460,WGL,R2,26/07/2018,26.835,26.243,5.33,RUN THE ROUTE (26.46),6.833,744,M,27.3,T3-M,
7,4,30.10000,460,WGL,R4,02/08/2018,27.129,26.171,9.26,NEW BEGININGS (26.48),6.994,764,M  C4,12.8,M,
8,2,30.10000,525,TRA,R5,06/08/2018,32.488,30.848,19.39,SUNNY'S KAYO (31.13),5.2155,8558,M  C1,34.2,T3-RW,
5,7,30.40000,440,SLE,R1,11/08/2018,26.164,24.83,13.40,HELLO SOOTY (25.23),5.6435,555,M,24.7,M,
8,7,30.10000,395,TRA,R2,03/09/2018,24.069,22.92,16.41,PILOT PETE (22.92),5.183,788,M  C8,51.6,M,
8,7,30.40000,440,SLE,R2,06/09/2018,26.418,25.037,16.54,CEE ME IGNITE (25.26),5.6355,666,M  C1,29.9,M,
S,,,525,TRA,R3,10/09/2018,,31.182,-,CRACKERJACK MAN (31.65),,,V0,0,MAPM,
S,,,460,WGL,R2,13/09/2018,,25.955,-,BRINDLE DAISY (26.35),,,,0,T3-M,
S,,,460,WGL,R2,27/09/2018,,26.009,-,RIPPLEBROOK JESS (26.17),,,,0,T3-M,
4,4,29.90000,395,TRA,R2,08/10/2018,23.655,22.875,5.27,FRANKLIN ALLEN (23.29),5.04375,444,M,65.6,T3-M,
7,2,29.60000,395,TRA,R2,15/10/2018,24.179,22.549,20.39,SHE'S AN EARN (22.75),5.03,356,M  C8,34.5,M,
7,8,30.30000,395,TRA,R2,22/10/2018,24.22,22.808,14.29,KEEPING BUSY (23.22),5.2595,777,S  C7,40,MAPM,
3,5,30.10000,400,WGL,R1,05/11/2018,23.224,22.82,2.64,KERMY'S GEM (23.04),8.5875,42,M,63.8,M,
1,6,30.20000,400,WGL,R1,08/11/2018,23.4,22.76,2.00,I'LL SWAP YA (23.54),8.707,21,M  R  SW,15.6,T3-M,
S,,,400,WGL,R1,12/11/2018,,22.67,-,JENNIFER ECCLES (22.91),,,,0,M,
R,,,440,SLE,R4,18/11/2018,,24.932,-,DUKE OF AIRLY (25.16),,,,0,7,
5,3,30.60000,400,WGL,R4,22/11/2018,23.415,22.827,4.27,KIWI AL (23.12),8.7,66,M  C5,53.3,7APM,
8,4,30.60000,440,SLE,R2,25/11/2018,25.635,24.871,6.06,FINE FOR ME (25.21),5.542,887,M  C4,68.2,X67H,
R,,,400,WGL,R9,29/11/2018,,22.61,-,THUMBS (22.61),,,,0,T3-7,
3,4,30.80000,440,SLE,R10,05/12/2018,25.833,24.81,2.47,KIREINA (25.66),5.45,233,M  C1,6.9,RW,
4,8,31.50000,400,WGL,R4,13/12/2018,23.909,22.808,7.41,SHARPO (23.39),8.5825,45,M  C4,24.9,7,
4,1,31.70000,300,HVL,R4,17/12/2018,17.465,16.83,5.59,SPRING NUGGET (17.07),4.1385,4,M  C4,8.6,RWAPM,
3,6,31.80000,440,SLE,R4,31/12/2018,25.54,25.018,6.93,NATURAL CRUISER (25.06),5.4675,343,M  C2,76,7,
2,1,32.00000,460,WGL,R5,06/01/2019,26.432,26.037,3.03,POISON GAS (26.22),6.567,222,M,20.4,T3-7,
3,6,32.30000,460,WGL,R3,10/01/2019,26.494,25.949,6.46,ZIPPING CAESAR (26.04),6.682,333,M,25.9,T3-7,
3,8,32.60000,460,WGL,R4,17/01/2019,26.585,26.076,5.34,AIRLY WITH GRACE (26.21),6.78775,655,M  C1,3.1,T3-7,
7,8,32.50000,440,SLE,R9,27/01/2019,25.423,24.908,6.13,PERFECT PIPER (24.99),5.506,787,S,47,RWH,
R,,,520,SLE,R4,03/02/2019,,,-,,,,,15,X67,
2,4,32.00000,460,WGL,R5,07/02/2019,26.477,26.081,0.27,YELREDDA SAINT (26.46),6.645,332,M  C5,14.5,X67,
2,4,32.00000,440,SLE,R3,10/02/2019,25.271,24.608,4.54,VELOCITY DORY (24.95),5.45,232,Q  C1,18.3,7,
1,3,32.00000,460,WGL,R5,14/02/2019,26.615,26.162,0.91,ABSTRACT MISS (26.68),6.5975,323,M  C8,2.9,7APM,
7,3,31.90000,440,SLE,R2,17/02/2019,25.747,24.584,9.61,TROPHY TROPHY (25.07),5.4795,577,Q  C8,11.2,X67,
3,5,31.30000,440,SLE,R9,22/02/2019,25.207,24.718,0.44,BIG BELLA (25.18),5.435,333,M,23.6,X67,
5,6,31.50000,440,SLE,R9,24/02/2019,25.938,24.811,11.74,CRANBERRY MISS (25.12),5.5375,665,M  C8,24,RW,
3,3,31.60000,440,SLE,R4,10/03/2019,25.83,24.936,10.30,FROST US (25.11),5.42,366,M  C7,41.8,6G,
5,8,31.80000,520,SLE,R3,15/03/2019,30.269,29.685,3.76,MINTER BEE STAR (30.01),9.675,344,M  C4,17.5,RW,
2,3,31.50000,440,SLE,R3,22/03/2019,25.339,24.971,3.04,ISHMY LADY (25.13),5.36,222,M,19.5,X67,
S,,,440,SLE,R3,24/03/2019,,24.715,-,FIERCE AN' FANCY (24.95),,,,0,X67,
5,8,31.10000,440,SLE,R3,07/04/2019,25.604,25.046,5.23,ASTON RUM (25.24),5.3395,554,M,24,X67,
8,7,31.00000,440,SLE,R3,12/04/2019,25.734,25.098,6.17,NANGKITA KEATS (25.30),5.4725,688,M  C5,19.1,RW,
6,2,30.80000,460,WGL,R4,16/04/2019,26.486,26.042,6.34,MIDNIGHT WALTZ (26.04),6.6585,466,Q  C4,40.3,X67,
7,8,31.20000,515,SAP,R3,21/04/2019,30.481,29.405,9.71,CROWDZA DANCIN' (29.80),5.4025,7766,M,14.5,X67H,
5,8,31.30000,440,SLE,R10,28/04/2019,25.58,24.806,1.60,SECRET SERVICE (25.47),5.39,143,M  C1,36.1,6G,
1,2,31.10000,440,SLE,R9,03/05/2019,25.344,24.996,2.74,SEVE ROSE (25.54),5.445,442,M  SW,7.6,RW,
