Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
2,2,25.50000,350,HVL,R4,29/07/2018,19.781,19.316,0.93,MASTER FAITH (19.72),6.68,1,M,5.9,MH,
4,5,25.40000,350,HVL,R4,05/08/2018,19.77,19.082,7.00,RAYZA'S GADGET (19.28),6.68,1,M  C6,17.2,MSF,
7,2,25.80000,315,TRA,R1,10/08/2018,19.567,18.124,15.10,DAISY ME DIGGIN' (18.51),4.968,48,M  C7,3,MH,
8,6,25.70000,350,HVL,R4,12/08/2018,20.887,18.903,24.86,JETSON PRINCESS (19.15),7.0075,7,M  C8  V0,18.2,MF,
2,8,26.60000,311,CRN,R1,30/01/2019,18.253,17.487,0.27,BUSY BELLA (18.23),10.03,12,M,4.5,M,
A,1,26.90000,440,SLE,R1,03/02/2019,,,-,,,,M,2.8,MH,
3,1,27.00000,440,SLE,R2,08/02/2019,25.328,24.874,0.50,SPOLLY'S JET (25.29),5.31,111,M,4.4,M,
5,7,27.40000,440,SLE,R1,17/02/2019,25.838,24.584,6.16,ASTON KENJI (25.41),5.26,115,M  C5  V0,4.2,M,
1,1,27.00000,440,SLE,R1,22/02/2019,25.14,24.718,2.60,,5.31,111,Q,1.1,M,
1,7,26.80000,440,SLE,R10,01/03/2019,25.061,24.846,2.77,DR. MIANDA (25.26),5.36,211,M  C1  SW,2,RW,
2,8,27.10000,440,SLE,R4,10/03/2019,25.553,24.936,6.34,FROST US (25.11),5.5215,733,S  C7,5.5,6G,
5,8,26.70000,515,SAP,R4,24/03/2019,30.272,29.357,8.14,ROCK IT FERNANDO (29.70),5.1325,2355,M  C1,7.1,RWH,
R,,,515,SAN,R2,28/03/2019,,29.448,-,ASHBY NIMBLE (29.56),,,,0,RWF,
6,1,26.50000,440,SLE,R9,31/03/2019,25.876,24.776,10.03,AMERICAN MOVIE (25.17),5.42,266,M  V3,2.7,X67H,
5,1,26.30000,311,CRN,R3,01/05/2019,18.186,17.498,2.54,FAST TALKER (18.01),10.007,55,M,3.8,X67,
S,,,440,SLE,R10,05/05/2019,,24.809,-,MUZA'S ANGEL (25.19),,,,0,RW,
5,4,26.10000,311,CRN,R9,05/06/2019,18.604,17.723,7.36,INTER MIMI (18.09),10.21,55,M,10.9,6G,
4,5,26.70000,440,SLE,R2,09/06/2019,25.669,24.877,6.30,REFRESH (25.23),5.6265,866,M,4.6,RW,
4,1,26.50000,440,SLE,R4,14/06/2019,25.544,24.793,3.64,LEXI CRISTALLE (25.29),5.3245,344,M  C8,3.4,RW,
R,,,520,SLE,R9,23/06/2019,,29.895,-,HOT FINISH (29.90),,,,0,RW,
1,8,26.40000,520,SLE,R5,28/06/2019,29.879,29.754,2.40,ALMAPA SUNSHINE (30.05),9.53,111,M,3.7,RW,
4,4,26.60000,440,SLE,R3,30/06/2019,25.541,24.813,9.69,OLD TOWN ROAD (24.86),5.397,444,Q  C4,11.4,X67H,
4,1,26.40000,440,SLE,R3,07/07/2019,25.53,24.902,6.97,PERCY'S DIVA (25.04),5.3,255,M  C4,16.4,X67F,
2,7,25.90000,520,CRN,R5,10/07/2019,30.714,30.552,2.31,TILLY LEE (30.55),5.525,2222,M  C1,2,RW,
2,7,26.40000,520,SLE,R12,14/07/2019,30.628,29.928,0.84,AKINA DEE JAY (30.57),9.8675,321,M  C1,2,5NP,
3,1,25.80000,520,SLE,R6,21/07/2019,30.028,29.387,0.69,VELOCITY DORY (29.98),9.51,123,M  C5,5.3,5,
1,8,26.00000,520,SLE,R5,28/07/2019,29.941,29.827,0.17,HIRD FROM BUCKS (29.95),9.444,322,M  C3  SW,4,RW,
5,4,26.00000,520,CRN,R5,31/07/2019,30.934,30.469,3.79,BUSY BELLA (30.67),5.4875,2223,M,6.7,RWH,
4,4,25.90000,520,CRN,R7,07/08/2019,31.002,30.115,9.57,KRAKEN DUST (30.33),5.5925,3444,M  C4,15.9,5H,
