Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
5,5,29.90000,400,GEL,R1,12/07/2019,23.432,22.559,9.64,ROCKET BOY (22.76),8.85175,55,M  C1,11,M,
1,1,29.80000,400,GEL,R1,19/07/2019,22.663,22.611,4.23,JOSEPHINE (22.96),8.45,11,Q  SW,8.5,M,
2,3,29.80000,460,GEL,R5,09/08/2019,26.556,25.867,2.27,VROOM VROOM (26.40),6.716,341,M,6.4,X67,
S,,,440,SLE,R11,13/10/2019,,24.828,-,CONFRONT (25.18),,,,0,X67H,
7,8,30.50000,440,SLE,R2,27/10/2019,26.132,24.758,8.74,LIGHTNING ARTIST (25.52),5.4005,486,M  C7,2.5,7,
6,2,30.10000,440,SLE,R11,03/11/2019,25.872,24.828,9.27,LUCKY LULU (25.22),5.467,655,M  C5,3.2,X67,
1,1,30.00000,440,SLE,R9,15/11/2019,25.247,24.88,3.13,STORMCAST (25.47),5.38,111,Q,1.9,7,
1,7,30.30000,440,SLE,R10,24/11/2019,25.391,24.798,2.53,QUICK PAWS (25.57),5.425,331,M  C1,5.7,6G,
1,3,30.10000,440,SLE,R10,01/12/2019,25.54,24.916,0.24,NICHOLAS ROSE (25.56),5.415,222,Q  C1  SW,11.5,RW,
5,3,29.90000,460,WGL,R6,06/12/2019,26.512,25.546,6.60,MY ATTITUDE (26.05),6.7205,756,S  C1  SW,4.1,5,
3,1,30.40000,520,SLE,R6,15/12/2019,30.45,29.917,7.61,IMMEDIATE (29.92),9.867,333,M  C6,6.9,5,
