Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
4,1,32.20000,350,HVL,R1,29/07/2018,19.944,19.316,6.76,RECO TONIC (19.47),6.7825,4,S  C2,2.6,MH,
4,8,31.40000,350,HVL,R3,05/08/2018,19.679,19.082,5.44,MASTER FAITH (19.30),6.687,3,Q,6,MSF,
6,8,31.70000,350,HVL,R4,12/08/2018,19.794,18.903,9.24,JETSON PRINCESS (19.15),6.6925,3,Q  C5,14.7,MF,
4,6,31.90000,460,WGL,R2,25/09/2018,26.681,25.702,11.54,FEND OFF (25.87),6.55,155,M  C4,3.2,MH,
8,4,32.10000,460,WGL,R1,02/10/2018,26.546,25.639,11.09,JEBRYNAH (25.77),6.595,248,M  C5,14.3,MF,
3,4,32.30000,460,WGL,R2,10/10/2018,26.472,26.179,1.70,SHADY MAX (26.35),6.65525,344,Q  C5,5.7,MAPM,
2,7,32.30000,460,WGL,R1,16/10/2018,26.413,26.005,1.19,RED HOT ATTITUDE (26.33),6.6075,222,Q  C5,4.2,M,
1,1,32.30000,515,SAP,R1,21/10/2018,29.859,29.497,0.33,ASK ME NOW (29.88),5.11,1111,Q,3.4,RW,
2,7,32.50000,515,SAP,R4,28/10/2018,29.997,29.475,2.30,EXTREME SUMMER (29.84),5.14,2333,M  C1,4,7,
1,3,32.50000,525,MEP,R3,07/11/2018,30.191,29.905,2.94,LUCY'S MILO (30.40),5.12,1111,M  SW,2.4,X67H,
3,1,32.50000,525,MEA,R12,17/11/2018,30.616,30.027,2.79,LUCY'S MILO (30.42),5.1675,2344,M  C4,1.9,X67F,
8,4,32.60000,525,MEA,R1,24/11/2018,31.145,30.018,10.83,LUCY'S MILO (30.39),5.33375,7888,M  C5,3.9,6G,
3,6,32.60000,515,SAN,R1,29/11/2018,29.848,29.348,3.17,BLACK SIGNATURE (29.63),5.14,1112,M,20.5,X67,
3,6,32.80000,525,MEA,R1,08/12/2018,30.601,29.977,3.86,LEKTRA CAUTION (30.33),5.25,1333,M  C2,4.6,X67,
4,1,32.80000,515,SAN,R1,13/12/2018,30.157,29.288,8.23,HE'S FOR ME (29.58),5.155,4334,M,9.9,X67,
6,3,32.80000,525,MEP,R2,26/12/2018,31.683,30.053,19.33,ASTON YOKO (30.33),5.2445,5756,M  C10,4.5,X67H,
5,3,33.30000,515,SAP,R9,13/01/2019,30.643,29.495,15.16,GIN LEE'S DREAM (29.58),5.2385,5555,M  C4,4.4,X67H,
2,4,33.00000,460,WGL,R4,29/01/2019,26.257,25.636,0.54,BY YOUR SIDE (26.22),6.57,111,M,8.5,X67,
7,8,32.70000,460,WGL,R7,05/02/2019,26.488,26.001,5.60,FLYING SMART (26.10),6.7965,567,M  C4,6.8,RW,
3,8,33.00000,515,SAP,R10,10/02/2019,29.998,29.362,2.57,WINLOCK NEWBOLT (29.82),5.235,2533,M  C1,5.5,X67H,
1,6,32.60000,515,SAN,R2,14/02/2019,29.818,29.251,0.99,ANNABELLE LEE (29.89),5.14,1222,M  SW,24,X67F,
4,4,33.00000,515,SAP,R12,24/02/2019,30.305,29.53,9.70,MAX TRACTOR (29.63),5.21,2445,M  C5,15.3,5H,
F,6,33.00000,515,SAN,R11,28/02/2019,,29.191,-,REIKO ROCKETTA (29.55),5.107,2,M  C3  V10,17.5,5,
7,6,33.20000,525,MEP,R9,10/04/2019,30.506,29.922,7.71,GWYDION (29.97),5.2475,4677,M,17.5,RWH,
4,2,33.10000,515,SAP,R7,21/04/2019,29.912,29.405,1.49,DYNA ALIA (29.81),5.2,2334,M,5.5,5,
1,3,32.80000,515,SAP,R2,28/04/2019,30.175,29.238,1.54,HAVANA MISS (30.28),5.224,3443,M  C6,2,RWH,
2,4,32.90000,515,SAP,R9,02/05/2019,29.917,29.486,1.10,ROYAL JEBRYNAH (29.84),5.2525,2222,M  C2,1.6,RWF,
4,1,32.80000,515,SAN,R10,09/05/2019,30.432,29.198,5.59,RIVIERA CRUZ (30.04),5.192,4444,M  C7  SW,4,5,
3,4,33.00000,520,CRN,R8,22/05/2019,30.579,30.284,4.21,PERFECT MARSHALL (30.28),5.48175,3334,M  C1,8.5,X45,
7,8,33.20000,520,CRN,R8,29/05/2019,31.641,30.654,11.99,EPISODE (30.80),5.655,3777,S  C4,1.5,RW,
S,,,460,WGL,R8,18/06/2019,,26.053,-,DEGANI (26.05),,,,0,X45,
2,8,32.30000,595,SAP,R7,14/07/2019,34.845,34.259,0.37,LIGHTWOOD LASS (34.82),9.24,1111,Q,18.8,RWH,
8,7,32.20000,595,SAN,R3,18/07/2019,35.493,34.093,20.00,TRUE DETECTIVE (34.09),9.4395,5668,M  C8,32.2,RWF,
3,5,31.80000,595,SAN,R3,25/07/2019,35.01,34.653,5.10,RIPPLEBROOK JESS (34.65),9.21,1112,Q  C1,11,5,
3,1,32.00000,515,SAN,R7,01/08/2019,30.246,29.558,9.83,HARDAWAY JAYJAY (29.56),5.16,2222,M,3.1,5,
6,7,32.10000,515,SAN,R5,09/08/2019,30.492,29.515,4.13,SKY WESLEY (30.20),5.26175,6666,M,22,5,
6,5,32.30000,595,SAP,R6,18/08/2019,35.5,34.561,10.90,SELFLESS (34.74),9.43,2444,M  C5,5.8,RW,
8,8,32.30000,600,MEA,R9,24/08/2019,35.881,34.638,15.64,KING LORRIMER (34.79),9.26,2348,M  C1,22.1,5,
S,,,515,SAP,R8,02/09/2019,,29.447,-,AVALANCHE (29.45),,,,0,X45,
2,4,32.70000,600,MEA,R5,14/09/2019,35.154,34.636,7.40,KRAKEN DOLL (34.64),9.1575,2222,M  C5,33.6,X45,
S,,,520,SLE,R7,15/09/2019,,29.795,-,NATE'S AWESOME (29.80),,,,0,5,
7,2,32.60000,525,MEA,R11,21/09/2019,31.171,30.069,11.11,HOT FINISH (30.39),5.155,3666,M  C5,23.8,5,
5,7,32.80000,515,SAP,R8,29/09/2019,30.382,29.503,6.63,WHARFIES GIRL (29.92),5.17,3445,M,14.7,X45,
1,8,32.70000,520,SLE,R8,04/10/2019,29.831,29.563,0.03,GO TANGO (29.83),9.58,211,M,6.2,X45,
5,1,32.60000,515,SAN,R11,10/10/2019,30.277,29.59,6.61,SHANLYN MAGIC (29.81),5.145,2444,M  C1,5.5,5,
1,1,32.40000,520,CRN,R8,16/10/2019,30.679,30.614,2.99,AKINA MOSS (30.89),5.42,1111,M,5,X45,
6,7,32.90000,520,SLE,R6,20/10/2019,30.044,29.84,2.91,TANSY (29.84),9.605,667,M,11.9,X45H,
5,8,33.00000,525,MEA,R11,26/10/2019,30.509,29.943,4.73,SIR DUKE (30.18),5.18,1233,M,20.6,5,
8,8,33.50000,460,WGL,R8,29/10/2019,26.607,25.677,11.79,SAWAN SAWAN (25.78),6.5,378,Q  C4,35,X45,
3,5,33.30000,520,SLE,R5,03/11/2019,29.696,29.343,5.04,FAB REIKO (29.34),9.437,332,M  SW,12.5,X45,
2,3,33.40000,520,SLE,R6,10/11/2019,30.007,29.68,3.47,KASEY ANNE (29.76),9.4,112,M,3.8,X45,
7,7,33.40000,525,MEA,R12,16/11/2019,30.712,29.879,8.97,SHAKEY COCONUT (30.08),5.2025,3467,M  C1,25.4,5,
7,3,33.10000,520,SLE,R9,24/11/2019,30.432,29.438,6.44,FROST US (29.98),9.8795,766,M  C7,3.9,X45,
1,4,33.40000,350,HVL,R7,01/12/2019,19.297,19.21,3.09,EVERYTHING I DO (19.51),6.52,1,M,7.5,5H,
3,8,32.90000,520,CRN,R8,04/12/2019,30.603,30.34,3.70,AKINA DEE JAY (30.34),5.47175,2223,M  W,4.1,X45,
7,7,33.30000,350,HVL,R9,08/12/2019,19.658,19.23,4.83,WAR CREEK (19.32),6.695,4,M,10.6,5F,
7,2,33.10000,300,HVL,R10,15/12/2019,17.074,16.34,7.36,BONAFIDE (16.56),4.0005,6,M  C8,5.6,5,
-,4,,520,CRN,R8,18/12/2019,,,-,,,,,,X45,
