Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
7,2,25.90000,440,SLE,R1,15/12/2018,26.378,24.57,18.90,JONATHAN'S ROSE (25.06),5.47,355,M,8.8,M,
R,,,440,SLE,R1,23/12/2018,,24.899,-,ISHMY BARRY (25.28),,,,0,M,
7,3,26.00000,440,SLE,R1,31/12/2018,26.366,25.018,12.00,SPEEDY READIE (25.53),5.415,235,Q  C4,31.6,M,
7,6,26.10000,440,SLE,R1,08/01/2019,26.571,24.867,17.31,REFRESH (25.36),5.485,455,M  C4,70.3,M,
R,,,440,SLE,R2,26/05/2019,,24.769,-,AKINA ARCHER (25.20),,,,0,M,
8,6,26.30000,440,SLE,R1,31/05/2019,26.72,24.955,23.77,VALENCIA KID (25.06),5.636,878,S  C1  V10,53.3,M,
S,,,440,SLE,R1,02/06/2019,,24.894,-,SULTAN BALE (25.53),,,,0,M,
5,3,27.10000,440,SLE,R1,04/08/2019,26.501,24.868,9.90,INVICTUS SYBIL (25.81),5.384,314,Q  C1,30.4,M,
7,6,26.50000,400,WGL,R2,08/08/2019,24.439,22.892,10.27,ZIPPING AFRO (23.72),8.661,47,M  C5,17.9,T3-M,
2,8,26.10000,311,CRN,R2,19/08/2019,18.515,18.133,1.24,BRAND NEW (18.43),10.01,22,M,33.2,T3-M,
2=,2,25.70000,440,SLE,R1,23/08/2019,25.578,24.96,0.06,JACKSON'S VALLEY (25.57),5.33,111,Q  SW,5.8,M,
1,7,26.00000,400,WGL,R1,29/08/2019,23.239,22.85,3.74,BARROOM JEWEL (23.50),8.48,11,M,8.5,T3-M,
S,,,311,CRN,R1,02/09/2019,,17.886,-,TAKE A DAISY (18.15),,,,0,T3-M,
5,2,25.20000,400,WGL,R3,06/09/2019,23.494,22.936,3.87,WATCHED (23.22),8.45,12,Q  C4,11.4,T3-RW,
1,4,25.40000,311,CRN,R3,09/09/2019,18.246,17.936,0.39,SAW BLAZE (18.27),9.83,11,M  C4,3.5,T3-RW,
4,3,25.10000,311,CRN,R7,20/09/2019,18.306,17.72,2.86,VINEYARD (18.11),9.8575,23,Q  C5,4.6,T3-6,
2,4,25.60000,311,CRN,R10,28/09/2019,18.272,18.064,0.89,CRISTALLE BLUE (18.21),10.0025,22,M,5.4,T3-RW,
6,8,26.00000,440,SLE,R10,04/10/2019,25.604,24.954,2.89,TERREN'S CLOSE (25.40),5.422,434,M  C4,20,X67,
1,6,26.00000,311,CRN,R2,09/10/2019,17.998,17.757,1.10,AKINA SPICE (18.08),9.74,11,Q,18.6,X67,
2,8,25.70000,311,CRN,R4,16/10/2019,18.032,17.734,2.86,OVER TALKING (17.83),9.7625,22,M,6.7,RW,
4,1,26.10000,311,CRN,R11,23/10/2019,18.311,17.814,5.21,THAT WILL BE (17.95),9.97,44,M  C2,4,5,
1,5,25.80000,440,SLE,R11,05/11/2019,25.26,24.972,2.83,EYE WILL REIGN (25.46),5.25,111,M  SW,33.1,5,
7,7,25.50000,440,SLE,R12,15/11/2019,26.001,24.88,10.80,MADALIA MAGGIE (25.25),5.4875,777,M  C4,9.2,RW,
8,5,25.40000,400,WGL,R12,19/11/2019,23.613,22.533,11.80,SHANLYN GEORGIE (22.79),8.6855,87,M  C8,20.9,5,
4,1,26.10000,440,SLE,R6,29/11/2019,25.988,24.953,8.44,ALMAPA BERISHA (25.40),5.32675,323,M  C1,18.3,X45,
5,7,25.70000,440,SLE,R11,08/12/2019,25.736,24.841,12.79,ICE COOL KAEDYN (24.84),5.4435,744,M  C4,23.3,5H,
8,5,25.80000,440,SLE,R12,15/12/2019,25.914,24.67,13.29,SEGOVIA'S DREAM (24.98),5.575,656,M  C5,35.4,5,
-,7,,400,WGL,R7,19/12/2019,,,-,,,,,,T3-5,
