Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
1,1,25.30000,450,BAT (Q),R1,22/04/2019,26.46,26.46,3.50,MISS CALAIS (26.71),15.76,1111,1111,,QT,
6,2,24.30000,450,BAT,R2,06/05/2019,27.08,26.15,11.25,SAVOY BROWN (26.29),15.91,3125,3125,7.5,XM5,
3,7,24.20000,350,GBN,R1,23/05/2019,20.66,19.93,1.75,DANA JOKER (20.54),,323,323,3.8,M,
4,7,24.20000,330,RIC,R1,29/05/2019,19.56,18.81,10.50,CAN'T DANCE (18.81),4.83,456,456,10,M,
4,5,24.10000,330,RIC,R1,05/06/2019,19.42,18.62,8.00,KAYLA SUNRISE (18.86),4.79,565,565,12,M,
3,7,24.50000,307,BAT,R1,10/06/2019,18.32,17.72,4.25,RAPID ROCKET (18.02),8.21,554,554,10,M,
4,4,24.40000,450,BAT,R2,17/06/2019,27.1,25.58,15.75,CELTIC DRAGON (26.00),16.33,4444,4444,3.8,M,
1,1,24.30000,450,BAT,R1,24/06/2019,26.37,26.02,3.75,RAMBLIN' BOOTS (26.64),15.77,2111,2111,10,M,
6,8,24.60000,520,BAT,R6,01/07/2019,30.87,29.97,12.75,IRINKA SADIE (29.97),4.42,64455,64455,61,XM5,
6,2,24.70000,535,RIC,R5,05/07/2019,31.96,30.67,16.75,TENNESSEE TIGER (30.78),5.51,4556,4556,101,5,
2,1,24.30000,390,BAL,R9,29/07/2019,22.706,22.312,5.63,NIGHT GLOW (22.31),8.635,33,M  SW,10.2,RWAPM,
8,2,24.30000,450,BAL,R5,05/08/2019,26.394,25.705,8.50,ZIPPING ATTICUS (25.80),6.8715,688,M  C4,35.6,RWAPM,
R,,,400,GEL,R4,09/08/2019,,22.418,-,OPTIMUS STEEL (22.47),,,,0,X67H,
1,5,24.70000,400,MTG,R4,15/08/2019,23.33,23.26,2.25,CRAZY SUMMER (23.50),11.15,0,SAMP,4.8,6,
3,3,24.20000,450,BAL,R4,21/08/2019,26.239,25.417,5.00,BETTY BOWL (25.89),6.76675,355,M  C4,18,RW,
6,7,24.40000,390,BAL,R3,28/08/2019,22.74,22.03,5.54,OKAY SAM (22.35),8.9045,87,M  C4,41.1,X67H,
3,3,24.80000,515,SAP,R9,02/09/2019,30.135,29.447,6.03,BLUE MASCARA (29.71),5.25,4222,M  C1,40.6,X67,
6,1,24.80000,400,GEL,R4,06/09/2019,23.376,22.432,10.13,SCENIC WARRIOR (22.67),8.8905,76,M  C8,14.1,X67,
2,3,25.10000,450,BAL,R5,09/09/2019,26.013,25.631,1.66,YELLER BALE (25.90),6.682,422,M  C4  SW,2.1,T3-RW,
7,3,24.80000,515,SAP,R4,12/09/2019,30.606,29.573,9.44,O'SULLIVAN (29.95),5.2625,4777,S  C9,41.8,X67H,
5,6,24.70000,450,BAL,R4,18/09/2019,25.839,25.013,4.19,GLORIA BALE (25.55),6.8925,565,M  C5,19.9,RW,
3,1,24.70000,515,SAP,R4,22/09/2019,30.082,29.316,1.97,SCOTT SOMETHING (29.94),5.2375,4233,S  SW,4.8,RWH,
7,4,24.60000,515,SAP,R12,29/09/2019,30.81,29.503,18.67,BANDWAGON (29.50),5.375,8887,M  C5,19.4,RWF,
1,2,24.80000,512,MTG,R7,03/10/2019,30,30,2.50,RIGHT ABOVE IT (30.18),4.48,0,,5,2,
1,4,24.90000,515,SAP,R5,06/10/2019,29.847,29.389,4.66,ROGER THAT (30.17),5.1,1111,M  C1  SW,4.3,5,
1,7,25.20000,512,MTG,R8,10/10/2019,30.11,30.11,4.00,DELUSIONAL FAB (30.39),4.6,0,,1.33,2,
2,1,25.00000,515,SAP,R4,13/10/2019,30.228,29.557,9.59,WELSLY BALE (29.56),5.1725,2352,M  C4,14.5,X45,
2,1,25.00000,515,SAN,R9,24/10/2019,30.067,29.252,0.23,CEE ME SNOOP (30.05),5.1425,2232,M  C4,5.9,5,
3,1,25.10000,515,SAP,R8,27/10/2019,30.01,29.586,1.96,DYNA DREW (29.87),5.2685,5444,M,8.7,X45,
7,2,25.40000,515,SAN,R12,31/10/2019,30.441,29.075,9.66,ROCKSTAR MELODY (29.77),5.247,6577,M  C6,17.1,5,
8,5,25.80000,440,SLE,R11,01/12/2019,26.227,24.916,13.66,KRAKEN CHAMP (25.27),5.518,788,M  C4,9.9,5,
6,3,25.50000,440,SLE,R10,08/12/2019,25.641,24.841,7.57,SPRING HUMMER (25.11),5.4215,555,S,18.4,5H,
7,2,25.60000,440,SLE,R11,15/12/2019,25.636,24.67,13.80,SLINGSHOT PRINCE (24.67),5.427,677,M,46,5,
