Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
R,,,425,BEN,R1,20/10/2017,,24.005,-,TWENTY TAMAR (24.26),,,,0,M,
1,1,35.30000,425,BEN,R1,03/11/2017,24.454,23.742,2.31,SOUTHWOOD BILL (24.62),6.732,322,M  C4,4.9,M,
S,,,425,BEN,R11,10/11/2017,,23.761,-,BLUE SKY RIOT (23.99),,,V7,0,X67,
2,2,34.90000,390,BAL,R9,29/11/2017,22.286,22.014,0.31,DESTINI PEGASUS (22.26),8.5945,44,S  C4  SW,6.1,X67,
5,2,34.80000,450,BAL,R2,09/12/2017,25.867,25.066,5.97,REGAZZONI (25.45),6.6995,765,S  C1,2.9,X67,
3,5,34.90000,425,BEN,R3,15/12/2017,24.462,24.043,4.03,PARCERO HOPE (24.18),6.9565,665,S  C5  SW,11.3,7,
S,,,410,HOR,R4,19/12/2017,,23.515,-,AVATAR VIXEN (23.70),,,,0,7,
3,3,34.90000,400,GEL,R4,22/12/2017,23.146,22.372,6.06,MINNESOTA LEE (22.72),8.6125,32,S  C2,8.2,RWH,
4,8,34.80000,400,GEL,R3,29/12/2017,23.256,22.367,8.51,CAPPUCCINO (22.66),8.7975,86,S  C5,8.6,7,
2,6,34.80000,425,BEN,R2,05/01/2018,24.1,23.936,2.34,MILITANT SPIRIT (23.94),6.7895,643,S,10.4,7,
3,4,34.60000,425,BEN,R10,13/01/2018,24.405,23.807,3.87,MEPUNGA BONNIE (24.13),6.785,864,S  C2,4.4,RWH,
7,8,34.60000,410,HOR,R10,30/01/2018,24.131,23.205,13.23,REAL OBSESSION (23.21),10.68,66,S  C1,21,X67,
3,5,34.70000,425,BEN,R2,09/02/2018,24.426,23.808,3.09,OLFINA ALLEN (24.21),7.041,885,S,9,X67,
2,7,35.00000,390,BAL,R10,19/02/2018,22.705,22.309,3.73,SHADOW WALKER (22.44),8.915,65,M  C1,2.8,T3-7,
4,4,34.60000,425,BEN,R1,23/02/2018,24.648,23.499,4.53,ARMA RAPIDA (24.33),6.8995,574,S  C4,3.4,7,
3,2,34.90000,390,BAL,R4,07/03/2018,22.555,21.981,6.36,PUMPERNICKEL (22.11),8.87175,76,S  C4  SW,10.8,X67,
2,3,34.80000,390,BAL,R3,12/03/2018,22.678,22.028,1.39,CRACKERJACK TIM (22.58),8.7325,54,M  C5,2.9,X67H,
R,,,425,BEN,R1,16/03/2018,,23.63,-,MY LOGAN LEIGH (24.37),,,,0,7,
3,7,34.70000,425,BEN,R7,22/03/2018,24.471,23.469,3.94,DOUBLE DEALER (24.20),6.85275,653,S  C1  SW,3.3,7,
5,4,34.50000,425,BEN,R9,28/03/2018,24.476,23.414,6.89,ZIPPING AMBER (23.99),6.716,766,M  C4,15.2,X67,
2,5,34.90000,400,GEL,R5,10/04/2018,22.605,22.445,1.19,DODGE AN' STEELE (22.52),8.67,43,M  C2,9.8,7,
R,,,450,BAL,R1,17/04/2018,,25.235,-,ASH STAR (25.34),,,,0,7,
3,2,35.00000,425,BEN,R9,20/04/2018,24.454,23.635,2.37,UNDISPUTED (24.29),6.7735,764,M  C5,5.6,X67,
