Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
4,7,30.70000,525,MEP,R1,14/08/2019,31.484,30.037,7.56,INVICTUS ROY (30.96),5.326,6344,M  C5,33,MH,
5,2,30.50000,525,MEP,R2,21/08/2019,31.107,30.061,4.73,WAKE UP (30.78),5.415,5555,M  C4,7.1,M,
3,1,30.00000,525,MEP,R1,28/08/2019,30.99,30.381,5.03,HURRICANE ARMO (30.64),5.3095,4333,M  C1,4,M,
6,7,30.00000,525,MEP,R2,04/09/2019,31.75,29.948,22.39,TIGGERLONG TONK (30.18),5.35125,6666,M  C8,13.7,M,
7,8,30.40000,460,GEL,R2,13/09/2019,27.016,25.821,17.07,WEBLEC HAZE (25.82),7.01175,777,M  C8,20.1,M,
5,4,30.60000,525,MEP,R2,18/09/2019,31.181,29.793,13.59,DEWANA MILKSHAKE (30.23),5.395,5555,S,23.6,M,
7,7,29.60000,525,MEP,R1,30/10/2019,31.312,30.028,11.47,GEMMA BLUE (30.51),5.305,4887,M  C1,25.4,M,
8,4,29.70000,515,SAP,R2,05/11/2019,30.749,29.49,12.99,WHATEVER I WANT (29.84),5.43,7888,M  C2,37.1,M,
4,6,29.30000,460,GEL,R1,15/11/2019,26.56,25.446,7.07,CLASSIFIED (26.07),6.97725,677,M  C4,35.5,MH,
A,3,,460,GEL,R3,21/11/2019,,,-,,,,,26,MF,
4,3,29.50000,460,GEL,R1,26/11/2019,26.816,26.159,2.50,DUKEY DUKE (26.64),6.795,443,M  C1,15.7,M,
3,3,29.60000,515,SAP,R1,01/12/2019,30.459,29.404,12.00,RED LIGHT RICO (29.62),5.34,6663,M  C5,36.3,M,
2,5,30.10000,450,WBL,R2,05/12/2019,26.064,25.214,0.13,DAYANA BALE (26.06),6.7875,222,M  C1,23.9,M,
4,1,30.60000,545,BAL,R5,09/12/2019,31.47,31.254,2.40,SELYNYA RYAN (31.30),6.8425,2445,Q  C1  SW,4,T3-RW,
6,5,30.60000,515,SAP,R1,15/12/2019,30.803,29.33,8.54,ASTON SPINEL (30.21),5.27425,4777,M  C9,29,M,
