Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
1,1,37.40000,425,BEN,R1,18/04/2019,24.671,24.339,1.47,FLASH FERNANDO (24.77),6.744,323,M  C1  SW,1.7,MAPM,
S,,,450,SHP,R2,24/04/2019,,25.274,-,ZIPPING LENA (25.44),,,,0,M,
7,2,37.50000,400,WGL,R4,25/04/2019,23.731,22.767,10.09,INTER HELEN (23.03),8.9785,87,S,3.7,7APM,
7,5,37.50000,450,SHP,R5,29/04/2019,26.366,25.656,7.67,MI ROMA (25.83),7.11875,877,S  C4,6.5,RWAPM,
5,6,37.40000,350,HVL,R4,03/05/2019,20.02,19.155,9.34,GOLDEN YEARS (19.37),6.9775,6,S  R  C1,16.3,7APM,
R,,,400,WGL,R4,09/05/2019,,22.878,-,ASTON TYKI (23.05),,,,0,T3-7,
3,4,37.30000,350,HVL,R4,10/05/2019,19.606,19.309,3.60,GRACE INTENTION (19.35),6.77425,4,M  C1,8.1,7APM,
6,7,37.80000,440,SLE,R9,26/05/2019,25.96,24.769,13.93,ASTON TEQUILA (24.99),5.5545,666,S,32.6,X67H,
7,4,38.00000,440,SLE,R10,31/05/2019,25.804,24.955,7.34,ALMAPA BERISHA (25.29),5.6565,766,S  C4,12,RW,
5,5,37.90000,520,SLE,R7,16/06/2019,30.67,29.312,10.29,LAKEVIEW LACY (29.95),10.065,444,M  C4,13.2,RW,
S,,,350,HVL,R5,23/06/2019,,19.4,-,ROJO OLLIE (19.89),,,,0,X67,
1,2,37.20000,440,SLE,R7,11/08/2019,25.464,24.841,1.53,EGOLINE ZEB (25.57),5.347,211,M  C1,11,RW,
7,6,36.90000,460,WGL,R6,17/08/2019,26.891,26.234,6.43,TEKIDANTO (26.44),6.89425,557,M  C2  V14,5.4,T3-RW,
5,7,35.90000,440,SLE,R3,29/09/2019,25.846,24.881,8.60,ASTON MEILLEUR (25.24),5.5475,666,S  C4,35.4,X67,
R,,,440,SLE,R3,06/10/2019,,24.933,-,BONAFIDE (24.96),,,,0,X67,
3,7,35.90000,440,SLE,R3,13/10/2019,25.469,24.828,1.50,RUSTY MODEL (25.36),5.442,444,M  C2,44.4,X67H,
5,3,35.20000,440,SLE,R3,27/10/2019,25.729,24.758,7.04,ASTON KENJI (25.24),5.419,575,M  C4,22.5,X67,
2=,4,34.70000,520,SLE,R9,05/11/2019,30.283,29.592,1.36,ANNIE ROSE (30.19),9.61,112,M  C1,18.6,RW,
3,1,35.70000,520,SLE,R10,15/11/2019,30.211,29.884,2.90,LIAM ROXON (30.01),9.6775,333,M  C4,2.2,RW,
2,6,35.90000,520,SLE,R4,01/12/2019,30.227,30.112,1.64,HERE RUNS EMILIA (30.11),9.81,332,M  C1,5.7,RW,
4,3,35.90000,350,HVL,R3,08/12/2019,19.88,19.23,4.37,INDY'S DREAM (19.57),6.7685,6,M  C1,7,X67,
7,4,36.10000,440,SLE,R10,15/12/2019,25.564,24.67,8.43,OKAWA EYE CANDY (24.97),5.52,667,M  C1,34.8,X67H,
-,2,,460,WGL,R6,19/12/2019,,,-,,,,,,T3-RW,
