Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
S,,,515,SAP,R3,04/08/2019,,29.349,-,MRS. SHARP (30.02),,,,0,MH,
2,8,27.60000,440,SLE,R4,08/09/2019,25.374,24.883,0.51,MAJOR MINTER (25.34),5.35,122,M  C1,2.9,MH,
1,5,27.50000,440,SLE,R4,15/09/2019,25.246,25.101,0.51,MAJOR MINTER (25.28),5.34,121,M  SW,3.9,MF,
2,7,27.70000,450,BAL,R3,25/09/2019,25.721,25.18,1.67,SELYNYA TEDDY (25.60),6.6675,222,M,2.8,X67H,
3,4,27.40000,450,BAL,R7,02/10/2019,25.279,25.061,2.20,LOTS OF CHATTER (25.13),6.49,123,Q  C4,17.5,X67F,
2,3,27.40000,450,BAL,R7,09/10/2019,25.296,25.195,1.44,LOTS OF CHATTER (25.20),6.507,222,M,15,S,
2,6,27.50000,525,MEP,R4,16/10/2019,30.167,29.651,0.44,I'M EASY BOYS (30.14),5.1,1111,M,11.1,SH,
7,4,27.30000,525,MEP,R6,23/10/2019,31.299,29.791,18.34,SIMON TOLD HELEN (30.02),5.175,3777,Q  C4  V5,21.3,GRP3,
1,4,26.60000,460,WGL,R4,01/11/2019,25.908,25.757,0.87,LILLY LANCASTER (25.97),6.5475,221,M,1.6,X67H,
2,6,27.00000,460,WGL,R7,08/11/2019,26.077,25.923,0.31,ASTON WIZARD (26.06),6.46,111,Q,7.8,X67F,
5,4,27.10000,515,SAP,R7,17/11/2019,30.238,29.334,12.91,ASTON WIZARD (29.33),5.145,2444,M  C4,9.3,6G,
3,5,27.20000,515,SAP,R11,24/11/2019,29.997,29.551,4.61,MOD SQUAD (29.67),5.165,2333,M  C2,4.9,RWH,
6,7,27.40000,515,SAN,R9,29/11/2019,30.187,29.358,7.24,SHANLYN DEANO (29.68),5.177,3445,M  C6,10,RWF,
3,3,27.10000,450,BAL,R4,04/12/2019,25.832,25.169,0.13,PANEL (25.82),6.54,121,M  C2,2.4,RW,
2,5,27.10000,440,SLE,R4,15/12/2019,24.903,24.67,1.76,STIRLING LIGHTS (24.78),5.35,222,M,2.6,X67H,
