Pl,Box,Wght,Dist,Trk,Race,Date,Time,BON,Mgin,1st/2nd(Time),Split1,PIR,Comment,S/P,Grade,Hcap
8,3,30.60000,515,SAP,R1,23/12/2018,31.298,29.333,18.39,CURT LEE (30.01),5.21,3888,M  C8  V5,8.9,M,
2,8,30.30000,400,WGL,R1,01/01/2019,23.011,22.635,2.53,ZIPPING BENNY (22.83),8.4,12,M,2.4,M,
1,8,30.10000,440,SLE,R1,08/01/2019,25.359,24.867,3.27,AKINA ARCHER (25.59),5.31,111,M,2.1,M,
3,5,30.50000,440,SLE,R3,13/01/2019,26.454,24.891,3.44,GOT THE DOUBLE (26.21),5.487,683,M  C4,5.9,X67H,
5,1,30.40000,440,SLE,R3,20/01/2019,25.505,24.766,5.74,ISHMY BARRY (25.10),5.3515,555,M  C4,5.1,X67F,
2,6,30.50000,400,WGL,R1,22/01/2019,22.913,22.592,3.57,JENNIFER ECCLES (22.66),8.6025,22,M,8.5,X67,
S,,,440,SLE,R9,03/02/2019,,,-,,,,,7.5,7,
4,2,30.80000,350,HVL,R3,06/02/2019,19.554,18.855,3.20,BILLY'S MISSILE (19.33),6.655,3,M  C2,4.9,X67,
6,3,30.50000,440,SLE,R9,10/02/2019,25.932,24.608,9.36,JENNIFER ECCLES (25.28),5.372,356,M  C5,10.3,RW,
R,,,440,SLE,R2,17/02/2019,,24.584,-,TROPHY TROPHY (25.07),,,,0,X67,
5,3,31.10000,400,WGL,R1,19/02/2019,23.377,22.701,9.66,ALLY OOP KEATS (22.70),8.5055,57,M  C5,16.7,X67,
1,2,31.00000,440,SLE,R3,22/02/2019,25.033,24.718,2.76,SAPPHIRE POWER (25.23),5.33,111,M  SW,2.5,RW,
2,4,31.40000,440,SLE,R2,03/03/2019,25.054,24.716,0.26,WEEONA PETE (25.04),5.325,211,M,7.2,6G,
R,,,400,WGL,R1,08/03/2019,,22.521,-,ASTON SAMSON (22.81),,,,0,6G,
4,6,31.50000,440,SLE,R4,10/03/2019,26.001,24.936,12.74,FROST US (25.11),5.434,577,M  C1,3.5,6G,
2,7,31.30000,400,GEL,R2,15/03/2019,22.752,22.615,1.60,SPEEDY AMIRA (22.64),8.4675,22,M  C1,3.5,X67,
2,8,31.30000,440,SLE,R3,24/03/2019,25.048,24.715,1.36,FIERCE AN' FANCY (24.95),5.36,322,M,2.4,X67,
6,7,31.10000,440,SLE,R3,31/03/2019,25.508,24.776,4.84,ONE AN' SIX (25.17),5.335,324,M  C1,1.7,X67H,
1,4,30.90000,400,GEL,R3,05/04/2019,22.736,22.414,2.34,SMURF (22.90),8.69,22,M  C1,2.7,X67,
3,2,30.70000,400,WGL,R3,09/04/2019,22.887,22.667,1.83,ZIPPING BENNY (22.76),8.652,54,M  C4,3.3,RW,
4,7,31.00000,440,SLE,R4,14/04/2019,25.566,24.836,5.39,SELECT MINISTER (25.19),5.512,654,M  C4,3.5,RWH,
8,2,31.00000,400,WGL,R10,23/04/2019,23.159,22.479,3.39,BEES ON FIRE (22.92),8.65925,87,M  C5,6.9,5,
7,4,30.70000,400,WGL,R12,07/05/2019,23.353,22.555,8.13,SNOOP A LOOP (22.78),8.815,77,M  C4,6.8,5,
2,5,30.70000,440,SLE,R7,12/05/2019,25.172,24.995,1.07,PAT MALONE (25.10),5.462,443,M  C1,9,5H,
6,6,31.20000,440,SLE,R4,19/05/2019,25.638,24.962,4.56,PAT MALONE (25.32),5.3815,456,M  C4,8.2,5F,
R,,,460,WGL,R5,21/05/2019,,25.598,-,ALL CONSUMING (25.60),,,,0,RWH,
5,1,31.20000,311,CRN,R4,29/05/2019,18.344,17.827,2.84,WHY NOT LEO (18.15),10.0775,54,M  C4,10.4,5,
2,5,31.30000,440,SLE,R3,31/05/2019,25.39,24.955,1.37,KASEY ANNE (25.29),5.425,322,M,2.3,RW,
1,3,31.80000,440,SLE,R2,09/06/2019,25.228,24.877,3.59,ADDO JOSH (late ADO CARR) (25.48),5.392,311,M  C1  SW,2.3,RW,
R,,,400,WGL,R12,18/06/2019,,22.601,-,GOLDRUSH ROSE (22.86),,,,0,5,
4,4,31.50000,440,SLE,R12,23/06/2019,25.508,24.911,7.64,VELOCITY DORY (24.97),5.416,622,M,8.2,RWH,
5,2,31.40000,425,BEN,R3,05/07/2019,24.515,23.615,8.13,LADY DANGER (23.95),6.8075,555,M,6.7,S,
7,3,31.80000,400,WGL,R4,09/07/2019,23.204,22.636,6.43,TALK TALK TALK (22.75),8.754,88,M  C8,24.3,RWH,
1,6,31.70000,440,SLE,R9,14/07/2019,25.709,25.093,4.29,MACS ROAD (26.01),5.485,211,M,7.6,X45,
8,8,31.60000,440,SLE,R10,21/07/2019,26.019,24.758,7.59,HOW HIGH JAZZ (25.49),5.467,438,M  C4,17.6,RWH,
3=,8,31.90000,520,SLE,R8,28/07/2019,30.245,29.827,0.99,MEPUNGA BILLY (30.18),9.71,333,M  C1,6.6,5,
3,4,31.90000,520,SLE,R8,04/08/2019,30.031,29.533,7.11,WAR CREEK (29.53),9.82,344,M  C1,11.3,5H,
8,5,31.70000,515,SAN,R4,09/08/2019,30.903,29.515,12.29,WAR CREEK (30.04),5.275,7667,M  C10,23.2,5F,
6,4,31.60000,440,SLE,R10,18/08/2019,25.962,24.926,10.63,TINK (25.22),5.362,356,M  C8,12.3,RWH,
8,2,31.20000,400,WGL,R10,27/08/2019,23.093,22.558,6.47,JACK WHELAN (22.64),8.5945,77,M  C1,57.9,5,
2,3,31.70000,520,SLE,R7,01/09/2019,30.32,30.173,01.00,MUZA'S ANGEL (30.25),9.76,222,M,3.1,5H,
8,4,32.20000,520,SLE,R6,08/09/2019,31.24,29.698,22.03,FLYING MOSS (29.70),10.0245,688,M  C5,15.4,5F,
7,7,32.10000,440,SLE,R9,06/10/2019,25.917,24.933,13.56,BACK A ROUGHY (24.97),5.467,467,M,29.6,S,
3,7,32.30000,400,WGL,R12,15/10/2019,23.195,22.367,9.09,JETSON PRINCESS (22.56),8.59,65,M  C5,22.2,5,
8,2,32.40000,440,SLE,R5,20/10/2019,25.942,25.027,12.51,MEPUNGA BILLY (25.07),5.4095,688,M  C4,25.4,X45,
R,,,400,WGL,R7,24/10/2019,,22.605,-,RED QUEEN (23.09),,,,0,T3-5,
4,4,32.00000,440,SLE,R11,27/10/2019,25.672,24.758,6.03,DESTINI TRUCKER (25.25),5.5125,344,M  C4,16.4,5H,
6,4,32.20000,440,SLE,R4,05/11/2019,25.812,24.972,7.43,MY ATTITUDE (25.29),5.483,766,M  C8,5.1,5NP,
4,6,32.00000,440,SLE,R10,10/11/2019,25.622,24.899,3.96,ASTON KENJI (25.35),5.4495,544,M  C4,21.3,RWH,
